F1: 0.23077,Precision: 0.23077,Recall: 0.23077,,
Col,Row,Value,Submitted URI,Correct URI's
0,1,Borac,http://dbpedia.org/resource/FK_Borac_Čačak,http://dbpedia.org/resource/FK_Borac_Šamac
0,3,Drina (Z),http://dbpedia.org/resource/Drina_Zone_League,http://dbpedia.org/resource/FK_Drina_Zvornik http://dbpedia.org/resource/Drina_Zvornik
0,5,Mladost (G),"http://dbpedia.org/resource/Stadion_Mladost,_Strumica",http://dbpedia.org/resource/FK_Mladost_Gacko
0,6,ModriÄ\u008Da,http://dbpedia.org/resource/European_route_E008,http://dbpedia.org/resource/FK_Modriča
0,8,Podrinje,http://dbpedia.org/resource/FK_Mačva_Šabac,http://dbpedia.org/resource/FK_Podrinje_Janja http://dbpedia.org/resource/FK_Podrinje
0,9,Proleter,http://dbpedia.org/resource/FK_Proleter_Novi_Sad,http://dbpedia.org/resource/FK_Proleter_Teslić
0,11,Sloboda (MG),http://dbpedia.org/resource/Freedom_and_Solidarity,http://dbpedia.org/resource/FK_Sloboda_Mrkonjić_Grad
0,12,Sloboda (NG),http://dbpedia.org/resource/Freedom_and_Solidarity,http://dbpedia.org/resource/FK_Sloboda_Bosanski_Novi http://dbpedia.org/resource/FK_Sloboda_Novi_Grad
0,13,Sloga,http://dbpedia.org/resource/FK_Vojvodina,http://dbpedia.org/resource/FK_Sloga_Doboj
0,14,Sutjeska,http://dbpedia.org/resource/FK_Sutjeska_Nikšić,http://dbpedia.org/resource/FK_Sutjeska_Foča
