F1: 0.06667,Precision: 0.06667,Recall: 0.06667,,
Col,Row,Value,Submitted URI,Correct URI's
2,1,Cremonese,http://it.dbpedia.org/resource/Unione_Sportiva_Cremonese_1927-1928,http://dbpedia.org/resource/US_Cremonese http://dbpedia.org/resource/U_S_Cremonese http://dbpedia.org/resource/Unione_Sportiva_Cremonese http://dbpedia.org/resource/U.S._Cremonese http://dbpedia.org/resource/U._S._Cremonese
2,2,Reggiana,http://it.dbpedia.org/resource/Associazione_Calcio_Reggiana_1982-1983,http://dbpedia.org/resource/Reggio_Emilia_FC http://dbpedia.org/resource/Reggio_Emilia_Football_Club http://dbpedia.org/resource/A.C._Reggiana_1919 http://dbpedia.org/resource/AC_Reggiana http://dbpedia.org/resource/AC_Reggiana_1919 http://dbpedia.org/resource/Reggio_Emilia_F.C. http://dbpedia.org/resource/A.C._Reggiana http://dbpedia.org/resource/A_C_Reggiana_1919 http://dbpedia.org/resource/A._C._Reggiana_1919
2,3,Biellese,,http://dbpedia.org/resource/A.S._Biellese_1902 http://dbpedia.org/resource/AS_Biellese_1902 http://dbpedia.org/resource/Associazione_Sportiva_Biellese_1902 http://dbpedia.org/resource/Biellese_Calcio http://dbpedia.org/resource/A.S.D._Junior_Biellese_Libertas http://dbpedia.org/resource/A_S_Biellese_1902 http://dbpedia.org/resource/Junior_Biellese_Libertas http://dbpedia.org/resource/A._S._Biellese_1902 http://dbpedia.org/resource/Biella_Calcio http://dbpedia.org/resource/A.S._Junior_Biellese_Libertas
2,4,Seregno,,http://dbpedia.org/resource/U.S.D._1913_Seregno_Calcio http://dbpedia.org/resource/FBC_Seregno_1913 http://dbpedia.org/resource/Seregno_F_B_C_1913 http://dbpedia.org/resource/Seregno_Calcio_1913 http://dbpedia.org/resource/Seregno_F.B.C._1913 http://dbpedia.org/resource/Seregno_FBC_1913 http://dbpedia.org/resource/Seregno_Football_Club_1913 http://dbpedia.org/resource/Seregno_F._B._C._1913
2,5,Acciaierie Falck,http://dbpedia.org/resource/Ismo_Falck,http://dbpedia.org/resource/AC_Pro_Sesto http://dbpedia.org/resource/S.S.D._Pro_Sesto_Calcio http://dbpedia.org/resource/A.C._Pro_Sesto http://dbpedia.org/resource/Pro_Sesto http://dbpedia.org/resource/A_C_Pro_Sesto http://dbpedia.org/resource/A._C._Pro_Sesto http://dbpedia.org/resource/Associazione_Calcio_Pro_Sesto http://dbpedia.org/resource/Pro_Sesto/Sesto_San_Giovanni http://dbpedia.org/resource/A.S.D._Nuova_Pro_Sesto
2,6,Monza,http://dbpedia.org/resource/Monza–Molteno–Lecco_railway,http://dbpedia.org/resource/Calcio_Monza http://dbpedia.org/resource/S.S.D._Monza_1912 http://dbpedia.org/resource/S.S._Monza_1912 http://dbpedia.org/resource/AC_Monza http://dbpedia.org/resource/Monza_Calcio http://dbpedia.org/resource/Associazione_Calcio_Monza_Brianza_1912 http://dbpedia.org/resource/A._C._Monza_Brianza_1912 http://dbpedia.org/resource/AC_Monza_Brianza_1912 http://dbpedia.org/resource/A.C._Monza_Brianza_1912 http://dbpedia.org/resource/A.C._Monza http://dbpedia.org/resource/A_C_Monza_Brianza_1912 http://dbpedia.org/resource/A.C._Monza_Brianza
2,7,Piacenza,http://it.dbpedia.org/resource/Piacenza_Calcio_1978-1979,http://dbpedia.org/resource/S.S.D._Piacenza_Calcio_1919 http://dbpedia.org/resource/Piacenza_Calcio http://dbpedia.org/resource/Piacenza_Football_Club http://dbpedia.org/resource/Piacenza_Calcio_F.C. http://dbpedia.org/resource/Piacenza_Calcio_1919 http://dbpedia.org/resource/Piacenza_F.C. http://dbpedia.org/resource/F.C._Piacenza http://dbpedia.org/resource/SSD_Piacenza_Calcio_1919 http://dbpedia.org/resource/Lupa_Piacenza http://dbpedia.org/resource/Lupa_Piacenza_S.S.D.
2,8,Lecco,http://it.dbpedia.org/resource/Storia_di_Lecco,http://dbpedia.org/resource/Calcio_Lecco http://dbpedia.org/resource/Calcio_Lecco_1912 http://dbpedia.org/resource/A.C._Lecco http://dbpedia.org/resource/Lecco_Calcio
2,9,Parma,http://de.dbpedia.org/resource/Thaddäus_von_Parma,http://dbpedia.org/resource/Parma_FC http://dbpedia.org/resource/Associazione_Sportiva_Parma http://dbpedia.org/resource/Parma_A.C. http://dbpedia.org/resource/A.C._Parmense http://dbpedia.org/resource/Parma_F._C. http://dbpedia.org/resource/Parma_1913_F.C. http://dbpedia.org/resource/Parma_ac http://dbpedia.org/resource/Associazione_Calcio_Parma http://dbpedia.org/resource/AC_Parma http://dbpedia.org/resource/Parma_Calcio_1913 http://dbpedia.org/resource/Associazione_Calcio_Parmense http://dbpedia.org/resource/Parma_F.C. http://dbpedia.org/resource/Parma_AC http://dbpedia.org/resource/Verdi_Football_Club http://dbpedia.org/resource/Parma_F_C http://dbpedia.org/resource/F.C._Parma http://dbpedia.org/resource/Parma_Football_Club http://dbpedia.org/resource/A.C._Parma http://dbpedia.org/resource/S.S.D._Parma_Calcio_1913 http://dbpedia.org/resource/Fc_Parma http://dbpedia.org/resource/Parma_Associazione_Calcio
