F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
0,1,Western Carolina,http://dbpedia.org/resource/North_Carolina,http://dbpedia.org/resource/Western_Carolina_Catamounts_baseball http://dbpedia.org/resource/Western_Carolina_Catamounts http://dbpedia.org/resource/Western_Carolina_Catamounts_softball http://dbpedia.org/resource/Western_Carolina_Catamounts_women's_soccer http://dbpedia.org/resource/Western_Carolina_Catamounts_women's_basketball
0,2,Georgia Southern,http://dbpedia.org/resource/Georgia_(country),http://dbpedia.org/resource/Georgia_Southern_baseball http://dbpedia.org/resource/Georgie_Southern_Eagles_baseball http://dbpedia.org/resource/Georgia_Southern_University_Baseball http://dbpedia.org/resource/Georgia_Southern_Eagles_baseball http://dbpedia.org/resource/Georgia_Southern_University_baseball http://dbpedia.org/resource/Georgia_Southern_Baseball
0,3,Marshall,http://dbpedia.org/resource/Marshall_Islands,http://dbpedia.org/resource/Marshall_Thundering_Herd_baseball
0,4,East Tennessee State,http://dbpedia.org/resource/Tennessee,http://dbpedia.org/resource/ETSU_Buccaneers http://dbpedia.org/resource/East_Tennessee_State_Lady_Bucs http://dbpedia.org/resource/East_Tennessee_State_Lady_Buccaneers_soccer http://dbpedia.org/resource/East_Tennessee_State_Buccaneers_baseball http://dbpedia.org/resource/East_Tennessee_State_Buccaneers_cross_country http://dbpedia.org/resource/East_Tennessee_State_Lady_Buccaneers_softball http://dbpedia.org/resource/East_Tennessee_State_Buccaneers http://dbpedia.org/resource/East_Tennessee_State_Buccaneers_golf http://dbpedia.org/resource/ETSU_Lady_Buccaneers http://dbpedia.org/resource/East_Tennessee_State_Buccaneers_men's_soccer http://dbpedia.org/resource/East_Tennessee_State_Lady_Buccaneers_tennis http://dbpedia.org/resource/East_Tennessee_State_Lady_Buccaneers http://dbpedia.org/resource/East_Tennessee_State_Lady_Buccaneers_basketball http://dbpedia.org/resource/East_Tennessee_State_Buccaneers_tennis http://dbpedia.org/resource/East_Tennessee_State_Buccaneers_and_Lady_Buccaneers http://dbpedia.org/resource/East_Tennessee_State_Buccaneers_men's_cross_country
0,5,The Citadel,http://dbpedia.org/resource/Ankara,http://dbpedia.org/resource/The_Citadel_Bulldogs_baseball
0,6,Appalachian State,http://dbpedia.org/resource/Appalachian_State_University,http://dbpedia.org/resource/Appalachian_State_Mountaineers_baseball
0,7,VMI,http://dbpedia.org/resource/Virginia_Military_Institute,http://dbpedia.org/resource/VMI_Keydets_baseball
0,8,Davidson,"http://dbpedia.org/resource/Nashville,_Tennessee",http://dbpedia.org/resource/Davidson_Wildcats_baseball
0,9,Furman,http://dbpedia.org/resource/Furman_v._Georgia,http://dbpedia.org/resource/Furman_Paladins_women's_golf http://dbpedia.org/resource/Furman_Lady_Paladins http://dbpedia.org/resource/Furman_Paladins_men's_soccer http://dbpedia.org/resource/Furman_Paladins_men's_cross_country http://dbpedia.org/resource/Furman_Paladins http://dbpedia.org/resource/Furman_Paladins_men's_lacrosse http://dbpedia.org/resource/Furman_Paladins_women's_soccer http://dbpedia.org/resource/Furman_Paladins_women's_cross_country http://dbpedia.org/resource/Furman_Paladins_women's_basketball http://dbpedia.org/resource/Furman_Paladins_baseball http://dbpedia.org/resource/Furman_Paladins_and_Lady_Paladins http://dbpedia.org/resource/Furman_Paladins_softball
