F1: 0.20000,Precision: 0.20000,Recall: 0.20000,,
Col,Row,Value,Submitted URI,Correct URI's
0,2,Los Angeles Galaxy,http://dbpedia.org/resource/David_Beckham,"http://dbpedia.org/resource/Los_Angeles_Galaxy http://dbpedia.org/resource/Cozmo,_the_LA_Galaxy_Mascot http://dbpedia.org/resource/Galaxy_Ambassadors http://dbpedia.org/resource/LA_Galaxy http://dbpedia.org/resource/L.A._Riot_Squad http://dbpedia.org/resource/Galaxians_(supporters_group) http://dbpedia.org/resource/Angel_City_Brigade http://dbpedia.org/resource/La_Galaxy http://dbpedia.org/resource/LA_Riot_Squad http://dbpedia.org/resource/La_galaxy http://dbpedia.org/resource/L.A._Galaxy http://dbpedia.org/resource/UFO_(supporters_group)"
0,3,Toronto FC,http://dbpedia.org/resource/Toronto,http://dbpedia.org/resource/Inter_Toronto_FC http://dbpedia.org/resource/FC_Toronto http://dbpedia.org/resource/TorontoFC http://dbpedia.org/resource/Toronto_MLS_expansion http://dbpedia.org/resource/Toronto_Fc http://dbpedia.org/resource/T_FC http://dbpedia.org/resource/Toronto_FC http://dbpedia.org/resource/Toronto_fc http://dbpedia.org/resource/Toronto_FC_Player_of_the_Year http://dbpedia.org/resource/Toronto_F.C. http://dbpedia.org/resource/International_Toronto_Football_Club http://dbpedia.org/resource/Toronto_Football_Club
0,4,Real Salt Lake,http://dbpedia.org/resource/Salt_Lake_City,http://dbpedia.org/resource/The_Loyalists_(Real_Salt_Lake) http://dbpedia.org/resource/La_Union_Real http://dbpedia.org/resource/The_Royal_Pride http://dbpedia.org/resource/Real_Salt_Lake_FC http://dbpedia.org/resource/Royal_Army_(Real_Salt_Lake) http://dbpedia.org/resource/Real_Salt_Lake_City http://dbpedia.org/resource/Real_salt_lake http://dbpedia.org/resource/Rogue_Cavaliers_Brigade http://dbpedia.org/resource/Frank_Castle_Brigade http://dbpedia.org/resource/La_Barra_Real http://dbpedia.org/resource/Section_26 http://dbpedia.org/resource/Real_Salt_Lake
0,5,Houston Dynamo,http://dbpedia.org/resource/Kevin_Houston_(mathematician),http://dbpedia.org/resource/Texian_Army_(supporters_group) http://dbpedia.org/resource/Houston_Dynamo http://dbpedia.org/resource/Houston_MLS http://dbpedia.org/resource/Dynamo_Houston http://dbpedia.org/resource/El_Batallón http://dbpedia.org/resource/Brickwall_Firm http://dbpedia.org/resource/Houston_1836
0,7,D.C. United,http://dbpedia.org/resource/United_States,http://dbpedia.org/resource/Dc_united http://dbpedia.org/resource/D_C_United http://dbpedia.org/resource/Dc_United http://dbpedia.org/resource/DC_United http://dbpedia.org/resource/The_Dark_Cyde http://dbpedia.org/resource/D.C._United_Park http://dbpedia.org/resource/D._C._United http://dbpedia.org/resource/Talon_the_Eagle http://dbpedia.org/resource/D.C._Untied http://dbpedia.org/resource/D.C._United http://dbpedia.org/resource/2017_D.C._United_season
0,8,Chicago Fire,http://dbpedia.org/resource/Chicago_Fire_(TV_series),http://dbpedia.org/resource/Chicago_Fire_SC http://dbpedia.org/resource/Chicago_Fire_Soccer_Club http://dbpedia.org/resource/Cf97 http://dbpedia.org/resource/Chicago_Fire_(soccer) http://dbpedia.org/resource/Chicago_Fire_(MLS) http://dbpedia.org/resource/The_Chicago_Fire_Soccer_Club http://dbpedia.org/resource/Chicago_Fire_U-20 http://dbpedia.org/resource/Chicago_Fire_S.C. http://dbpedia.org/resource/Chicago_Fire_(team) http://dbpedia.org/resource/CF97 http://dbpedia.org/resource/Chicago_Fire_Soccer_Club/version_2
0,9,Columbus Crew,http://dbpedia.org/resource/Chris_Columbus_(filmmaker),http://dbpedia.org/resource/Columbus_Crew_U-20 http://dbpedia.org/resource/Legion_04 http://dbpedia.org/resource/Columbus_Crew_SC http://dbpedia.org/resource/List_of_Columbus_Crew_coaches http://dbpedia.org/resource/Legion.04 http://dbpedia.org/resource/Colombus_Crew http://dbpedia.org/resource/List_of_Columbus_Crew_managers http://dbpedia.org/resource/Crew_SC http://dbpedia.org/resource/Columbus_Crew_Jrs. http://dbpedia.org/resource/La_Turbina_Amarilla http://dbpedia.org/resource/Columbus_Crew http://dbpedia.org/resource/Columbus_crew http://dbpedia.org/resource/Crew_Supporters_Union
0,11,New York Red Bulls,http://dbpedia.org/resource/New_York_City,http://dbpedia.org/resource/RB_New_York http://dbpedia.org/resource/NY/NJ_Metrostars http://dbpedia.org/resource/New_York-New_Jersey_Metrostars http://dbpedia.org/resource/New_York/New_Jersey_MetroStars http://dbpedia.org/resource/RBNY http://dbpedia.org/resource/New_York_Bulls http://dbpedia.org/resource/New_York-New_Jersey_MetroStars http://dbpedia.org/resource/Metro_Stars http://dbpedia.org/resource/New_York_MetroStars http://dbpedia.org/resource/Tulio_(fake) http://dbpedia.org/resource/New_York/New_Jersey_Metrostars http://dbpedia.org/resource/New_York_RB http://dbpedia.org/resource/NY/NJ_MetroStars http://dbpedia.org/resource/Metro_United http://dbpedia.org/resource/New_jersey_red_bulls http://dbpedia.org/resource/New_York_Red_Bull http://dbpedia.org/resource/MetroStars http://dbpedia.org/resource/Red_Bull_NY http://dbpedia.org/resource/New_York_Red_Bulls http://dbpedia.org/resource/Redbull_ny http://dbpedia.org/resource/Ny_red_bulls http://dbpedia.org/resource/MetroStars_Black http://dbpedia.org/resource/Red_Bull_New_York http://dbpedia.org/resource/Junhino/Tulio http://dbpedia.org/resource/New_York_New_Jersey_MetroStars http://dbpedia.org/resource/MetroStars_/_Red_Bull_New_York http://dbpedia.org/resource/Edivaldo_da_Silva http://dbpedia.org/resource/Red_Bulls_New_York http://dbpedia.org/resource/New_Jersey_MetroStars
0,12,New England Revolution,http://dbpedia.org/resource/English_Civil_War,http://dbpedia.org/resource/New_England_Revolution http://dbpedia.org/resource/The_Fort_(Gillette_Stadium) http://dbpedia.org/resource/2012_New_england_revolution http://dbpedia.org/resource/MPS_Boston http://dbpedia.org/resource/NE_Revolution http://dbpedia.org/resource/New_england_revolution http://dbpedia.org/resource/NE_Revs
