F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
1,2,98th,http://dbpedia.org/resource/Lesbos,http://dbpedia.org/resource/98th_United_States_Congress http://dbpedia.org/resource/Ninety-eighth_Congress http://dbpedia.org/resource/Ninety_eighth_United_States_Congress http://dbpedia.org/resource/98th_Congress http://dbpedia.org/resource/98th_U.S._Congress http://dbpedia.org/resource/98th_US_Congress http://dbpedia.org/resource/Ninety-eighth_United_States_Congress http://dbpedia.org/resource/98th_U._S._Congress
1,3,99th,http://dbpedia.org/resource/New_York_State_Assembly,http://dbpedia.org/resource/99th_United_States_Congress http://dbpedia.org/resource/Ninety-ninth_Congress http://dbpedia.org/resource/99th_Congress http://dbpedia.org/resource/99th_US_Congress http://dbpedia.org/resource/99th_U._S._Congress http://dbpedia.org/resource/Ninety-ninth_United_States_Congress http://dbpedia.org/resource/99th_U.S._Congress
1,4,100th,http://dbpedia.org/resource/RMS_Titanic,http://dbpedia.org/resource/One_Hundredth_United_States_Congress http://dbpedia.org/resource/100th_Congress http://dbpedia.org/resource/100th_US_Congress http://dbpedia.org/resource/100th_U._S._Congress http://dbpedia.org/resource/One_Hundredth_Congress http://dbpedia.org/resource/100th_United_States_Congress http://dbpedia.org/resource/100th_U.S._Congress http://dbpedia.org/resource/One-hundredth_Congress
1,5,101st,http://dbpedia.org/resource/Kiev,http://dbpedia.org/resource/One_Hundred-first_Congress http://dbpedia.org/resource/One_Hundred-first_United_States_Congress http://dbpedia.org/resource/101st_United_States_Congress http://dbpedia.org/resource/One_Hundred_First_Congress http://dbpedia.org/resource/101st_U.S._Congress http://dbpedia.org/resource/One_Hundred_First_United_States_Congress http://dbpedia.org/resource/101st_Congress http://dbpedia.org/resource/101st_U._S._Congress http://dbpedia.org/resource/101st_US_Congress
1,6,102nd,http://dbpedia.org/resource/2009_Giro_di_Lombardia,http://dbpedia.org/resource/One_Hundred-second_United_States_Congress http://dbpedia.org/resource/102nd_U._S._Congress http://dbpedia.org/resource/102nd_U.S._Congress http://dbpedia.org/resource/102nd_United_States_Congress http://dbpedia.org/resource/One_Hundred_Second_Congress http://dbpedia.org/resource/102d_Congress http://dbpedia.org/resource/102nd_US_Congress http://dbpedia.org/resource/102nd_Congress http://dbpedia.org/resource/One_Hundred-second_Congress http://dbpedia.org/resource/One_Hundred_Second_United_States_Congress http://dbpedia.org/resource/List_of_members_of_the_102nd_United_States_Congress
1,7,103rd,http://dbpedia.org/resource/2013_Tour_of_Flanders,http://dbpedia.org/resource/One_Hundred_Third_Congress http://dbpedia.org/resource/103rd_United_States_Congress http://dbpedia.org/resource/One_Hundred-third_United_States_Congress http://dbpedia.org/resource/103d_Congress http://dbpedia.org/resource/103rd_US_Congress http://dbpedia.org/resource/103rd_U._S._Congress http://dbpedia.org/resource/One_Hundred-third_Congress http://dbpedia.org/resource/103rd_Congress http://dbpedia.org/resource/103rd_U.S._Congress http://dbpedia.org/resource/List_of_members_of_the_103rd_United_States_Congress http://dbpedia.org/resource/One_Hundred_Third_United_States_Congress
1,8,104th,http://dbpedia.org/resource/2014_NFL_Draft,http://dbpedia.org/resource/104th_Congress http://dbpedia.org/resource/List_of_members_of_the_104th_United_States_Congress http://dbpedia.org/resource/104th_United_States_Congress http://dbpedia.org/resource/104th_U.S._Congress http://dbpedia.org/resource/One_Hundred-fourth_United_States_Congress http://dbpedia.org/resource/One_Hundred-fourth_Congress http://dbpedia.org/resource/One_Hundred_Fourth_United_States_Congress http://dbpedia.org/resource/104th_U._S._Congress http://dbpedia.org/resource/104th_US_Congress
1,9,105th,http://dbpedia.org/resource/East_105th_Street_station,http://dbpedia.org/resource/List_of_members_of_the_105th_United_States_Congress http://dbpedia.org/resource/105th_United_States_Congress http://dbpedia.org/resource/105th_U.S._Congress http://dbpedia.org/resource/One_Hundred-fifth_United_States_Congress http://dbpedia.org/resource/One_Hundred_Fifth_Congress http://dbpedia.org/resource/105th_congress http://dbpedia.org/resource/105th_US_Congress http://dbpedia.org/resource/105th_Congress http://dbpedia.org/resource/105th_U._S._Congress http://dbpedia.org/resource/One_Hundred-fifth_Congress
1,10,106th,http://dbpedia.org/resource/Sonnet_106,http://dbpedia.org/resource/106th_U.S._Congress http://dbpedia.org/resource/106th_U._S._Congress http://dbpedia.org/resource/List_of_members_of_the_106th_United_States_Congress http://dbpedia.org/resource/106th_US_Congress http://dbpedia.org/resource/106th_United_States_Congress http://dbpedia.org/resource/106th_Congress http://dbpedia.org/resource/One_Hundred-sixth_United_States_Congress http://dbpedia.org/resource/One_Hundred_Sixth_United_States_Congress http://dbpedia.org/resource/One_Hundred-sixth_Congress
