F1: 0.19048,Precision: 0.19048,Recall: 0.19048,,
Col,Row,Value,Submitted URI,Correct URI's
1,2,"Rosetta Pampanini, Alessandro Granda, Conchita Velasquez, Gino Vanelli",http://dbpedia.org/resource/Alexander_the_Great,http://dbpedia.org/resource/Rosetta_Pampanini
1,5,"Eleanor Steber, Jan Peerce, Suzanne CarrÃ©, Richard Bonelli",http://dbpedia.org/resource/Ellie_Daniel,http://dbpedia.org/resource/Eleanor_Steber
1,6,"Eleanor Steber, Richard Tucker, Jean Madeira, Giuseppe Valdengo",http://dbpedia.org/resource/Jean_Richard,http://dbpedia.org/resource/Eleanor_Steber
1,7,"Renata Tebaldi, Giuseppe Campora, Nell Rankin, Giovanni Inghilleri",http://it.dbpedia.org/resource/Stazione_di_Campora_San_Giovanni-Serra_Ajello,http://dbpedia.org/resource/Renata_Tebaldi
1,8,"Clara Petrella, Ferruccio Tagliavini, Mafalda Masini, Giuseppe Taddei",http://dbpedia.org/resource/Journey_Beneath_the_Desert,http://dbpedia.org/resource/Clara_Petrella
1,9,"Victoria de los Ã\u0081ngeles, Giuseppe Di Stefano, Anna Maria Canali, Tito Gobbi",http://dbpedia.org/resource/Tosca_(1953_EMI_recording),http://dbpedia.org/resource/Victoria_de_los_Ángeles
1,11,"Dorothy Kirsten, Daniele Barioni, Mildred Miller, Clifford Harvuot",http://dbpedia.org/resource/Esmond_Clifford,http://dbpedia.org/resource/Dorothy_kirsten http://dbpedia.org/resource/Dorothy_Kirsten
1,12,"Anna Moffo, Cesare Valletti, Rosalind Elias, Renato Cesari",http://dbpedia.org/resource/Giuseppe_Cesari,http://dbpedia.org/resource/Muffo http://dbpedia.org/resource/Moffo http://dbpedia.org/resource/Anna_Moffo
1,14,"Victoria de los Ã\u0081ngeles, Jussi BjÃ¶rling, Miriam Pirazzini, Mario Sereni","http://dbpedia.org/resource/University_of_California,_Los_Angeles",http://dbpedia.org/resource/Victoria_de_los_Ángeles
1,15,"Leontyne Price, Richard Tucker, Rosalind Elias, Philip Maero",http://dbpedia.org/resource/Richard_Tucker,http://dbpedia.org/resource/Leontyne_Price http://dbpedia.org/resource/Leontyne http://dbpedia.org/resource/Leontine_Price http://dbpedia.org/resource/Mary_Violet_Leontyne_Price
1,16,"Renata Scotto, Carlo Bergonzi, Anna di Stasio, Rolando Panerai",http://dbpedia.org/resource/Prince_Charles_of_Prussia,http://dbpedia.org/resource/Renata_Scotto
1,17,"Mirella Freni, Luciano Pavarotti, Christa Ludwig, Robert Kerns",http://dbpedia.org/resource/Luciano_Pavarotti,http://dbpedia.org/resource/Freni http://dbpedia.org/resource/Mirella_Freni http://dbpedia.org/resource/Mirella_Fregni
1,18,"Montserrat CaballÃ©, BernabÃ© MartÃ­, Silvana Mazzieri, Franco Bordoni",http://dbpedia.org/resource/Montserrat_Martí,http://dbpedia.org/resource/Montserrat_Caballé
1,19,"Renata Scotto, PlÃ¡cido Domingo, Gillian Knight, Ingvar Wixell",http://dbpedia.org/resource/Plácido_Domingo,http://dbpedia.org/resource/Renata_Scotto
1,20,"Mirella Freni, JosÃ© Carreras, Teresa Berganza, Juan Pons",http://es.dbpedia.org/resource/Juan_José_Carreras_Ares,http://dbpedia.org/resource/Freni http://dbpedia.org/resource/Mirella_Freni http://dbpedia.org/resource/Mirella_Fregni
1,21,"Miriam Gauci, Yordy Ramiro, Nelly BoschkowÃ¡, Georg Tichy",,http://dbpedia.org/resource/Miriam_gauci http://dbpedia.org/resource/Miriam_Gauci
1,23,"Angela Gheorghiu, Jonas Kaufmann, Enkelejda Shkosa, Fabio Capitanucci",http://dbpedia.org/resource/Fabio_Kaufmann,http://dbpedia.org/resource/Angela_Gheorghiu http://dbpedia.org/resource/Angela_Ghiorghiu http://dbpedia.org/resource/Angela_Georgiu
