F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
3,1,Utah,http://dbpedia.org/resource/Utah,"http://dbpedia.org/resource/Utah_football http://dbpedia.org/resource/Utah_Utes_football,_1892-99 http://dbpedia.org/resource/Utah_Utes_football_1892-1899 http://dbpedia.org/resource/Utah_Redskins_football http://dbpedia.org/resource/Utah_Utes_football http://dbpedia.org/resource/University_of_Utah_football http://dbpedia.org/resource/Utah_Utes_Football http://dbpedia.org/resource/Utah_Utes_football_1892–1899"
3,2,Southwestern University,http://dbpedia.org/resource/Rhodes_College,http://dbpedia.org/resource/Southwestern http://dbpedia.org/resource/Southwestern_Pirates http://dbpedia.org/resource/Southwestern_(TX)_Pirates http://dbpedia.org/resource/Southwestern_(Texas)_Pirates http://dbpedia.org/resource/Southwestern_(Tex.)_Pirates http://dbpedia.org/resource/Southwestern_University http://dbpedia.org/resource/Southwestern_University_(Texas)
3,3,Denver Pioneers,http://dbpedia.org/resource/Denver,http://dbpedia.org/resource/Denver_Pioneers_women's_soccer http://dbpedia.org/resource/Denver_Pioneers_baseball http://dbpedia.org/resource/Denver_Pioneers_women's_basketball http://dbpedia.org/resource/Denver_Pioneers_men's_tennis http://dbpedia.org/resource/Denver_Pioneers_women's_tennis http://dbpedia.org/resource/Denver_Pioneers
3,4,Montana State,http://dbpedia.org/resource/Montana,http://dbpedia.org/resource/List_of_Montana_State_Bobcats_bowl_games http://dbpedia.org/resource/Montana_State_Bobcats_football
3,5,Western Michigan,http://dbpedia.org/resource/Michigan,http://dbpedia.org/resource/Western_Michigan_Broncos_men's_cross_country http://dbpedia.org/resource/Western_State_Teachers_Hilltoppers http://dbpedia.org/resource/Western_Michigan_Broncos http://dbpedia.org/resource/Western_Michigan_Broncos_women's_basketball http://dbpedia.org/resource/Western_Michigan_Broncos_women's_cross_country http://dbpedia.org/resource/Western_Michigan_Hilltoppers http://dbpedia.org/resource/Western_Michigan_Broncos_men's_tennis http://dbpedia.org/resource/Western_State_Normal_Hilltoppers http://dbpedia.org/resource/Western_Michigan_Broncos_softball http://dbpedia.org/resource/Western_State_Teachers_Broncos http://dbpedia.org/resource/Western_Michigan_Broncos_women's_soccer http://dbpedia.org/resource/Western_Michigan_Broncos_track_and_field
3,6,Arizona,http://dbpedia.org/resource/Arizona,http://dbpedia.org/resource/1997_Arizona_Wildcats_football_team
3,7,UCLA,"http://dbpedia.org/resource/University_of_California,_Los_Angeles",http://dbpedia.org/resource/2002_UCLA_Bruins_football_team
3,8,Oregon State,http://dbpedia.org/resource/Oregon,http://dbpedia.org/resource/2003_Oregon_State_Beavers_football_team
3,9,Navy,http://dbpedia.org/resource/NCIS_(TV_series),http://dbpedia.org/resource/2004_Navy_Midshipmen_football_team
3,10,San Jose State,"http://dbpedia.org/resource/San_Jose,_California",http://dbpedia.org/resource/2006_San_Jose_State_Spartans_football_team http://dbpedia.org/resource/2006_San_José_State_Spartans_football_team
3,11,Nevada,http://dbpedia.org/resource/Nevada,http://dbpedia.org/resource/2007_Nevada_Wolf_Pack_football_team
3,12,Arizona,http://dbpedia.org/resource/Arizona,http://dbpedia.org/resource/2015_Arizona_Wildcats_football_team
