F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
3,2,Argentina,http://dbpedia.org/resource/Argentina,http://dbpedia.org/resource/Argentina_national_under-17_football_team http://dbpedia.org/resource/Argentina_U-17
3,3,Spain,http://dbpedia.org/resource/Spain,http://dbpedia.org/resource/Spain_national_under-17_football_team
3,4,Honduras,http://dbpedia.org/resource/Honduras,http://dbpedia.org/resource/Honduran_national_under-17_football_team http://dbpedia.org/resource/Honduras_national_under-17_football_team http://dbpedia.org/resource/Honduras_U-17_national_football_team
3,5,England,http://dbpedia.org/resource/England,http://dbpedia.org/resource/England_under-17_national_football_team http://dbpedia.org/resource/England_U17 http://dbpedia.org/resource/England_national_under-17_football_team
3,6,Qatar,http://dbpedia.org/resource/Qatar,http://dbpedia.org/resource/Quatar_national_football_team http://dbpedia.org/resource/Qatar_national_football_team
3,7,Tajikistan,http://dbpedia.org/resource/Tajikistan,http://dbpedia.org/resource/تیم_ملی_فوتبال_تاجیکستان http://dbpedia.org/resource/Tajikistan_national_football_team http://dbpedia.org/resource/Tajik_SSR_national_football_team
3,8,Turkmenistan,http://dbpedia.org/resource/Turkmenistan,http://dbpedia.org/resource/Turkmenistan_national_football_team
3,9,Bhutan,http://dbpedia.org/resource/Bhutan,http://dbpedia.org/resource/Bhutan_national_football_team
3,10,Iraq,http://dbpedia.org/resource/Iraq,http://dbpedia.org/resource/Iraqi_national_football_team http://dbpedia.org/resource/Iraq_football http://dbpedia.org/resource/Iraqi_soccer http://dbpedia.org/resource/Iraqi_soccer_team http://dbpedia.org/resource/Iraq_national_football_team http://dbpedia.org/resource/Iraqi_football_team http://dbpedia.org/resource/Iraq_soccer http://dbpedia.org/resource/Iraqi_football
