F1: 0.03846,Precision: 0.03846,Recall: 0.03846,,
Col,Row,Value,Submitted URI,Correct URI's
2,1,Andrzej Krzanowski Aleksander LasoÅ\u0084 Eugeniusz Knapik Music with string quartet,http://dbpedia.org/resource/Juilliard_String_Quartet,http://dbpedia.org/resource/Andrzej_Krzanowski
2,7,"A. Tansman: Suite divertissement for piano quartet Musica a cinque for piano and string quartet Musique a six for clarinet, piano and strine quartet Musique for clarinet and string quartet",http://dbpedia.org/resource/List_of_compositions_by_Dmitri_Shostakovich,http://dbpedia.org/resource/Aleksander_Tansman http://dbpedia.org/resource/Alexandre_Tansman http://dbpedia.org/resource/Alexander_Tansman
2,10,"H. M. GÃ³recki: Already It Is Dusk, music for string quartet (String quartet no. 1) op. 62 Quasi una Fantasia (String quartet no. 2) op. 64 ...songs are sung (String quartet no. 3) op.67",http://fr.dbpedia.org/resource/Quatuor_à_cordes_no_1_de_Górecki,http://dbpedia.org/resource/Henryk_Mikołaj_Górecki
2,11,"A. Krzanowski - Audition no. 6 for soprano and string quartet W. WidÅ\u0082ak - â\u0080\u009DSotto voceâ\u0080\u009D, Five songs for mezzosoprano and string quartet R. Augustyn - Dedication for soprano and string quartet A. Krzanowski - String quartet no. 1, version B A. LasoÅ\u0084 - Relief for Andrzej",http://dbpedia.org/resource/List_of_string_quartets_by_Joseph_Haydn,http://dbpedia.org/resource/Andrzej_Krzanowski
2,13,"P. SzymaÅ\u0084ski: Five pieces for string quartet Compartment 2, Car 7 for string trio and vibraphone Two pieces for string quartet Recalling a Serenade for clarinet and string quartet A Photo from the Birthday Party (The Silesian String Quartet with a Shadow of BartÃ³k)",http://dbpedia.org/resource/List_of_Happy_Tree_Friends_episodes,http://dbpedia.org/resource/Paweł_Szymański
2,14,A. LasoÅ\u0084: String quartet no. 5 â\u0080\u009DFive and a half of a string quartetâ\u0080\u009D String quartet no. 6 20 for 4,http://dbpedia.org/resource/Icosahedron,http://dbpedia.org/resource/Aleksander_Lasoń
2,16,W. LutosÅ\u0082awski: String quartet W. Szalonek: Inside? - Outside? for bass clarinet and string quartet Chaconne-Fantaisie for violin solo,http://dbpedia.org/resource/List_of_compositions_by_Ludwig_van_Beethoven,http://dbpedia.org/resource/Witold_Lutosławski
2,17,"E. Chausson: Concerto in D major op. 21 for piano, violin and string quartet String quartet in c minor op. 35","http://fr.dbpedia.org/resource/Concert_pour_piano,_violon_et_quatuor_à_cordes",http://dbpedia.org/resource/Ernest_Amédée_Chausson http://dbpedia.org/resource/Ernest_Amedee_Chausson http://dbpedia.org/resource/Ernest_Chausson
2,22,A. Panufnik: String quartet no. 1 String quartet no. 2 String quartet no. 3 A. Krzanowski: Relief IX â\u0080\u009DScottishâ\u0080\u009D for string quartet and tape,http://dbpedia.org/resource/2010_Haiti_earthquake,http://dbpedia.org/resource/Sir_Andrzej_Panufnik http://dbpedia.org/resource/Andrzej_Panufnik
2,23,W. Szalonek: 1+1+1+1 per 1-4 strumenti ad arco \/version for violin and cello\/ Symphony of rituals for string quartet 1+1+1+1 per 1-4 strumenti ad arco \/version for string quartet\/,http://dbpedia.org/resource/List_of_compositions_by_Ludwig_van_Beethoven,http://dbpedia.org/resource/Witold_Szalonek
2,24,Aleksander LasoÅ\u0084 - String Quartet No 2 (1987) Andrzej Krzanowski - String Quartet No 2 (1978) Eugeniusz Knapik - String Quartet (1980),http://dbpedia.org/resource/String_Quartet_No._2_(Borodin),http://dbpedia.org/resource/Aleksander_Lasoń
2,25,"Ludwig van Beethoven - String Quartet in F-minor op.95 \Serioso\"" Felix Mendelssohn-Bartholdy - String Quartet in F-minor op.80 Aleksander LasoÅ\u0084 - String Quartet No.4 \""TarnogÃ³rski\""""",http://dbpedia.org/resource/String_Quartet_No._11_(Beethoven),"http://dbpedia.org/resource/Beethoven:_life_and_work http://dbpedia.org/resource/Ludwig_Beethoven http://dbpedia.org/resource/L.V._Beethoven http://dbpedia.org/resource/Beeethoven http://dbpedia.org/resource/Ludwig_van_Beethoven's http://dbpedia.org/resource/Beethoven,_Ludwig_van http://dbpedia.org/resource/Beethoven's_religious_beliefs http://dbpedia.org/resource/Ludvig_beethoven http://dbpedia.org/resource/Beetehoven http://dbpedia.org/resource/Luis_de_Beethoven http://dbpedia.org/resource/Van_Beethoven,_Ludwig http://dbpedia.org/resource/Betoven http://dbpedia.org/resource/Beetoven http://dbpedia.org/resource/Bethovan http://dbpedia.org/resource/Ludwig_van_Beethoven http://dbpedia.org/resource/Life_and_work_of_Beethoven http://dbpedia.org/resource/Beethoven's_hair http://dbpedia.org/resource/Beethovan http://dbpedia.org/resource/Ludwig_Von_Beethoven http://dbpedia.org/resource/Ludwig_Van_Beethoven http://dbpedia.org/resource/Luigi_van_Beethoven http://dbpedia.org/resource/Louis_van_Beethoven http://dbpedia.org/resource/Beethowen http://dbpedia.org/resource/Ludwig_van_Beethoven's_religious_views http://dbpedia.org/resource/Beethoven http://dbpedia.org/resource/Ludvig_van_Beethoven http://dbpedia.org/resource/Bethoven http://dbpedia.org/resource/Life_and_work_of_Ludwig_van_Beethoven http://dbpedia.org/resource/Beethovens http://dbpedia.org/resource/L._van_Beethoven http://dbpedia.org/resource/Von_Beethoven http://dbpedia.org/resource/Beethoven's http://dbpedia.org/resource/The_Story_of_Beethoven http://dbpedia.org/resource/Life_and_Work_of_Ludwig_van_Beethoven http://dbpedia.org/resource/Van_Beethoven http://dbpedia.org/resource/Ludwig_van http://dbpedia.org/resource/Ludwig_von_Beethoven http://dbpedia.org/resource/Ludwig_van_Beethoven's_religious_beliefs http://dbpedia.org/resource/Ballets_by_Ludwig_van_Beethoven http://dbpedia.org/resource/Beethovenian http://dbpedia.org/resource/Ludwing_van_Beethoven"
2,26,Fryderyk Chopin: Piano concerto No 1 E-minor op.11,http://dbpedia.org/resource/Piano_Concerto_No._1_(Chopin),"http://dbpedia.org/resource/Fryderyk_Chopin http://dbpedia.org/resource/Tekla_Justyna_Krzyzanowska http://dbpedia.org/resource/F._Chopin http://dbpedia.org/resource/Fredrick_Chopin http://dbpedia.org/resource/Chopin,_Frédéric http://dbpedia.org/resource/Chopin http://dbpedia.org/resource/The_Story_of_Chopin http://dbpedia.org/resource/Tekla_Justyna_Krzyżanowska http://dbpedia.org/resource/Frederick_Chopin http://dbpedia.org/resource/Frederic_Chopin http://dbpedia.org/resource/Frederic_François_Chopin http://dbpedia.org/resource/Fryderyk_Franciszek_Chopin http://dbpedia.org/resource/Frédéric-François_Chopin http://dbpedia.org/resource/Franciszek_Chopin http://dbpedia.org/resource/Chopin,_Frederic_Francois http://dbpedia.org/resource/Francois_Chopin http://dbpedia.org/resource/François_Chopin http://dbpedia.org/resource/Frédéric_François_Chopin http://dbpedia.org/resource/F.F._Chopin http://dbpedia.org/resource/F.F.Chopin http://dbpedia.org/resource/Federico_Chopin http://dbpedia.org/resource/Show-pan http://dbpedia.org/resource/Chopin's http://dbpedia.org/resource/Szopen http://dbpedia.org/resource/Death_and_funeral_of_Frédéric_Chopin http://dbpedia.org/resource/Chopin,_Frédéric_François http://dbpedia.org/resource/Fryderyk-Franciszek_Chopin http://dbpedia.org/resource/Frederic-Francois_Chopin http://dbpedia.org/resource/Fryderyk_Szopen http://dbpedia.org/resource/Frédéric_Chopin http://dbpedia.org/resource/Frederic_Francois_Chopin http://dbpedia.org/resource/Chopin's_heart http://dbpedia.org/resource/Frederik_Chopin http://dbpedia.org/resource/Fryderyk_Franciszek_Szopen http://dbpedia.org/resource/Frédric_Chopin http://dbpedia.org/resource/F._F._Chopin http://dbpedia.org/resource/Fréderic_Chopin http://dbpedia.org/resource/Frédérick_Chopin"
2,27,GraÅ¼yna Bacewicz: Piano Quintet No.1 (1952),http://dbpedia.org/resource/Piano_Quintet_No._1_(Fauré),http://dbpedia.org/resource/Grażyna_Bacewicz
