F1: 0.25000,Precision: 0.25000,Recall: 0.25000,,
Col,Row,Value,Submitted URI,Correct URI's
1,1,Saham,http://dbpedia.org/resource/Saham,http://dbpedia.org/resource/Saham_SC http://dbpedia.org/resource/Saham_Club
1,2,Al-Nasr,http://dbpedia.org/resource/Al-Nassr_FC,http://dbpedia.org/resource/Al-Nasr_S.C.S.C. http://dbpedia.org/resource/Al-Nasr_(Salalah) http://dbpedia.org/resource/Al-Nasr_Club_(Salalah) http://dbpedia.org/resource/Al_Nasr_SC_(Salalah) http://dbpedia.org/resource/Al-Nasr_SC_(Salalah) http://dbpedia.org/resource/Al_Nasr_(Salalah) http://dbpedia.org/resource/Al_Nasr_Salalah
1,3,Al-Seeb,http://dbpedia.org/resource/Seeb,http://dbpedia.org/resource/Seeb_Club http://dbpedia.org/resource/Al-Seeb_Club http://dbpedia.org/resource/Seeb_(football_club)
1,4,Al-Ittihad,http://dbpedia.org/resource/Al-Ittihad_Club_(Jeddah),http://dbpedia.org/resource/Al-Ittihad_Club_(Salalah) http://dbpedia.org/resource/Al-Ittihad_(Salalah) http://dbpedia.org/resource/Al-Ittihad_Salalah
1,5,Al-Salam,http://dbpedia.org/resource/MS_al-Salam_Boccaccio_98,http://dbpedia.org/resource/Al-Salam_SC
1,6,Muscat,http://dbpedia.org/resource/Muscat,http://dbpedia.org/resource/Muscat_Club http://dbpedia.org/resource/Muscat_(football_club)
1,8,Sohar,http://dbpedia.org/resource/Sohar,http://dbpedia.org/resource/Sohar_Club http://dbpedia.org/resource/Sohar_SC
1,10,Al-Khabourah,http://dbpedia.org/resource/.al,http://dbpedia.org/resource/Al-Khabourah_SC http://dbpedia.org/resource/Al-Khaboura_SC http://dbpedia.org/resource/Al-Khaburah_Club http://dbpedia.org/resource/Al-Khaburah http://dbpedia.org/resource/Al-Khaboora_SC http://dbpedia.org/resource/Al-Khaburah_SC
1,12,Mirbat,http://dbpedia.org/resource/Mirbat,http://dbpedia.org/resource/Mirbat_SC
