F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
0,1,Akron,"http://dbpedia.org/resource/Akron,_Ohio",http://dbpedia.org/resource/Akron_Zips_women's_basketball http://dbpedia.org/resource/Akron_Zips http://dbpedia.org/resource/Akron_Zips_men's_soccer_country http://dbpedia.org/resource/Akron_Zips_softball http://dbpedia.org/resource/Akron_IMG_Sports_Network http://dbpedia.org/resource/Akron_Zips_rifle http://dbpedia.org/resource/Akron_Zips_women's_Basketball
0,2,Bowling Green,http://dbpedia.org/resource/Wiesbaden,http://dbpedia.org/resource/Bowling_Green_State_Falcons http://dbpedia.org/resource/Bowling_Green_Falcons_women's_soccer http://dbpedia.org/resource/Bowling_Green_Falcons_softball http://dbpedia.org/resource/Bowling_Green_Normals http://dbpedia.org/resource/Bowling_Green_Falcons_track_and_field http://dbpedia.org/resource/Bowling_Green_Falcons http://dbpedia.org/resource/Bowling_Green_Falcons_men's_cross_country
0,3,Cincinnati,http://dbpedia.org/resource/FC_Cincinnati,http://dbpedia.org/resource/Cincinnati_Bearcats_women's_soccer http://dbpedia.org/resource/UC_Bearcats http://dbpedia.org/resource/Cincinnati_Bearcats http://dbpedia.org/resource/Cincinnati_Bearcats_men's_tennis http://dbpedia.org/resource/The_Bearcat_(mascot) http://dbpedia.org/resource/Cincinnati_Bearcats_men's_soccer http://dbpedia.org/resource/Cincinnati_Bearcats_women's_basketball http://dbpedia.org/resource/Cincinnati_Bearcats_swimming_and_diving http://dbpedia.org/resource/University_Of_Cincinnati_Bearcats
0,4,Cleveland State,http://dbpedia.org/resource/The_Cleveland_Show,http://dbpedia.org/resource/Cleveland_State_Vikings_baseball http://dbpedia.org/resource/Cleveland_State_Vikings_softball http://dbpedia.org/resource/Fenn_College_Foxes http://dbpedia.org/resource/Cleveland_State_University_Vikings http://dbpedia.org/resource/CSU_Vikings http://dbpedia.org/resource/Fenn_Foxes http://dbpedia.org/resource/Cleveland_State_Vikings_wrestling http://dbpedia.org/resource/Cleveland_St._Vikings http://dbpedia.org/resource/Cleveland_State_Vikings http://dbpedia.org/resource/Cleveland_State_Vikings_men's_cross_country
0,5,Dayton,http://dbpedia.org/resource/Mark_Dayton,http://dbpedia.org/resource/Rudy_Flyer http://dbpedia.org/resource/Dayton_Flyers_softball http://dbpedia.org/resource/Dayton_Flyers_Athletics http://dbpedia.org/resource/Dayton_Flyers_women's_soccer http://dbpedia.org/resource/Dayton_flyers http://dbpedia.org/resource/Dayton_Flyers
0,6,Kent State,http://dbpedia.org/resource/Kent,http://dbpedia.org/resource/Kent_State_Golden_Flashes_men's_golf http://dbpedia.org/resource/Kent_State_Golden_Flashes http://dbpedia.org/resource/Kent_State_University_Golden_Flashes http://dbpedia.org/resource/Kent_State_Golden_Flashes_men's_gymnastics http://dbpedia.org/resource/Kent_State_Golden_Flashes_track_and_field http://dbpedia.org/resource/Kent_State_Golden_Flashes_wrestling http://dbpedia.org/resource/Kent_State_Golden_Flashes_field_hockey
0,7,Miami,http://dbpedia.org/resource/CSI:_Miami,http://dbpedia.org/resource/Miami_University_Lacrosse_Team http://dbpedia.org/resource/Miami_University_RedHawks_men's_lacrosse http://dbpedia.org/resource/Miami_RedHawks_women's_soccer http://dbpedia.org/resource/Miami_Men's_Lacrosse_Team http://dbpedia.org/resource/Miami_Of_Ohio_Redhawks http://dbpedia.org/resource/Miami_University_men's_lacrosse http://dbpedia.org/resource/Miami_RedHawks_women's_basketball http://dbpedia.org/resource/Miami_Lacrosse_Team http://dbpedia.org/resource/Miami_RedHawks http://dbpedia.org/resource/Miami_RedHawks_swimming_and_diving http://dbpedia.org/resource/Miami_RedHawks_track_and_field http://dbpedia.org/resource/Miami_University_Redhawks_men's_lacrosse http://dbpedia.org/resource/Miami_Lacrosse http://dbpedia.org/resource/Miami_Redhawks http://dbpedia.org/resource/Miami_RedHawks_field_hockey http://dbpedia.org/resource/Miami_RedHawks_men's_lacrosse http://dbpedia.org/resource/Miami_University_Lacrosse http://dbpedia.org/resource/Miami_Redskins http://dbpedia.org/resource/Miami_Men's_Lacrosse http://dbpedia.org/resource/Miami_RedHawks_men's_cross_country http://dbpedia.org/resource/Miami_University_Men's_Lacrosse_Team http://dbpedia.org/resource/Miami_University_RedHawks http://dbpedia.org/resource/Miami_RedHawks_softball http://dbpedia.org/resource/Miami_Redhawks_baseball http://dbpedia.org/resource/Swoop_(Miami_University)
0,8,Ohio,http://dbpedia.org/resource/Ohio,http://dbpedia.org/resource/Ohio_University_Bobcats http://dbpedia.org/resource/Ohio_Bobcats_softball http://dbpedia.org/resource/Ohio_Bobcats http://dbpedia.org/resource/Ohio_Bobcats_track_and_field http://dbpedia.org/resource/Ohio_Bobcats_men's_soccer http://dbpedia.org/resource/Ohio_Bobcats_swimming_and_diving http://dbpedia.org/resource/Ohio_Bobcats_men's_cross_country http://dbpedia.org/resource/Ohio_Bobcats_field_hockey
0,9,Ohio State,http://dbpedia.org/resource/Ohio,http://dbpedia.org/resource/Ohio_state_university_buckeyes http://dbpedia.org/resource/Ohio_State_Horse_Chestnuts http://dbpedia.org/resource/Ohio_State_Buckeyes_men's_golf http://dbpedia.org/resource/Ohio_State_Buckeyes_softball http://dbpedia.org/resource/Ohio_State_Buckeyes_women's_volleyball http://dbpedia.org/resource/Ohio_State_Buckeyes_wrestling http://dbpedia.org/resource/Ohio_State_Buckeyes_women's_rowing http://dbpedia.org/resource/OSU_Buckeyes http://dbpedia.org/resource/Ohio_State_Buckeyes_men's_volleyball http://dbpedia.org/resource/The_Ohio_State_Buckeyes http://dbpedia.org/resource/Ohio_State_Buckeyes_track_and_field http://dbpedia.org/resource/Ohio_State_Buckeyes_women's_cross_country http://dbpedia.org/resource/Ohio_State_Buckeyes_men's_swimming_and_diving http://dbpedia.org/resource/Ohio_State_Buckeyes_women's_soccer http://dbpedia.org/resource/Ohio_State_Buckeyes_swimming_and_diving http://dbpedia.org/resource/Ohio_State_Buckeyes_women's_tennis http://dbpedia.org/resource/Ohio_State_Buckeyes_men's_tennis http://dbpedia.org/resource/Ohio_State_Buckeyes_men's_cross_country http://dbpedia.org/resource/The_Ohio_State_University_Buckeyes http://dbpedia.org/resource/Ohio_State_Buckeyes_women's_lacrosse http://dbpedia.org/resource/Ohio_State_Buckeyes http://dbpedia.org/resource/2015_Ohio_State_Buckeyes_men's_soccer_team
