F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
1,1,DWRR-FM,http://dbpedia.org/resource/.fm,http://dbpedia.org/resource/DWRR_101.9 http://dbpedia.org/resource/101.9_For_Life http://dbpedia.org/resource/101.9_saturday_top_20 http://dbpedia.org/resource/DWRR-FM http://dbpedia.org/resource/101.9_Saturday_Top_20 http://dbpedia.org/resource/MOR_101.9 http://dbpedia.org/resource/Casey_Austria http://dbpedia.org/resource/Tambayan_101.9 http://dbpedia.org/resource/Budots_Budots http://dbpedia.org/resource/101.9_For_Life!
1,2,DZRR-FM,http://dbpedia.org/resource/.fm,http://dbpedia.org/resource/MOR_Baguio http://dbpedia.org/resource/DZRR_103.1_MHz http://dbpedia.org/resource/My_Only_Radio_For_Life_Baguio http://dbpedia.org/resource/DZRR http://dbpedia.org/resource/103.1_Baguio http://dbpedia.org/resource/Mor_baguio http://dbpedia.org/resource/103.1_MOR_Baguio
1,3,DWEL-FM,http://dbpedia.org/resource/.fm,http://dbpedia.org/resource/DWEL-FM http://dbpedia.org/resource/MOR_Laoag http://dbpedia.org/resource/DWEL_95.5
1,4,DWEC-FM,http://dbpedia.org/resource/.fm,http://dbpedia.org/resource/DWEC http://dbpedia.org/resource/MOR_Dagupan
1,5,DYCU-FM,http://dbpedia.org/resource/.fm,http://dbpedia.org/resource/99.9_The_Rhythm http://dbpedia.org/resource/DYPR-FM http://dbpedia.org/resource/DYCU http://dbpedia.org/resource/The_Beat_99.9
1,6,DYEA-FM,http://dbpedia.org/resource/.fm,http://dbpedia.org/resource/DYEA
1,7,DWAC-FM,http://dbpedia.org/resource/.fm,http://dbpedia.org/resource/DWAC-FM http://dbpedia.org/resource/MOR_Naga
1,8,DWRD-FM,http://dbpedia.org/resource/.fm,http://dbpedia.org/resource/DWRD
1,9,DYMC-FM,http://dbpedia.org/resource/.fm,http://dbpedia.org/resource/DYMC-FM http://dbpedia.org/resource/DYMC_91.1 http://dbpedia.org/resource/DYMC http://dbpedia.org/resource/MOR_Iloilo
1,10,DYOO-FM,http://dbpedia.org/resource/.fm,http://dbpedia.org/resource/MOR_Bacolod http://dbpedia.org/resource/DYOO
1,11,DYLS-FM,http://dbpedia.org/resource/.fm,http://dbpedia.org/resource/DYLS http://dbpedia.org/resource/DYLS-FM http://dbpedia.org/resource/MOR_97.1_Lupig_Sila! http://dbpedia.org/resource/MOR_Cebu
1,12,DYTC-FM,http://dbpedia.org/resource/.fm,http://dbpedia.org/resource/DYTC-FM http://dbpedia.org/resource/MOR_94.3_Tacloban_DYTC-FM
1,13,DXFH-FM,http://dbpedia.org/resource/.fm,http://dbpedia.org/resource/MOR_Zamboanga http://dbpedia.org/resource/DXFH
1,14,DXEC-FM,http://dbpedia.org/resource/.fm,http://dbpedia.org/resource/MOR_91.9 http://dbpedia.org/resource/DXEC http://dbpedia.org/resource/MOR_Cagayan_De_Oro
1,15,DXRR-FM,http://dbpedia.org/resource/.fm,http://dbpedia.org/resource/DXRR_(Davao_City) http://dbpedia.org/resource/MOR_101.1
1,16,DXBC-FM,http://dbpedia.org/resource/.fm,http://dbpedia.org/resource/MOR_General_Santos http://dbpedia.org/resource/DXBC-FM
1,17,DXPS-FM,http://dbpedia.org/resource/.fm,http://dbpedia.org/resource/DXPS
