F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
0,2,100 metres,http://dbpedia.org/resource/Athletics_at_the_1936_Summer_Olympics_–_Men's_4_×_100_metres_relay,http://dbpedia.org/resource/100-metre_dash http://dbpedia.org/resource/100_meter_dash http://dbpedia.org/resource/100_Metre_Dash http://dbpedia.org/resource/100m_dash http://dbpedia.org/resource/100m http://dbpedia.org/resource/100_metres_sprint http://dbpedia.org/resource/100_meter_sprint http://dbpedia.org/resource/100_metre_dash http://dbpedia.org/resource/100_meters http://dbpedia.org/resource/100_metre http://dbpedia.org/resource/One_hundred_meters http://dbpedia.org/resource/100m_Sprint http://dbpedia.org/resource/100-meter_sprint http://dbpedia.org/resource/100_Metres_Dash http://dbpedia.org/resource/One_hundred_metres http://dbpedia.org/resource/100_Meter_Dash http://dbpedia.org/resource/List_of_fastest_100_metres_runners http://dbpedia.org/resource/100_meters_sprint http://dbpedia.org/resource/100_m http://dbpedia.org/resource/100m_sprint http://dbpedia.org/resource/100_metres_rules http://dbpedia.org/resource/100_metres http://dbpedia.org/resource/100_Meters_Dash http://dbpedia.org/resource/100_m_sprint http://dbpedia.org/resource/100_metre_sprint http://dbpedia.org/resource/100_meter_run http://dbpedia.org/resource/100-meter_dash http://dbpedia.org/resource/100-meters http://dbpedia.org/resource/100_meter
0,3,200 metres,http://dbpedia.org/resource/Athletics_at_the_1956_Summer_Olympics_–_Men's_200_metres,http://dbpedia.org/resource/200m_sprint http://dbpedia.org/resource/200_meter http://dbpedia.org/resource/200-meter_dash http://dbpedia.org/resource/200_metre http://dbpedia.org/resource/200_m http://dbpedia.org/resource/200_Metres_Dash http://dbpedia.org/resource/200_meter_dash http://dbpedia.org/resource/200m_Sprint http://dbpedia.org/resource/200-meter_sprint http://dbpedia.org/resource/200_meters http://dbpedia.org/resource/200_Metre_Dash http://dbpedia.org/resource/220_yards http://dbpedia.org/resource/200_meter_race http://dbpedia.org/resource/200_metres_sprint http://dbpedia.org/resource/200_Meter_Dash http://dbpedia.org/resource/220-yard_dash http://dbpedia.org/resource/220-yard_run http://dbpedia.org/resource/200_meters_sprint http://dbpedia.org/resource/220_yard_dash http://dbpedia.org/resource/200_meter_sprint http://dbpedia.org/resource/200_metres http://dbpedia.org/resource/220_yard_sprint http://dbpedia.org/resource/200_Meters_Dash http://dbpedia.org/resource/200_metre_sprint http://dbpedia.org/resource/200m
0,4,400 metres,http://dbpedia.org/resource/Athletics_at_the_1908_Summer_Olympics_–_Men's_400_metres,http://dbpedia.org/resource/400_metres_sprint http://dbpedia.org/resource/400_metres_dash http://dbpedia.org/resource/400_meter_dash http://dbpedia.org/resource/400-meter_dash http://dbpedia.org/resource/400_meters http://dbpedia.org/resource/400_m http://dbpedia.org/resource/400_Metres_Dash http://dbpedia.org/resource/400_Metre_Dash http://dbpedia.org/resource/400_Meters_Dash http://dbpedia.org/resource/400m_metre_sprint http://dbpedia.org/resource/400_m_sprint http://dbpedia.org/resource/400_Meter_Dash http://dbpedia.org/resource/400_metre_dash http://dbpedia.org/resource/400_metres http://dbpedia.org/resource/400_meter http://dbpedia.org/resource/400-meters http://dbpedia.org/resource/400-meter_sprint http://dbpedia.org/resource/400m http://dbpedia.org/resource/400_metre_sprint
0,5,800 metres,http://dbpedia.org/resource/Athletics_at_the_1980_Summer_Olympics_–_Women's_800_metres,http://dbpedia.org/resource/880_yards http://dbpedia.org/resource/800_m http://dbpedia.org/resource/800-meter_run http://dbpedia.org/resource/800_metres http://dbpedia.org/resource/880-yards http://dbpedia.org/resource/World_records_in_800_metres http://dbpedia.org/resource/880-yard_run http://dbpedia.org/resource/880_yard_run http://dbpedia.org/resource/800_meters http://dbpedia.org/resource/800m http://dbpedia.org/resource/800_meter
0,6,1500 metres,http://dbpedia.org/resource/Speed_skating_at_the_1992_Winter_Olympics_–_Women's_1500_metres,"http://dbpedia.org/resource/1500_meter_run http://dbpedia.org/resource/1500_m http://dbpedia.org/resource/1500_Metres http://dbpedia.org/resource/1,500_meters http://dbpedia.org/resource/1,500_metres http://dbpedia.org/resource/1500_Meter http://dbpedia.org/resource/1500_metres http://dbpedia.org/resource/1500_meter http://dbpedia.org/resource/1500m http://dbpedia.org/resource/1500-meter_run http://dbpedia.org/resource/1,500_m http://dbpedia.org/resource/1500_meters"
0,7,5000 metres,http://dbpedia.org/resource/Speed_skating_at_the_2010_Winter_Olympics_–_Men's_5000_metres,"http://dbpedia.org/resource/5,000m http://dbpedia.org/resource/5,000_metres http://dbpedia.org/resource/5000_meters http://dbpedia.org/resource/5,000_m http://dbpedia.org/resource/5000_meter_run http://dbpedia.org/resource/5000-meter_run http://dbpedia.org/resource/5000_metres http://dbpedia.org/resource/5k_race http://dbpedia.org/resource/5,000_meters http://dbpedia.org/resource/5000m http://dbpedia.org/resource/5000_m"
0,8,10000 metres,http://dbpedia.org/resource/Athletics_at_the_1968_Summer_Olympics,"http://dbpedia.org/resource/10_000_m http://dbpedia.org/resource/10000m http://dbpedia.org/resource/10,000_metres http://dbpedia.org/resource/10.000_metres http://dbpedia.org/resource/10000_meters http://dbpedia.org/resource/10_000_metres http://dbpedia.org/resource/10,000-meter_run http://dbpedia.org/resource/10000_m http://dbpedia.org/resource/10,000m http://dbpedia.org/resource/10,000_meter_run http://dbpedia.org/resource/10000_metres http://dbpedia.org/resource/10,000_meters http://dbpedia.org/resource/10,000_m"
0,9,Marathon,http://dbpedia.org/resource/Athletics_at_the_2014_Commonwealth_Games_–_Men's_marathon,http://dbpedia.org/resource/42.195_km http://dbpedia.org/resource/Marathon_(sport) http://dbpedia.org/resource/Wheelchair_marathon http://dbpedia.org/resource/42.195_kilometers http://dbpedia.org/resource/Marathon_distance http://dbpedia.org/resource/Marathon http://dbpedia.org/resource/Marathon_(sports) http://dbpedia.org/resource/Marathon_running http://dbpedia.org/resource/Marathons http://dbpedia.org/resource/26.2 http://dbpedia.org/resource/Marathon_race http://dbpedia.org/resource/Marathon_runner http://dbpedia.org/resource/Marathoners http://dbpedia.org/resource/Full_marathon http://dbpedia.org/resource/Marathon_(race) http://dbpedia.org/resource/Marathonist http://dbpedia.org/resource/Marathoner
0,10,100 metres hurdles,http://dbpedia.org/resource/Athletics_at_the_1960_Summer_Olympics,http://dbpedia.org/resource/100_m_hurdles http://dbpedia.org/resource/100m_hurdles http://dbpedia.org/resource/100-meter_hurdles http://dbpedia.org/resource/100_metre_hurdles http://dbpedia.org/resource/100m_Hurdles http://dbpedia.org/resource/100-metre_hurdles http://dbpedia.org/resource/100_m_hurdler http://dbpedia.org/resource/100_meters_hurdles http://dbpedia.org/resource/100_meter_hurdles http://dbpedia.org/resource/100_metres_hurdles http://dbpedia.org/resource/100_metres_Hurdles
