F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
3,1,Cameroon,http://dbpedia.org/resource/Cameroon,http://dbpedia.org/resource/Cameroonian_National_Football_Team http://dbpedia.org/resource/Indomitable_Lions http://dbpedia.org/resource/Cameroon_national_football_team http://dbpedia.org/resource/Cameroon_National_Football_Team http://dbpedia.org/resource/Cameroun_national_football_team http://dbpedia.org/resource/Cameroonian_national_football_team http://dbpedia.org/resource/Cameroon_football_team http://dbpedia.org/resource/Cameroon_Lions
3,2,Cameroon,http://dbpedia.org/resource/Cameroon,http://dbpedia.org/resource/Cameroonian_National_Football_Team http://dbpedia.org/resource/Indomitable_Lions http://dbpedia.org/resource/Cameroon_national_football_team http://dbpedia.org/resource/Cameroon_National_Football_Team http://dbpedia.org/resource/Cameroun_national_football_team http://dbpedia.org/resource/Cameroonian_national_football_team http://dbpedia.org/resource/Cameroon_football_team http://dbpedia.org/resource/Cameroon_Lions
3,3,Nigeria,http://dbpedia.org/resource/Nigeria,http://dbpedia.org/resource/Nigeria_National_Football_Team http://dbpedia.org/resource/Nigeria_Super_Eagles http://dbpedia.org/resource/Nigeria_national_football_tema http://dbpedia.org/resource/Nigerian_national_football_team http://dbpedia.org/resource/Nigeria_football_team http://dbpedia.org/resource/Nigeria_national_football_team http://dbpedia.org/resource/Super_Eagles
3,4,Belgium,http://dbpedia.org/resource/Belgium,http://dbpedia.org/resource/Die_Roten_Teufel_(football) http://dbpedia.org/resource/Diables_Rouges_(football) http://dbpedia.org/resource/Belgium_National_Football_Team http://dbpedia.org/resource/Belgium_men's_national_football_team http://dbpedia.org/resource/Belgian_football_team http://dbpedia.org/resource/Belgian_football_selection http://dbpedia.org/resource/Belgium_football_selection http://dbpedia.org/resource/De_Rode_Duivels http://dbpedia.org/resource/Rote_Teufel_(football) http://dbpedia.org/resource/Belgium_national_team http://dbpedia.org/resource/Les_Diables_Rouges_(football) http://dbpedia.org/resource/Belgium_FC http://dbpedia.org/resource/Belgian_national_association_football_team http://dbpedia.org/resource/Belgium_soccer_team http://dbpedia.org/resource/Beglium_national_football_team http://dbpedia.org/resource/Belgium_national_association_football_team http://dbpedia.org/resource/Belgium_football_national_team http://dbpedia.org/resource/Belgian_national_team http://dbpedia.org/resource/Belgian_football_national_team http://dbpedia.org/resource/Belgium_national_football_team http://dbpedia.org/resource/2015_Belgium_national_football_team_results http://dbpedia.org/resource/Belguim_national_football_team http://dbpedia.org/resource/Belgium_national_soccer_team http://dbpedia.org/resource/Belgium_football_team http://dbpedia.org/resource/Belgian_national_football_team http://dbpedia.org/resource/Beligum_national_football_team http://dbpedia.org/resource/Belgium_men's_national_soccer_team http://dbpedia.org/resource/Belgian_soccer_team http://dbpedia.org/resource/2014_Belgium_national_football_team_results http://dbpedia.org/resource/1895_(supporters'_group) http://dbpedia.org/resource/Rode_Duivels
3,5,India,http://dbpedia.org/resource/India,http://dbpedia.org/resource/India_national_football_team http://dbpedia.org/resource/British_India_national_football_team http://dbpedia.org/resource/Indian_national_football_team http://dbpedia.org/resource/Indian_football_team http://dbpedia.org/resource/India_soccer_team http://dbpedia.org/resource/India_national_soccer_team http://dbpedia.org/resource/India_football_team
3,6,Slovakia,http://dbpedia.org/resource/Slovakia,http://dbpedia.org/resource/Slovak_football_team http://dbpedia.org/resource/Slovakia_national_football_team http://dbpedia.org/resource/Slovak_national_football_team http://dbpedia.org/resource/Slovakian_football_team http://dbpedia.org/resource/Slovakia_football_team
3,7,Jordan,http://dbpedia.org/resource/Jordan,http://dbpedia.org/resource/Jordan_national_football_team
3,8,Argentina,http://dbpedia.org/resource/Argentina,http://dbpedia.org/resource/Argentine_national_football_team http://dbpedia.org/resource/Argentina_football_team http://dbpedia.org/resource/Albicelestes http://dbpedia.org/resource/Argentina_National_Football_Team http://dbpedia.org/resource/National_Selection_of_soccer_of_Argentina http://dbpedia.org/resource/Argentinian_national_football_team http://dbpedia.org/resource/Seleccion_argentina http://dbpedia.org/resource/Albiceleste http://dbpedia.org/resource/Argentinian_football_team http://dbpedia.org/resource/La_Albiceleste http://dbpedia.org/resource/Argentina_national_football_team
3,9,India,http://dbpedia.org/resource/India,http://dbpedia.org/resource/India_national_football_team http://dbpedia.org/resource/British_India_national_football_team http://dbpedia.org/resource/Indian_national_football_team http://dbpedia.org/resource/Indian_football_team http://dbpedia.org/resource/India_soccer_team http://dbpedia.org/resource/India_national_soccer_team http://dbpedia.org/resource/India_football_team
3,10,Oman,http://dbpedia.org/resource/Oman,http://dbpedia.org/resource/Oman_national_football_team http://dbpedia.org/resource/2011_Oman_national_football_team_results http://dbpedia.org/resource/Oman_football_team
3,11,Syria,http://dbpedia.org/resource/Syria,http://dbpedia.org/resource/Syria_national_football_team http://dbpedia.org/resource/Syrian_national_football_team
