F1: 0.08333,Precision: 0.08333,Recall: 0.08333,,
Col,Row,Value,Submitted URI,Correct URI's
0,2,"Alan Pasqua, Dave Holland, Paul Motian, Gary Bartz, Randy Brecker",http://dbpedia.org/resource/List_of_Home_and_Away_characters_(1990),http://dbpedia.org/resource/Alan_Pasqua
0,3,"John Clark, Trevor Clark, Stanton Davis, Bruce Ditmas, Alex Foster, Chris Hunter, Howard Johnson, Ryo Kawasaki, Pete Levin, Mike Richmond, Bob Stewart, Dave Taylor",http://dbpedia.org/resource/List_of_Third_Watch_characters,http://dbpedia.org/resource/John_Clark_(musician)
0,4,"Bruce Ditmas, John Abercrombie, Sam Rivers, Paul Bley, Dominic Richards",http://dbpedia.org/resource/List_of_The_Young_and_the_Restless_characters,http://dbpedia.org/resource/Bruce_Ditmas http://dbpedia.org/resource/Bruce_ditmas
0,5,"Steve Kuhn, Tom Harrell, Bob Mintzer, Al Foster, George Mraz",http://dbpedia.org/resource/List_of_Arrested_Development_characters,http://dbpedia.org/resource/Steve_Kuehn http://dbpedia.org/resource/Steve_Kuhn http://dbpedia.org/resource/Steve_Kühn
0,6,"Harold Land, Billy Higgins, Bill Henderson, James Leary, Ray Ellis",http://dbpedia.org/resource/List_of_Coronation_Street_characters_(1961),http://dbpedia.org/resource/Harold_Land http://dbpedia.org/resource/The_Harold_Land_Quintet
0,7,"Alan Pasqua, Dave Holland, Michael Brecker, Jack DeJohnette, John Clark",http://dbpedia.org/resource/Donald_E._Westlake,http://dbpedia.org/resource/Alan_Pasqua
0,8,"Gary Peacock, Bill Frisell",http://dbpedia.org/resource/Bill_Frisell,http://dbpedia.org/resource/Gary_Peacock
0,9,"Julian Priester, Sam Rivers, Tucker Martine",http://dbpedia.org/resource/Julián_Barrio_Barrio,http://dbpedia.org/resource/Julian_Priester
0,12,"Bob Stewart, Dave Burrell, John Clark, Stanton Davis, Fred Griffen, Jerome Harris, Graham Haynes, Taj Mahal, Aaron Scott, Marshall Sealy, Steve Turre, Carlos Ward, Buddy Williams, James Zollar",http://dbpedia.org/resource/List_of_Third_Watch_characters,http://dbpedia.org/resource/Bob_Stewart_(musician) http://dbpedia.org/resource/Bob_Stewart_(tuba)
0,15,"Reggie Workman, Andrew Hill, Sam Rivers, Julian Priester, Pheeroan akLaff",http://dbpedia.org/resource/List_of_One_Tree_Hill_characters,http://dbpedia.org/resource/Reggie_Workman
0,17,"Chip White, Gary Bartz, Steve Nelson, Robin Eubanks, Claudio Roditi",,http://dbpedia.org/resource/Chip_White
