F1: 0.10714,Precision: 0.10714,Recall: 0.10714,,
Col,Row,Value,Submitted URI,Correct URI's
0,1,100 m,http://dbpedia.org/resource/Bundesautobahn_100,http://dbpedia.org/resource/100m_sprint http://dbpedia.org/resource/100m_dash http://dbpedia.org/resource/100-meters http://dbpedia.org/resource/List_of_fastest_100_metres_runners http://dbpedia.org/resource/100-meter_sprint http://dbpedia.org/resource/100_metre_sprint http://dbpedia.org/resource/100_metre http://dbpedia.org/resource/100_m_sprint http://dbpedia.org/resource/100_meter_sprint http://dbpedia.org/resource/100_m http://dbpedia.org/resource/100_metres_sprint http://dbpedia.org/resource/100_meter_dash http://dbpedia.org/resource/One_hundred_meters http://dbpedia.org/resource/100m http://dbpedia.org/resource/100_meter http://dbpedia.org/resource/100_Metre_Dash http://dbpedia.org/resource/100_Meter_Dash http://dbpedia.org/resource/100-metre_dash http://dbpedia.org/resource/100_metres http://dbpedia.org/resource/100_metre_dash http://dbpedia.org/resource/100_Meters_Dash http://dbpedia.org/resource/100_metres_rules http://dbpedia.org/resource/100_meters_sprint http://dbpedia.org/resource/One_hundred_metres http://dbpedia.org/resource/100_Metres_Dash http://dbpedia.org/resource/100_meters http://dbpedia.org/resource/100_meter_run http://dbpedia.org/resource/100m_Sprint http://dbpedia.org/resource/100-meter_dash
0,3,200 m,http://dbpedia.org/resource/200,http://dbpedia.org/resource/200_metres_sprint http://dbpedia.org/resource/220_yard_dash http://dbpedia.org/resource/220_yards http://dbpedia.org/resource/200_meter_race http://dbpedia.org/resource/200_meter_dash http://dbpedia.org/resource/200_Meters_Dash http://dbpedia.org/resource/200_metre http://dbpedia.org/resource/200_meter_sprint http://dbpedia.org/resource/200_Metres_Dash http://dbpedia.org/resource/200m http://dbpedia.org/resource/200_m http://dbpedia.org/resource/200_meters http://dbpedia.org/resource/200-meter_dash http://dbpedia.org/resource/200_Meter_Dash http://dbpedia.org/resource/200_metre_sprint http://dbpedia.org/resource/200_metres http://dbpedia.org/resource/220-yard_dash http://dbpedia.org/resource/200m_Sprint http://dbpedia.org/resource/200-meter_sprint http://dbpedia.org/resource/200_meter http://dbpedia.org/resource/200m_sprint http://dbpedia.org/resource/220_yard_sprint http://dbpedia.org/resource/200_meters_sprint http://dbpedia.org/resource/220-yard_run http://dbpedia.org/resource/200_Metre_Dash
0,4,400 m,http://dbpedia.org/resource/Boeing_747-400,http://dbpedia.org/resource/400_metres http://dbpedia.org/resource/400_Meter_Dash http://dbpedia.org/resource/400_meter_dash http://dbpedia.org/resource/400_m http://dbpedia.org/resource/400m_metre_sprint http://dbpedia.org/resource/400_Metre_Dash http://dbpedia.org/resource/400m http://dbpedia.org/resource/400_metres_dash http://dbpedia.org/resource/400-meter_dash http://dbpedia.org/resource/400_metre_dash http://dbpedia.org/resource/400_meter http://dbpedia.org/resource/400_Metres_Dash http://dbpedia.org/resource/400_meters http://dbpedia.org/resource/400_metre_sprint http://dbpedia.org/resource/400_m_sprint http://dbpedia.org/resource/400-meter_sprint http://dbpedia.org/resource/400_metres_sprint http://dbpedia.org/resource/400_Meters_Dash http://dbpedia.org/resource/400-meters
0,5,800 m,http://dbpedia.org/resource/Athletics_at_the_2016_Summer_Olympics,http://dbpedia.org/resource/World_records_in_800_metres http://dbpedia.org/resource/800_meters http://dbpedia.org/resource/880-yards http://dbpedia.org/resource/880_yard_run http://dbpedia.org/resource/800_m http://dbpedia.org/resource/880-yard_run http://dbpedia.org/resource/800m http://dbpedia.org/resource/880_yards http://dbpedia.org/resource/800_meter http://dbpedia.org/resource/800_metres http://dbpedia.org/resource/800-meter_run
0,6,1500 m,http://dbpedia.org/resource/SEAT_1500,"http://dbpedia.org/resource/1500_Metres http://dbpedia.org/resource/1,500_metres http://dbpedia.org/resource/1500-meter_run http://dbpedia.org/resource/1,500_meters http://dbpedia.org/resource/1500_meter http://dbpedia.org/resource/1500m http://dbpedia.org/resource/1500_meters http://dbpedia.org/resource/1500_meter_run http://dbpedia.org/resource/1500_metres http://dbpedia.org/resource/1500_m http://dbpedia.org/resource/1,500_m http://dbpedia.org/resource/1500_Meter"
0,7,Mile,http://dbpedia.org/resource/Denver,"http://dbpedia.org/resource/2000_m http://dbpedia.org/resource/Middle_distance_running http://dbpedia.org/resource/2000_meters http://dbpedia.org/resource/1200_metres http://dbpedia.org/resource/1000_meters http://dbpedia.org/resource/2000_metres http://dbpedia.org/resource/3200_meters http://dbpedia.org/resource/1000_metres http://dbpedia.org/resource/1000-meter_run http://dbpedia.org/resource/2000m http://dbpedia.org/resource/1000_meter http://dbpedia.org/resource/Middle-distance_running http://dbpedia.org/resource/Athletics_middle_distances http://dbpedia.org/resource/Middle_distance_runner http://dbpedia.org/resource/1,000_metres http://dbpedia.org/resource/Middle-distance_runner http://dbpedia.org/resource/1000m http://dbpedia.org/resource/Middle_Distance_Running http://dbpedia.org/resource/Middle-Distance_Running http://dbpedia.org/resource/Middle_distance_track_event"
0,8,3000 m,http://dbpedia.org/resource/Athletics_at_the_2016_Summer_Olympics,"http://dbpedia.org/resource/3000-meter_run http://dbpedia.org/resource/3000_meters http://dbpedia.org/resource/3000_metres http://dbpedia.org/resource/3000_meter_run http://dbpedia.org/resource/3,000_meters http://dbpedia.org/resource/3000_m http://dbpedia.org/resource/3,000_metres http://dbpedia.org/resource/3000m http://dbpedia.org/resource/3,000_m"
0,9,5000 m,http://dbpedia.org/resource/5000_IAU,"http://dbpedia.org/resource/5000-meter_run http://dbpedia.org/resource/5,000_m http://dbpedia.org/resource/5000m http://dbpedia.org/resource/5,000_meters http://dbpedia.org/resource/5000_metres http://dbpedia.org/resource/5000_meter_run http://dbpedia.org/resource/5000_meters http://dbpedia.org/resource/5,000_metres http://dbpedia.org/resource/5k_race http://dbpedia.org/resource/5000_m http://dbpedia.org/resource/5,000m"
0,10,10000 m,http://dbpedia.org/resource/Athletics_at_the_2016_Summer_Olympics,"http://dbpedia.org/resource/10000_meters http://dbpedia.org/resource/10,000_metres http://dbpedia.org/resource/10,000-meter_run http://dbpedia.org/resource/10,000_meter_run http://dbpedia.org/resource/10000_metres http://dbpedia.org/resource/10_000_m http://dbpedia.org/resource/10,000_m http://dbpedia.org/resource/10,000_meters http://dbpedia.org/resource/10.000_metres http://dbpedia.org/resource/10_000_metres http://dbpedia.org/resource/10,000m http://dbpedia.org/resource/10000m http://dbpedia.org/resource/10000_m"
0,11,10 km (road),"http://dbpedia.org/resource/10,000_km",http://dbpedia.org/resource/30_km http://dbpedia.org/resource/5K_race http://dbpedia.org/resource/20_km http://dbpedia.org/resource/Road_running http://dbpedia.org/resource/15_km http://dbpedia.org/resource/Road_run http://dbpedia.org/resource/20_kilometres_run
0,12,20 km (road),http://dbpedia.org/resource/20_kilometres_race_walk,http://dbpedia.org/resource/30_km http://dbpedia.org/resource/5K_race http://dbpedia.org/resource/20_km http://dbpedia.org/resource/Road_running http://dbpedia.org/resource/15_km http://dbpedia.org/resource/Road_run http://dbpedia.org/resource/20_kilometres_run
0,13,Half marathon,http://dbpedia.org/resource/Marathon,http://dbpedia.org/resource/Half_Marathon http://dbpedia.org/resource/13.1 http://dbpedia.org/resource/Half-Marathon http://dbpedia.org/resource/Half_marathon http://dbpedia.org/resource/Half_marathon_world_record http://dbpedia.org/resource/Half-marathon
0,14,Marathon,http://dbpedia.org/resource/Lake_Marathon,http://dbpedia.org/resource/42.195_km http://dbpedia.org/resource/Marathonist http://dbpedia.org/resource/42.195_kilometers http://dbpedia.org/resource/Marathon_running http://dbpedia.org/resource/Marathon_(race) http://dbpedia.org/resource/Marathon_distance http://dbpedia.org/resource/Marathons http://dbpedia.org/resource/Full_marathon http://dbpedia.org/resource/Marathon_runner http://dbpedia.org/resource/Marathoner http://dbpedia.org/resource/Marathon_(sport) http://dbpedia.org/resource/Wheelchair_marathon http://dbpedia.org/resource/Marathoners http://dbpedia.org/resource/Marathon_(sports) http://dbpedia.org/resource/26.2 http://dbpedia.org/resource/Marathon_race http://dbpedia.org/resource/Marathon
0,15,100 m hurdles,http://dbpedia.org/resource/Athletics_at_the_2000_Summer_Olympics_–_Women's_100_metres_hurdles,http://dbpedia.org/resource/100_metres_Hurdles http://dbpedia.org/resource/100-meter_hurdles http://dbpedia.org/resource/100_m_hurdler http://dbpedia.org/resource/100_meters_hurdles http://dbpedia.org/resource/100m_hurdles http://dbpedia.org/resource/100_m_hurdles http://dbpedia.org/resource/100_metres_hurdles http://dbpedia.org/resource/100_meter_hurdles http://dbpedia.org/resource/100m_Hurdles http://dbpedia.org/resource/100-metre_hurdles http://dbpedia.org/resource/100_metre_hurdles
0,17,3000 m steeplechase,http://dbpedia.org/resource/Athletics_at_the_2016_Summer_Olympics,http://dbpedia.org/resource/3000m_steeplechase http://dbpedia.org/resource/3000_meters_steeplechase http://dbpedia.org/resource/3000-meter_steeplechase http://dbpedia.org/resource/3000_metres_steeplechase http://dbpedia.org/resource/3000_m_steeplechase
0,18,High jump,http://dbpedia.org/resource/Athletics_at_the_2016_Summer_Olympics,http://dbpedia.org/resource/Highjump http://dbpedia.org/resource/Running_high_jump http://dbpedia.org/resource/High_jump http://dbpedia.org/resource/High_jumper http://dbpedia.org/resource/High-jump http://dbpedia.org/resource/High_jump_bar http://dbpedia.org/resource/High_Jump http://dbpedia.org/resource/High_jumping
0,23,Long jump,http://dbpedia.org/resource/1970_British_Commonwealth_Games,http://dbpedia.org/resource/Longjumper http://dbpedia.org/resource/Long-jumper http://dbpedia.org/resource/Long-jumping http://dbpedia.org/resource/Farthest_jumper http://dbpedia.org/resource/Long_jump_(sport) http://dbpedia.org/resource/Long_Jump http://dbpedia.org/resource/Broad_jumper http://dbpedia.org/resource/Running_long_jump http://dbpedia.org/resource/Long_jump http://dbpedia.org/resource/Long_jumping http://dbpedia.org/resource/Broad_jump http://dbpedia.org/resource/Long_jumper http://dbpedia.org/resource/Longjump
0,24,Triple jump,http://dbpedia.org/resource/1970_British_Commonwealth_Games,"http://dbpedia.org/resource/Hop,_step_and_jump http://dbpedia.org/resource/Triple-jump http://dbpedia.org/resource/Hop,_skip_and_jump http://dbpedia.org/resource/Triple_jumper http://dbpedia.org/resource/Hop,_skip,_and_a_jump http://dbpedia.org/resource/Triple_Jump http://dbpedia.org/resource/Triple_jump"
0,25,Shot put,http://dbpedia.org/resource/Discus_throw,http://dbpedia.org/resource/Shot_putt http://dbpedia.org/resource/Shot_putter http://dbpedia.org/resource/Shotput http://dbpedia.org/resource/Shotputter http://dbpedia.org/resource/Shot_putting http://dbpedia.org/resource/Shot_put http://dbpedia.org/resource/Shot_Put http://dbpedia.org/resource/Shot_Putt http://dbpedia.org/resource/Shot-put
0,27,Hammer throw,,http://dbpedia.org/resource/Throwing_hammer http://dbpedia.org/resource/Hammer_thrower http://dbpedia.org/resource/Hammer-Throwing http://dbpedia.org/resource/Hammer_Throw http://dbpedia.org/resource/Hammer_throw http://dbpedia.org/resource/Scottish_hammer_throw http://dbpedia.org/resource/Hammerthrow http://dbpedia.org/resource/Hammer_throwing
0,28,Javelin throw,,http://dbpedia.org/resource/Javelin_thrower http://dbpedia.org/resource/Spear_throw http://dbpedia.org/resource/Javelin_Throw http://dbpedia.org/resource/Javelin_throwing http://dbpedia.org/resource/Old_javelin_model http://dbpedia.org/resource/Javelin_throw http://dbpedia.org/resource/Javelin_remodel http://dbpedia.org/resource/Spear_chucking http://dbpedia.org/resource/Javelin_model http://dbpedia.org/resource/Old_javelin_design http://dbpedia.org/resource/Javelin_redesign
0,29,Heptathlon,http://dbpedia.org/resource/Athletics_at_the_1988_Summer_Olympics,http://dbpedia.org/resource/World_heptathlon_best http://dbpedia.org/resource/Men's_heptathlon http://dbpedia.org/resource/Indoor_heptathlon http://dbpedia.org/resource/Women's_heptathlon http://dbpedia.org/resource/Heptathlon http://dbpedia.org/resource/Heptathlete http://dbpedia.org/resource/Heptathalon http://dbpedia.org/resource/Women's_Heptathlon
0,31,20 km walk (road),http://dbpedia.org/resource/Athletics_at_the_1992_Summer_Olympics_–_Men's_20_kilometres_walk,http://dbpedia.org/resource/20_kilometre_road_walk http://dbpedia.org/resource/20_kilometer_race_walk http://dbpedia.org/resource/20_kilometre_walk http://dbpedia.org/resource/20_kilometres_road_walk http://dbpedia.org/resource/20_Kilometres_race_walk http://dbpedia.org/resource/20-kilometer_race_walk http://dbpedia.org/resource/20_kilometres_walk http://dbpedia.org/resource/20-km_walk http://dbpedia.org/resource/20_kilometres_racewalk http://dbpedia.org/resource/20_kilometer_walk http://dbpedia.org/resource/20_km_race_walk http://dbpedia.org/resource/20_kilometres_race_walk http://dbpedia.org/resource/20_kilometre_race_walk http://dbpedia.org/resource/20_km_walk http://dbpedia.org/resource/20_km_road_walk
0,32,4x100 m relay,http://dbpedia.org/resource/Athletics_at_the_1968_Summer_Olympics,http://dbpedia.org/resource/4x100m_relay http://dbpedia.org/resource/4×100_metre_relay http://dbpedia.org/resource/4x100_relay http://dbpedia.org/resource/4x100_meters_relay http://dbpedia.org/resource/4×100_m_relay http://dbpedia.org/resource/4_x_100_metres_relay http://dbpedia.org/resource/4x100_m_relay http://dbpedia.org/resource/4x100_m http://dbpedia.org/resource/4_x_100_metres http://dbpedia.org/resource/4x100_Relay http://dbpedia.org/resource/4_x_100m_relay http://dbpedia.org/resource/4_×_100_meter_relay http://dbpedia.org/resource/4_x_100_m_relay http://dbpedia.org/resource/4×110_yards_relay http://dbpedia.org/resource/4x100-meter_relay http://dbpedia.org/resource/4x100m http://dbpedia.org/resource/4x100 http://dbpedia.org/resource/4_×_100_meters_relay http://dbpedia.org/resource/4x100_metres http://dbpedia.org/resource/4_x_100_meter_relay http://dbpedia.org/resource/4x100_meter_relay http://dbpedia.org/resource/4X100_relay http://dbpedia.org/resource/4_X_100_m_relay http://dbpedia.org/resource/4×100_meters_relay http://dbpedia.org/resource/4_x_100_metre_relay http://dbpedia.org/resource/4_×_100-meter_relay http://dbpedia.org/resource/4x100_metres_relay http://dbpedia.org/resource/4_×_100_m_relay http://dbpedia.org/resource/4×100_metres_relay http://dbpedia.org/resource/4×100_meter_relay http://dbpedia.org/resource/4_x_100_meters_relay http://dbpedia.org/resource/4_×_100_metre_relay http://dbpedia.org/resource/4_×_100_metres_relay http://dbpedia.org/resource/4×100-meter_relay http://dbpedia.org/resource/4×100_metres
0,33,4x400 m relay,http://dbpedia.org/resource/Athletics_at_the_1988_Summer_Olympics,http://dbpedia.org/resource/Mile_relay http://dbpedia.org/resource/4_×_400_m http://dbpedia.org/resource/4_x_400_metres_relay http://dbpedia.org/resource/4x400-meter_relay http://dbpedia.org/resource/4_x_400_metre_relay http://dbpedia.org/resource/4x400_meters_relay http://dbpedia.org/resource/4x_400_m_relay http://dbpedia.org/resource/4×400_metre_relay http://dbpedia.org/resource/4_x_400_m_relay http://dbpedia.org/resource/4_x_400m_relay http://dbpedia.org/resource/4×400_meter_relay http://dbpedia.org/resource/4x400_metre_relay http://dbpedia.org/resource/4_x_400_m http://dbpedia.org/resource/4x400m http://dbpedia.org/resource/4×400_meters_relay http://dbpedia.org/resource/4x400_metres_relay http://dbpedia.org/resource/4_×_400_meters_relay http://dbpedia.org/resource/4_×_400_metres_relay http://dbpedia.org/resource/4×400_m_relay http://dbpedia.org/resource/4_x_400_metres http://dbpedia.org/resource/4×400-meter_relay http://dbpedia.org/resource/4x400_m_relay http://dbpedia.org/resource/4x400m_relay http://dbpedia.org/resource/4_X_400_m_relay http://dbpedia.org/resource/4_×_400-meter_relay http://dbpedia.org/resource/4_X_400_metres_relay http://dbpedia.org/resource/4×400_metres_relay http://dbpedia.org/resource/4_×_400_metre_relay http://dbpedia.org/resource/4x4_relay http://dbpedia.org/resource/4x400_m http://dbpedia.org/resource/4x400_meter_relay http://dbpedia.org/resource/4x400 http://dbpedia.org/resource/Athletics_at_the_2008_Summer_Olympics_-_Women's_4x400_meter_relay http://dbpedia.org/resource/4_×_400_m_relay http://dbpedia.org/resource/4_x_400_meters_relay http://dbpedia.org/resource/4_×_400_meter_relay http://dbpedia.org/resource/4_x_400_meter_relay
