F1: 0.03125,Precision: 0.03125,Recall: 0.03125,,
Col,Row,Value,Submitted URI,Correct URI's
2,1,Copenhagen,http://dbpedia.org/resource/Battle_of_Copenhagen_(1807),"http://dbpedia.org/resource/København,_Denmark http://dbpedia.org/resource/Kaupmannahöfn http://dbpedia.org/resource/K_Town_Hardcore http://dbpedia.org/resource/K-Town_punk http://dbpedia.org/resource/Copenhagen http://dbpedia.org/resource/Copenhagen_(Denmark) http://dbpedia.org/resource/K-Town,_Copenhagen http://dbpedia.org/resource/Ktown_Hardcore http://dbpedia.org/resource/Copenhague http://dbpedia.org/resource/Kopenhagen http://dbpedia.org/resource/K-Town_Hardcore http://dbpedia.org/resource/Kbh http://dbpedia.org/resource/K_Town_punk http://dbpedia.org/resource/Koebenhavn http://dbpedia.org/resource/Hafnia_(Latin) http://dbpedia.org/resource/København http://dbpedia.org/resource/DKCPH http://dbpedia.org/resource/Kopenhamn http://dbpedia.org/resource/Kjøbenhavn http://dbpedia.org/resource/Copenhagen,_Denmark http://dbpedia.org/resource/UN/LOCODE:DKCPH http://dbpedia.org/resource/Köpenhamn http://dbpedia.org/resource/Koepenhamn http://dbpedia.org/resource/Kaupmannahofn http://dbpedia.org/resource/Capital_of_Denmark http://dbpedia.org/resource/Kobenhavn"
2,2,Liverpool,http://dbpedia.org/resource/Liverpool_F.C._Reserves_and_Academy,"http://dbpedia.org/resource/Liverpool/Archive_1 http://dbpedia.org/resource/Liverpool http://dbpedia.org/resource/The_weather_in_Liverpool http://dbpedia.org/resource/Liverpool_(borough) http://dbpedia.org/resource/Liverpool_(England) http://dbpedia.org/resource/County_Borough_of_Liverpool http://dbpedia.org/resource/Liverpool,_Britain http://dbpedia.org/resource/Liverpool,_United_Kingdom http://dbpedia.org/resource/Liverpool,_Merseyside http://dbpedia.org/resource/L'POOL http://dbpedia.org/resource/Landmarks_in_Liverpool http://dbpedia.org/resource/Lerpwl http://dbpedia.org/resource/Scouseland http://dbpedia.org/resource/Liverpool,_U.K. http://dbpedia.org/resource/Metropolitan_Borough_of_Liverpool http://dbpedia.org/resource/Liverpool,_England http://dbpedia.org/resource/Liverpudlians http://dbpedia.org/resource/Liverpool,_UK http://dbpedia.org/resource/Liverpudlian"
2,3,ZÃ¼rich,http://dbpedia.org/resource/Weltklasse_Zürich,http://dbpedia.org/resource/Zürich
2,4,Paris,http://dbpedia.org/resource/1924_Summer_Olympics,"http://dbpedia.org/resource/Ville_Lumière http://dbpedia.org/resource/Sport_in_Paris http://dbpedia.org/resource/UN/LOCODE:FRPAR http://dbpedia.org/resource/Département_de_Paris http://dbpedia.org/resource/Parisien http://dbpedia.org/resource/Cuisine_of_Paris http://dbpedia.org/resource/Paris,France http://dbpedia.org/resource/Paris,_Banks_of_the_Seine http://dbpedia.org/resource/Paris,_France http://dbpedia.org/resource/Name_of_paris_and_its_inhabitants http://dbpedia.org/resource/Suburbs_of_Paris http://dbpedia.org/resource/Paris,_Île-de-France,_France http://dbpedia.org/resource/Departement_de_Paris http://dbpedia.org/resource/Paris http://dbpedia.org/resource/Paris_(city) http://dbpedia.org/resource/Paree http://dbpedia.org/resource/Paris,_Île-de-France http://dbpedia.org/resource/The_City_of_Love_(city) http://dbpedia.org/resource/Name_of_Paris_and_its_inhabitants http://dbpedia.org/resource/París http://dbpedia.org/resource/Paris,_Ile-De-France http://dbpedia.org/resource/Paris_agglomeration http://dbpedia.org/resource/FRPAR http://dbpedia.org/resource/Paris_(France) http://dbpedia.org/resource/Rue_de_Ménilmontant http://dbpedia.org/resource/The_weather_in_Paris http://dbpedia.org/resource/France_Paris http://dbpedia.org/resource/Paris,_Europe http://dbpedia.org/resource/Rue_de_Menilmontant http://dbpedia.org/resource/Leucetia http://dbpedia.org/resource/Paris_France http://dbpedia.org/resource/Paname http://dbpedia.org/resource/Paris_(etymology) http://dbpedia.org/resource/Parijs http://dbpedia.org/resource/Sports_in_Paris http://dbpedia.org/resource/Ville_Lumiere http://dbpedia.org/resource/Parisian_(person)"
2,5,Apeldoorn,http://dbpedia.org/resource/Omnisport_Apeldoorn,http://dbpedia.org/resource/Apeldoorn http://dbpedia.org/resource/Apeldorn http://dbpedia.org/resource/Appledorn http://dbpedia.org/resource/UN/LOCODE:NLAPE http://dbpedia.org/resource/Appledoorn http://dbpedia.org/resource/Appeldoorn http://dbpedia.org/resource/Apledoorn http://dbpedia.org/resource/Apledorn
2,6,Milan,http://dbpedia.org/resource/Milan_Indoor,"http://dbpedia.org/resource/Milão http://dbpedia.org/resource/Milan http://dbpedia.org/resource/Milano,_Italy http://dbpedia.org/resource/Milano http://dbpedia.org/resource/Millaine http://dbpedia.org/resource/Milao http://dbpedia.org/resource/Milán http://dbpedia.org/resource/Comune_di_Milano http://dbpedia.org/resource/Milanese_duchy http://dbpedia.org/resource/Milan,_Italy http://dbpedia.org/resource/The_weather_in_Milano http://dbpedia.org/resource/Mediolani http://dbpedia.org/resource/Lordship_of_Milan http://dbpedia.org/resource/Milan_(Italy) http://dbpedia.org/resource/Capital_of_Lombardy http://dbpedia.org/resource/UN/LOCODE:ITMIL http://dbpedia.org/resource/Miláno http://dbpedia.org/resource/History_of_Milan http://dbpedia.org/resource/Milan,_Spain http://dbpedia.org/resource/The_weather_in_Milan"
2,7,NÃ¼rburgring,http://dbpedia.org/resource/6_Hours_of_Nürburgring,http://dbpedia.org/resource/Nürburgring
2,8,Budapest,http://dbpedia.org/resource/Siege_of_Budapest,"http://dbpedia.org/resource/Budapest,_Hungary http://dbpedia.org/resource/Budapešt http://dbpedia.org/resource/Népsziget http://dbpedia.org/resource/Uj-Pest http://dbpedia.org/resource/UN/LOCODE:HUBUD http://dbpedia.org/resource/Budapest http://dbpedia.org/resource/City_of_Budapest http://dbpedia.org/resource/Budpest http://dbpedia.org/resource/Boedapest http://dbpedia.org/resource/Buda-pesth http://dbpedia.org/resource/Buda-Pest http://dbpedia.org/resource/Budapešť http://dbpedia.org/resource/Capital_of_Hungary http://dbpedia.org/resource/Transport_in_Budapest http://dbpedia.org/resource/Veres_Péter_Gimnázium http://dbpedia.org/resource/Budapes http://dbpedia.org/resource/Nepsziget http://dbpedia.org/resource/Budimpešta http://dbpedia.org/resource/Budapest_(Hungary) http://dbpedia.org/resource/Buda-Pesth http://dbpedia.org/resource/Budapesth http://dbpedia.org/resource/Judapest"
2,9,ZÃ¼rich (2),http://dbpedia.org/resource/Weltklasse_Zürich,http://dbpedia.org/resource/Zürich
