F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
1,1,Canada,http://dbpedia.org/resource/Canada,http://dbpedia.org/resource/Canada_women's_national_ice_hockey_team
1,2,United States,http://dbpedia.org/resource/United_States_Marine_Corps,http://dbpedia.org/resource/United_States_women's_national_ice_hockey_team
1,3,Finland,http://dbpedia.org/resource/Finland,http://dbpedia.org/resource/Finland_women's_national_ice_hockey_team
1,4,Switzerland,http://dbpedia.org/resource/Switzerland,http://dbpedia.org/resource/Switzerland_women's_national_ice_hockey_team
1,5,Sweden,http://dbpedia.org/resource/Sweden,http://dbpedia.org/resource/Sweden_women's_national_ice_hockey_team
1,6,Russia,http://dbpedia.org/resource/Russia,http://dbpedia.org/resource/Russia_women's_national_ice_hockey_team
1,7,Germany,http://dbpedia.org/resource/Germany,http://dbpedia.org/resource/Germany_women's_national_ice_hockey_team
1,8,Japan,http://dbpedia.org/resource/Japan,http://dbpedia.org/resource/Japan_women's_national_ice_hockey_team
1,9,Czech Republic,http://dbpedia.org/resource/Czech_Republic,http://dbpedia.org/resource/Czech_Republic_women's_national_ice_hockey_team
1,10,Denmark,http://dbpedia.org/resource/Denmark,http://dbpedia.org/resource/Denmark_women's_national_ice_hockey_team
1,11,Norway,http://dbpedia.org/resource/Norway,http://dbpedia.org/resource/Norway_women's_national_ice_hockey_team
1,12,Austria,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Austria_women's_national_ice_hockey_team
1,13,Slovakia,http://dbpedia.org/resource/Slovakia,http://dbpedia.org/resource/Slovakia_women's_national_ice_hockey_team
1,14,France,http://dbpedia.org/resource/France,http://dbpedia.org/resource/France_women's_national_ice_hockey_team
1,15,Latvia,http://dbpedia.org/resource/Latvia,http://dbpedia.org/resource/Latvia_women's_national_ice_hockey_team
1,16,China,http://dbpedia.org/resource/China,http://dbpedia.org/resource/China_women's_national_ice_hockey_team
1,17,Netherlands,http://dbpedia.org/resource/William_I_of_the_Netherlands,http://dbpedia.org/resource/Netherlands_women's_national_ice_hockey_team
1,18,Kazakhstan,http://dbpedia.org/resource/Kazakhstan,http://dbpedia.org/resource/Kazakhstan_women's_national_ice_hockey_team
1,19,Hungary,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Hungary_women's_national_ice_hockey_team
1,20,Italy,http://dbpedia.org/resource/Italy,http://dbpedia.org/resource/Italy_women's_national_ice_hockey_team
1,21,Great Britain,http://dbpedia.org/resource/United_Kingdom,http://dbpedia.org/resource/Great_Britain_women's_national_ice_hockey_team
1,22,Poland,http://dbpedia.org/resource/Poland,http://dbpedia.org/resource/Poland_women's_national_ice_hockey_team
1,23,South Korea,http://dbpedia.org/resource/South_Korea,http://dbpedia.org/resource/South_Korea_women's_national_ice_hockey_team
1,24,Slovenia,http://dbpedia.org/resource/Slovenia,http://dbpedia.org/resource/Slovenia_women's_national_ice_hockey_team
1,25,Croatia,http://dbpedia.org/resource/Croatia,http://dbpedia.org/resource/Croatia_women's_national_ice_hockey_team
1,26,Spain,http://dbpedia.org/resource/Spain,http://dbpedia.org/resource/Spain_women's_national_ice_hockey_team
1,27,North Korea,http://dbpedia.org/resource/North_Korea,http://dbpedia.org/resource/North_Korea_women's_national_ice_hockey_team
1,28,New Zealand,http://dbpedia.org/resource/New_Zealand,http://dbpedia.org/resource/New_Zealand_women's_national_ice_hockey_team
1,29,Australia,http://dbpedia.org/resource/Australia,http://dbpedia.org/resource/Australia_women's_national_ice_hockey_team
1,30,Iceland,http://dbpedia.org/resource/Iceland,http://dbpedia.org/resource/Iceland_women's_national_ice_hockey_team
1,31,Belgium,http://dbpedia.org/resource/Belgium,http://dbpedia.org/resource/Belgium_women's_national_ice_hockey_team
1,32,South Africa,http://dbpedia.org/resource/South_Africa,http://dbpedia.org/resource/South_Africa_women's_national_ice_hockey_team
1,33,Turkey,http://dbpedia.org/resource/Turkey,http://dbpedia.org/resource/Turkey_women's_national_ice_hockey_team
1,34,Bulgaria,http://dbpedia.org/resource/Bulgaria,http://dbpedia.org/resource/Bulgaria_women's_national_ice_hockey_team
1,35,Mexico,http://dbpedia.org/resource/Mexico,http://dbpedia.org/resource/Mexico_women's_national_ice_hockey_team
1,36,Hong Kong,http://dbpedia.org/resource/Hong_Kong,http://dbpedia.org/resource/Hong_Kong_women's_national_ice_hockey_team
1,37,Ireland,http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Ireland_women's_national_ice_hockey_team
