F1: 0.22222,Precision: 0.22222,Recall: 0.22222,,
Col,Row,Value,Submitted URI,Correct URI's
4,1,Carpenter (3â\u0080\u00933),http://dbpedia.org/resource/Edward_Carpenter,"http://dbpedia.org/resource/Chris_Carpenter http://dbpedia.org/resource/Christopher_John_Carpenter http://dbpedia.org/resource/Carpenter,_Chris http://dbpedia.org/resource/Chris_Carpenter_(pitcher)"
4,2,Castillo (1â\u0080\u00932),http://es.dbpedia.org/resource/Heberto_Castillo_Juárez,http://dbpedia.org/resource/Frank_Castillo http://dbpedia.org/resource/Frank_Anthony_Castillo
4,3,Baldwin (5â\u0080\u00930),http://dbpedia.org/resource/Tammy_Baldwin,http://dbpedia.org/resource/James_Baldwin_(baseball) http://dbpedia.org/resource/James_Baldwin_III http://dbpedia.org/resource/James_Baldwin_(baseball_player)
4,4,Fussell (2â\u0080\u00931),http://dbpedia.org/resource/Aaron_Fussell,http://dbpedia.org/resource/Chris_Fussell
4,5,Spradlin (1â\u0080\u00931),http://dbpedia.org/resource/G._D._Spradlin,http://dbpedia.org/resource/Jerry_Spradlin
4,7,Rose (2â\u0080\u00932),http://dbpedia.org/resource/H._J._Rose,http://dbpedia.org/resource/Brian_Rose_(baseball_player) http://dbpedia.org/resource/Brian_Rose_(baseball)
4,8,Baldwin (6â\u0080\u00930),http://dbpedia.org/resource/Tammy_Baldwin,http://dbpedia.org/resource/James_Baldwin_(baseball) http://dbpedia.org/resource/James_Baldwin_III http://dbpedia.org/resource/James_Baldwin_(baseball_player)
4,9,Martinez (3â\u0080\u00932),http://dbpedia.org/resource/Manuel_Martínez_Gutiérrez,http://dbpedia.org/resource/Ramón_Martínez_(pitcher)
4,10,Miller (1â\u0080\u00932),http://dbpedia.org/resource/Frank_Miller_(comics),http://dbpedia.org/resource/Travis_Miller
4,13,Eldred (3â\u0080\u00932),http://dbpedia.org/resource/Eldred_Simkins,http://dbpedia.org/resource/Cal_Eldred
4,14,Clemens (4â\u0080\u00933),http://dbpedia.org/resource/Clemens_Brentano,"http://dbpedia.org/resource/Roger_Clemens http://dbpedia.org/resource/Controversies_of_roger_clemens http://dbpedia.org/resource/William_Roger_Clemens http://dbpedia.org/resource/Clemens,_Roger http://dbpedia.org/resource/Controversies_of_Roger_Clemens http://dbpedia.org/resource/Roger_Clemons"
4,16,Baldwin (7â\u0080\u00930),http://dbpedia.org/resource/Tammy_Baldwin,http://dbpedia.org/resource/James_Baldwin_(baseball) http://dbpedia.org/resource/James_Baldwin_III http://dbpedia.org/resource/James_Baldwin_(baseball_player)
4,17,Eldred (4â\u0080\u00932),http://dbpedia.org/resource/Eldred_Simkins,http://dbpedia.org/resource/Cal_Eldred
4,18,Koch (3â\u0080\u00930),http://dbpedia.org/resource/Christof_Koch,http://dbpedia.org/resource/Billy_Koch
4,19,K. Wells (3â\u0080\u00933),http://dbpedia.org/resource/Clyde_Wells,http://dbpedia.org/resource/Kip_Wells
4,21,Mendoza (5â\u0080\u00932),http://dbpedia.org/resource/Verónika_Mendoza,http://dbpedia.org/resource/Ramiro_Mendoza
4,22,Eldred (5â\u0080\u00932),http://dbpedia.org/resource/Eldred_Simkins,http://dbpedia.org/resource/Cal_Eldred
4,24,ColÃ³n (5â\u0080\u00932),,http://dbpedia.org/resource/Bartolo_Colón
4,25,Halama (6â\u0080\u00930),http://dbpedia.org/resource/Václav_Halama,http://dbpedia.org/resource/John_Halama
4,26,Baldwin (8â\u0080\u00931),http://dbpedia.org/resource/Tammy_Baldwin,http://dbpedia.org/resource/James_Baldwin_(baseball) http://dbpedia.org/resource/James_Baldwin_III http://dbpedia.org/resource/James_Baldwin_(baseball_player)
4,27,Howry (1â\u0080\u00931),http://dbpedia.org/resource/Keenan_Howry,http://dbpedia.org/resource/Bobby_Howry http://dbpedia.org/resource/Bob_Howry
