F1: 0.10000,Precision: 0.10000,Recall: 0.10000,,
Col,Row,Value,Submitted URI,Correct URI's
1,1,Patricia,http://dbpedia.org/resource/Patricia,http://dbpedia.org/resource/Hurricane_Patricia_(2015) http://dbpedia.org/resource/Tropical_Storm_Patricia_(2015) http://dbpedia.org/resource/Hurricane_Patricia http://dbpedia.org/resource/Tropical_Depression_Twenty-E_(2015)
1,2,Linda,http://dbpedia.org/resource/Linda_McCartney,http://dbpedia.org/resource/Hurricane_Linda_1997 http://dbpedia.org/resource/Hurricane_Linda_(1997) http://dbpedia.org/resource/Hurricane_Linda
1,3,Rick,http://dbpedia.org/resource/Rick_Perry,http://dbpedia.org/resource/Hurricane_Rick_(2009) http://dbpedia.org/resource/Hurricane_Rick_2009
1,4,Kenna,http://dbpedia.org/resource/Jeff_Kenna,http://dbpedia.org/resource/Hurricane_Kenna
1,5,Ava,http://dbpedia.org/resource/Ava_Gardner,http://dbpedia.org/resource/Hurricane_Ava_(1973)
1,6,Ioke,http://dbpedia.org/resource/Ioke_(programming_language),http://dbpedia.org/resource/Supertyphoon_Ioke http://dbpedia.org/resource/Hurricane_Ioke http://dbpedia.org/resource/Tropical_Storm_Ioke_(2006) http://dbpedia.org/resource/Typhoon_Ioke_(2006) http://dbpedia.org/resource/01C.IOKE http://dbpedia.org/resource/Meterological_history_of_Hurricane_Ioke http://dbpedia.org/resource/Hurricane_Ioke_(2006) http://dbpedia.org/resource/Typhoon_Ioke http://dbpedia.org/resource/September_8_Alaskan_Low http://dbpedia.org/resource/Tropical_Storm_Ioke http://dbpedia.org/resource/Meteorological_history_of_Hurricane_Ioke http://dbpedia.org/resource/Super_Typhoon_Ioke
1,7,Marie,http://dbpedia.org/resource/Marlene_Dietrich,http://dbpedia.org/resource/Hurricane_Marie_(2014) http://dbpedia.org/resource/Tropical_Storm_Marie_(2014)
1,8,Odile,http://dbpedia.org/resource/Odile_of_Alsace,http://dbpedia.org/resource/Tropical_Storm_Odile_(2014) http://dbpedia.org/resource/Hurricane_Odile http://dbpedia.org/resource/Tropical_Storm_Odile http://dbpedia.org/resource/Hurricane_Odile_(2014)
1,9,Guillermo,http://es.dbpedia.org/resource/Guillermo_(nombre),http://dbpedia.org/resource/Hurricane_Guillermo_(1997) http://dbpedia.org/resource/Meteorological_history_of_Hurricane_Guillermo
