F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
0,1,New York 1,http://dbpedia.org/resource/New_York_City_Council,http://dbpedia.org/resource/New_York's_1st_congressional_district
0,2,New York 2,http://dbpedia.org/resource/New_York_City_Council,http://dbpedia.org/resource/New_York's_2nd_congressional_district
0,3,New York 3,http://dbpedia.org/resource/New_York_City_Council,http://dbpedia.org/resource/New_York's_3rd_congressional_district
0,4,New York 4,http://dbpedia.org/resource/New_York_City_Council,http://dbpedia.org/resource/New_York's_4th_congressional_district
0,5,New York 5,http://dbpedia.org/resource/New_York_City_Council,http://dbpedia.org/resource/New_York's_5th_congressional_district
0,6,New York 6,http://dbpedia.org/resource/New_York_City_Council,http://dbpedia.org/resource/New_York's_6th_congressional_district
0,7,New York 7,http://dbpedia.org/resource/New_York_City_Council,http://dbpedia.org/resource/New_York's_7th_congressional_district
0,8,New York 8,http://dbpedia.org/resource/New_York_City_Council,http://dbpedia.org/resource/New_York's_8th_congressional_district
0,9,New York 9,http://dbpedia.org/resource/New_York_City_Council,http://dbpedia.org/resource/New_York's_9th_congressional_district
0,10,New York 10,http://dbpedia.org/resource/New_York_City_Council,http://dbpedia.org/resource/New_York's_10th_congressional_district
