F1: 0.18750,Precision: 0.18750,Recall: 0.18750,,
Col,Row,Value,Submitted URI,Correct URI's
3,1,Mineola Mineola Intermodal Center Bay 4 and 5,"http://dbpedia.org/resource/TVH_Ouranya_Bay_Towers,_Chennai","http://dbpedia.org/resource/Mineola,_NY http://dbpedia.org/resource/Mineola,_N.Y. http://dbpedia.org/resource/Mineola,_Long_Island http://dbpedia.org/resource/UN/LOCODE:USMNA http://dbpedia.org/resource/Mineola,_New_York http://dbpedia.org/resource/Mineola_(NY)"
3,2,East Garden City Roosevelt Field Mall Bay 4,http://dbpedia.org/resource/List_of_heliports_in_Canada,"http://dbpedia.org/resource/East_Garden_City,_New_York"
3,3,Bellmore Merrick Road,http://dbpedia.org/resource/Merrick_Road,"http://dbpedia.org/resource/Bellmore,_NY http://dbpedia.org/resource/Bellmore,_Long_Island http://dbpedia.org/resource/The_Bellmores,_New_York http://dbpedia.org/resource/North_Bellmore http://dbpedia.org/resource/North_Bellmore,_New_York http://dbpedia.org/resource/North_Bellmore,_NY http://dbpedia.org/resource/Bellmore,_New_York http://dbpedia.org/resource/Bellmore_Fire_Department http://dbpedia.org/resource/Jacob_Gunther_School"
3,7,Hicksville Broadway Mall,http://dbpedia.org/resource/New_York_State_Route_107,"http://dbpedia.org/resource/Hicksville,_New_York http://dbpedia.org/resource/UN/LOCODE:USUJM http://dbpedia.org/resource/Hicksville,_NY http://dbpedia.org/resource/Hicksville,_Long_Island"
3,9,Bellmore Merrick Road,http://dbpedia.org/resource/Merrick_Road,"http://dbpedia.org/resource/Bellmore,_NY http://dbpedia.org/resource/Bellmore,_Long_Island http://dbpedia.org/resource/The_Bellmores,_New_York http://dbpedia.org/resource/North_Bellmore http://dbpedia.org/resource/North_Bellmore,_New_York http://dbpedia.org/resource/North_Bellmore,_NY http://dbpedia.org/resource/Bellmore,_New_York http://dbpedia.org/resource/Bellmore_Fire_Department http://dbpedia.org/resource/Jacob_Gunther_School"
3,10,Merrick Merrick Road,http://dbpedia.org/resource/Merrick_Road,"http://dbpedia.org/resource/Merrick,_NY http://dbpedia.org/resource/UN/LOCODE:USMER http://dbpedia.org/resource/Merrick,_New_York"
3,11,"Amityville, Suffolk County LIRR station","http://dbpedia.org/resource/Port_Jefferson_Station,_New_York","http://dbpedia.org/resource/Amittyville http://dbpedia.org/resource/Amityville,_New_York http://dbpedia.org/resource/Amityville http://dbpedia.org/resource/UN/LOCODE:USAYZ http://dbpedia.org/resource/Ammityville http://dbpedia.org/resource/Amityville,_NY http://dbpedia.org/resource/Ammittyville http://dbpedia.org/resource/Amity_Harbor,_New_York"
3,12,Great Neck North Great Neck Loop,"http://dbpedia.org/resource/Great_Neck_(village),_New_York","http://dbpedia.org/resource/UN/LOCODE:USGNK http://dbpedia.org/resource/Greatneck http://dbpedia.org/resource/Great_Neck,_Long_Island http://dbpedia.org/resource/Great_Neck,_LI http://dbpedia.org/resource/Great_Neck_Library http://dbpedia.org/resource/Great_Neck_(NY) http://dbpedia.org/resource/Great_Neck,_New_York http://dbpedia.org/resource/Great_Neck http://dbpedia.org/resource/Great_Neck,_NY http://dbpedia.org/resource/Great_Neck_Peninsula,_New_York"
3,13,Kings Point Kings Point Road and Eagle Point Drive,,"http://dbpedia.org/resource/Kings_Point,_New_York http://dbpedia.org/resource/Kings_Point,_NY"
3,14,South Freeport Howard Avenue,"http://dbpedia.org/resource/South_Freeport,_Maine","http://dbpedia.org/resource/Freeport,_NY http://dbpedia.org/resource/Ira_Schildkraut http://dbpedia.org/resource/Freeport,_Long_Island http://dbpedia.org/resource/Raynor_South http://dbpedia.org/resource/Freeport_High_School_(New_York) http://dbpedia.org/resource/Freeport_Village,_New_York http://dbpedia.org/resource/Freeport,_New_York http://dbpedia.org/resource/Raynortown,_New_York http://dbpedia.org/resource/Raynortown http://dbpedia.org/resource/UN/LOCODE:USFRX http://dbpedia.org/resource/Raynor_South,_New_York"
3,15,South Freeport Industrial Park,http://dbpedia.org/resource/Silicon_Valley,"http://dbpedia.org/resource/Freeport,_NY http://dbpedia.org/resource/Ira_Schildkraut http://dbpedia.org/resource/Freeport,_Long_Island http://dbpedia.org/resource/Raynor_South http://dbpedia.org/resource/Freeport_High_School_(New_York) http://dbpedia.org/resource/Freeport_Village,_New_York http://dbpedia.org/resource/Freeport,_New_York http://dbpedia.org/resource/Raynortown,_New_York http://dbpedia.org/resource/Raynortown http://dbpedia.org/resource/UN/LOCODE:USFRX http://dbpedia.org/resource/Raynor_South,_New_York"
3,19,Wantagh Merrick Road,http://dbpedia.org/resource/Merrick_Road,"http://dbpedia.org/resource/Wantagh,_New_York http://dbpedia.org/resource/Wantagh_Fire_Department http://dbpedia.org/resource/Wantagh http://dbpedia.org/resource/Wantagh,_NY"
3,23,Jones Beach,http://dbpedia.org/resource/Jones_Beach_Island,"http://dbpedia.org/resource/Jones_Beach_State_Park_Pitch_and_Putt_Course http://dbpedia.org/resource/Theodore_Roosevelt_Nature_Center http://dbpedia.org/resource/Jones_Beach,_New_York http://dbpedia.org/resource/Jones_Beach_State_Park,_Causeway_and_Parkway_System http://dbpedia.org/resource/Jones_Beach_State_Park_Water_Tower http://dbpedia.org/resource/Jones_Beach,_NY http://dbpedia.org/resource/Jones_Beach_State_Park"
