F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
1,0,Turkey,http://dbpedia.org/resource/Turkey,http://dbpedia.org/resource/Turkey_in_the_Eurovision_Song_Contest_2016 http://dbpedia.org/resource/Turkey_in_the_Eurovision_Song_Contest
1,1,Macedonia,http://dbpedia.org/resource/North_Macedonia,http://dbpedia.org/resource/FYRMacedonia_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/F_Y_R_Macedonia_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/Macedonia_in_eurovision http://dbpedia.org/resource/Macedonian_Eurovision_Festival http://dbpedia.org/resource/Macedonia_in_the_Eurovision_Song_Contest_1996 http://dbpedia.org/resource/FYR_of_Macedonia_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/Republic_of_Macedonia_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/Macedonia_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/F.Y.R._Macedonia_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/FYR_Macedonia_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/Former_Yugoslav_Republic_of_Macedonia_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/F.Y.R_Macedonia_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/F._Y._R._Macedonia_in_the_Eurovision_Song_Contest
1,2,Armenia,http://dbpedia.org/resource/Armenia,http://dbpedia.org/resource/Armenia_in_the_eurovision_song_contest http://dbpedia.org/resource/Armenia_in_the_Eurovision_Song_Contest
1,3,Bosnia and Herzegovina,http://dbpedia.org/resource/Bosnia_and_Herzegovina,http://dbpedia.org/resource/Bosnia_and_Herzegovina_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/Bosnia_and_Herzegovina_in_the_Eurovision_Song_Contest_2014 http://dbpedia.org/resource/Bosnia_and_Herzegovina_in_the_Eurovision_Song_Contest_2015 http://dbpedia.org/resource/Bosnia_and_herzegovina_in_the_eurovision_song_contest
1,4,Iceland,http://dbpedia.org/resource/Iceland,http://dbpedia.org/resource/Iceland_in_the_Eurovision_Song_Contest
1,5,Romania,http://dbpedia.org/resource/Romania,http://dbpedia.org/resource/Romania_in_the_Eurovision_Song_Contest
1,6,Israel,http://dbpedia.org/resource/Israel,http://dbpedia.org/resource/Israel_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/Israel_in_the_Eurovision_Song_Contest_1979 http://dbpedia.org/resource/Israel_in_the_Eurovision_Song_Contest_1996 http://dbpedia.org/resource/Israel_in_the_Eurovision_Song_Contest_1983 http://dbpedia.org/resource/Israel_in_Eurovision http://dbpedia.org/resource/Israel_in_the_Eurovision_Song_Contest_1978
1,7,Malta,http://dbpedia.org/resource/Malta,http://dbpedia.org/resource/Malta_in_the_Eurovision_Song_Contest_1998 http://dbpedia.org/resource/Malta_in_the_Eurovision_Song_Contest
1,8,Portugal,http://dbpedia.org/resource/Portugal,http://dbpedia.org/resource/Portugal_in_the_eurovision_song_contest http://dbpedia.org/resource/Portugal_in_the_Eurovision_Song_Contest
1,9,Belarus,http://dbpedia.org/resource/Belarus,http://dbpedia.org/resource/Belarus_in_the_eurovision_song_contest http://dbpedia.org/resource/Belarus_in_the_Eurovision_Song_Contest
