F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
2,1,Fire Tiger,http://dbpedia.org/resource/Glass_Tiger,http://dbpedia.org/resource/Fire_(Wu_Xing)
2,2,Earth Tiger,http://dbpedia.org/resource/Sexagenary_cycle,http://dbpedia.org/resource/Earth_(Wu_Xing)
2,3,Metal Tiger,http://dbpedia.org/resource/Sexagenary_cycle,http://dbpedia.org/resource/Metal_(element) http://dbpedia.org/resource/Metal_(classical_element) http://dbpedia.org/resource/Metal_(Wu_Xing) http://dbpedia.org/resource/Metal_(taoism)
2,4,Water Tiger,http://dbpedia.org/resource/Sexagenary_cycle,http://dbpedia.org/resource/Water_(Wu_Xing)
2,5,Wood Tiger,http://dbpedia.org/resource/Sexagenary_cycle,http://dbpedia.org/resource/Wood_(classical_element) http://dbpedia.org/resource/Tree_(Wu_Xing) http://dbpedia.org/resource/Wood_(element) http://dbpedia.org/resource/Wood_(Wu_Xing)
2,6,Fire Tiger,http://dbpedia.org/resource/Glass_Tiger,http://dbpedia.org/resource/Fire_(Wu_Xing)
2,7,Earth Tiger,http://dbpedia.org/resource/Sexagenary_cycle,http://dbpedia.org/resource/Earth_(Wu_Xing)
2,8,Metal Tiger,http://dbpedia.org/resource/Sexagenary_cycle,http://dbpedia.org/resource/Metal_(element) http://dbpedia.org/resource/Metal_(classical_element) http://dbpedia.org/resource/Metal_(Wu_Xing) http://dbpedia.org/resource/Metal_(taoism)
2,9,Water Tiger,http://dbpedia.org/resource/Sexagenary_cycle,http://dbpedia.org/resource/Water_(Wu_Xing)
2,10,Wood Tiger,http://dbpedia.org/resource/Sexagenary_cycle,http://dbpedia.org/resource/Wood_(classical_element) http://dbpedia.org/resource/Tree_(Wu_Xing) http://dbpedia.org/resource/Wood_(element) http://dbpedia.org/resource/Wood_(Wu_Xing)
