F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
1,1,Arbil (C),http://dbpedia.org/resource/Erbil_Governorate,http://dbpedia.org/resource/Erbil_SC http://dbpedia.org/resource/Arbil_FC http://dbpedia.org/resource/Arbil_SC http://dbpedia.org/resource/Arbil_football_club
1,2,Duhok,http://dbpedia.org/resource/Dohuk_Governorate,http://dbpedia.org/resource/Duhok_football_club http://dbpedia.org/resource/Dohuk_FC http://dbpedia.org/resource/Duhok_SC http://dbpedia.org/resource/Duhok_FC http://dbpedia.org/resource/Dohuk_SC
1,3,Peris (N),"http://dbpedia.org/resource/Peri,_Corse-du-Sud",http://dbpedia.org/resource/Pers_FC http://dbpedia.org/resource/Zeravani_football_club http://dbpedia.org/resource/Peris_FC http://dbpedia.org/resource/Zeravani_SC
1,4,Kirkuk,http://dbpedia.org/resource/Kirkuk_Governorate,http://dbpedia.org/resource/Kirkuk_FC http://dbpedia.org/resource/Kirkuk_football_club http://dbpedia.org/resource/Wahid_Huzairan
1,5,Sulaymaniyah,http://dbpedia.org/resource/Sulaymaniyah_Governorate,http://dbpedia.org/resource/Sulaymaniyah_(football_club) http://dbpedia.org/resource/Sulaymaniyah_FC http://dbpedia.org/resource/Sulaymaniya_FC
1,6,Samaraa,http://dbpedia.org/resource/Samarate,http://dbpedia.org/resource/Samarra_FC http://dbpedia.org/resource/Samaraa_football_club http://dbpedia.org/resource/Samaraa_FC
1,7,Sirwan,,http://dbpedia.org/resource/Sirwan_FC http://dbpedia.org/resource/New_Sirwan_FC http://dbpedia.org/resource/Sirwan_football_club http://dbpedia.org/resource/New_Sirwan
1,8,Zaxo (N),http://dbpedia.org/resource/Zakho,http://dbpedia.org/resource/Zakho_FC http://dbpedia.org/resource/Zaxo_FC
1,9,Mosul,http://dbpedia.org/resource/Mosul,http://dbpedia.org/resource/Mousel_FC http://dbpedia.org/resource/Mosul_FC http://dbpedia.org/resource/Musol_FC http://dbpedia.org/resource/Mosul_football_club http://dbpedia.org/resource/Mousel_football_club
