F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
1,1,Michigan Wolverines,http://dbpedia.org/resource/Michigan,http://dbpedia.org/resource/1932_Michigan_Wolverines_football_team
1,2,USC Trojans,http://dbpedia.org/resource/University_of_Southern_California,http://dbpedia.org/resource/1995_USC_Trojans_football_season http://dbpedia.org/resource/Southern_Cal_Trojans_football http://dbpedia.org/resource/USC_Trojan_football http://dbpedia.org/resource/University_of_Southern_California_Trojans_American_football http://dbpedia.org/resource/USC_Trojans_football_team http://dbpedia.org/resource/Southern_California_Football http://dbpedia.org/resource/University_of_Southern_California_Trojan_football http://dbpedia.org/resource/USC_Trojans_football http://dbpedia.org/resource/USC_Trojans_Football http://dbpedia.org/resource/Southern_California_Trojans_football http://dbpedia.org/resource/Southern_California_Trojans_Football http://dbpedia.org/resource/Southern_Cal_Trojans_Football http://dbpedia.org/resource/University_of_Southern_California_Trojans_football http://dbpedia.org/resource/Tailback_U http://dbpedia.org/resource/USC_Methodists_football
1,3,Pittsburgh Panthers,http://dbpedia.org/resource/University_of_Pittsburgh,http://dbpedia.org/resource/List_of_Pittsburgh_Panthers_bowl_games http://dbpedia.org/resource/Western_University_of_Pennsylvania_Panthers_football http://dbpedia.org/resource/Pittsburgh_Panthers_football http://dbpedia.org/resource/University_of_Pittsburgh_football http://dbpedia.org/resource/Pitt_football http://dbpedia.org/resource/Pittsburgh_Panthers_American_football http://dbpedia.org/resource/Pitt_Panthers_football
1,4,Purdue Boilermakers,http://dbpedia.org/resource/Purdue_University,"http://dbpedia.org/resource/Purdue_Boilermakers_football,_1950-59 http://dbpedia.org/resource/List_of_Purdue_Boilermakers_bowl_games http://dbpedia.org/resource/Purdue_Boilermakers_football_(1950–1959) http://dbpedia.org/resource/Purdue_Boilermakers_football,_1950–1959 http://dbpedia.org/resource/Purdue_Boilermakers_America_football http://dbpedia.org/resource/Cradle_of_Quarterbacks http://dbpedia.org/resource/Purdue_Boilermakers_football,_1950-1959 http://dbpedia.org/resource/Purdue_Boilermakers_football http://dbpedia.org/resource/Purdue_football http://dbpedia.org/resource/Purdue_football_program http://dbpedia.org/resource/Purdue_Boilermakers_football_(1950-1959)"
1,5,Colgate Red Raiders,http://dbpedia.org/resource/Colgate_University,"http://dbpedia.org/resource/Undefeated,_untied,_unscored_upon,_and_uninvited http://dbpedia.org/resource/1932_Colgate_Raiders_football_team http://dbpedia.org/resource/1932_Colgate_football_team http://dbpedia.org/resource/1932_Colgate_Red_Raiders_football_team"
1,6,Ohio State Buckeyes,http://dbpedia.org/resource/Ohio,http://dbpedia.org/resource/Tattoo-gate http://dbpedia.org/resource/Tattoo-Gate http://dbpedia.org/resource/Tattoo_Gate http://dbpedia.org/resource/Tattoogate http://dbpedia.org/resource/Ohio_state_buckeyes_football http://dbpedia.org/resource/Ohio_State_University_Buckeyes_football http://dbpedia.org/resource/Ohio_State_Buckeyes_football_team http://dbpedia.org/resource/Ohio_State_University_football http://dbpedia.org/resource/Tattoo_gate http://dbpedia.org/resource/Ohio_State_Buckeyes_football http://dbpedia.org/resource/OSU_Football http://dbpedia.org/resource/Ohio_State_football http://dbpedia.org/resource/Ohio_state_football
1,7,Notre Dame Fighting Irish,http://dbpedia.org/resource/University_of_Notre_Dame,http://dbpedia.org/resource/Notre_Dame_Fighting_Irish_Football http://dbpedia.org/resource/1892_Notre_Dame_Fighting_Irish_football_team http://dbpedia.org/resource/Notre_Dame_Fighting_Irish_football_(1980–1989) http://dbpedia.org/resource/List_of_Notre_Dame_Fighting_Irish_bowl_games http://dbpedia.org/resource/Fighting_Irish_football http://dbpedia.org/resource/Notre_Dame_Fighting_Irish_football_(1980-89) http://dbpedia.org/resource/Notre_Dame_Fighting_Irish_football_(1990-1999) http://dbpedia.org/resource/Notre_Dame_Fighting_Irish_American_football http://dbpedia.org/resource/Notre_Dame_Fighting_Irish_american_football http://dbpedia.org/resource/Notre_Dame_Irish_football http://dbpedia.org/resource/Notre_Dame_Fighting_Irish_football_(1950-1959) http://dbpedia.org/resource/1895_Notre_Dame_Fighting_Irish_football_team http://dbpedia.org/resource/Notre_Dame_Fighting_Irish_football_(1990-99) http://dbpedia.org/resource/Notre_Dame_Fighting_Irish_football_(1960-69) http://dbpedia.org/resource/Notre_Dame_Football http://dbpedia.org/resource/Notre_Dame_Fighting_Irish_football_(1990–1999) http://dbpedia.org/resource/Notre_Dame_Fighting_Irish_football_(1950–1959) http://dbpedia.org/resource/Notre_dame_fighting_irish_football http://dbpedia.org/resource/Notre_Dame_Fighting_Irish_football_(1960-1969) http://dbpedia.org/resource/Shamrock_Series http://dbpedia.org/resource/Notre_Dame_football http://dbpedia.org/resource/Notre_Dame_Fighting_Irish_football_(1980-1989) http://dbpedia.org/resource/Notre_Dame_Fighting_Irish_football_(1960–1969) http://dbpedia.org/resource/Notre_Dame_Fighting_Irish_football_(1950-59) http://dbpedia.org/resource/Notre_Dame_Fighting_Irish_football_team http://dbpedia.org/resource/Notre_Dame_Fighting_Irish_football_future_schedule http://dbpedia.org/resource/Notre_dame_football http://dbpedia.org/resource/Notre_Dame_Fighting_Irish_football http://dbpedia.org/resource/University_of_Notre_Dame_football
1,8,Army Cadets,http://dbpedia.org/resource/United_States_Military_Academy,http://dbpedia.org/resource/West_Point_football http://dbpedia.org/resource/Army_Cadets_football http://dbpedia.org/resource/West_point_football http://dbpedia.org/resource/Army_football http://dbpedia.org/resource/Army_Black_Knight_Football http://dbpedia.org/resource/Army_Black_Knights_football http://dbpedia.org/resource/Army_Black_Knights_Football http://dbpedia.org/resource/Army_black_knights_football http://dbpedia.org/resource/Army_West_Point_Black_Knights_football http://dbpedia.org/resource/List_of_Army_Black_Knights_bowl_games
1,9,Tennessee Volunteers,http://dbpedia.org/resource/Tennessee,http://dbpedia.org/resource/Tennessee_Volunteers_football_team http://dbpedia.org/resource/University_of_Tennessee_football http://dbpedia.org/resource/Tennessee_volunteers_football http://dbpedia.org/resource/Tennessee_Volunteers_football http://dbpedia.org/resource/Volunteer_Football http://dbpedia.org/resource/Vols_football
