F1: 0.18182,Precision: 0.18182,Recall: 0.18182,,
Col,Row,Value,Submitted URI,Correct URI's
1,2,Anne Curtis Luis Manzano,http://dbpedia.org/resource/Anne_of_Austria,http://dbpedia.org/resource/Anne_Curtis http://dbpedia.org/resource/Anna_Curtis
1,5,John Prats Nancy Castiglione,http://dbpedia.org/resource/John_Nance_Garner,http://dbpedia.org/resource/John_Prats
1,8,Sam Milby Toni Gonzaga,http://dbpedia.org/resource/Toni_Gonzaga,http://dbpedia.org/resource/Sam_Milby
1,11,Sandara Park Joseph Bitangcol,http://dbpedia.org/resource/Maalaala_Mo_Kaya,http://dbpedia.org/resource/Sandara http://dbpedia.org/resource/Park_Dara http://dbpedia.org/resource/Park_Sandara http://dbpedia.org/resource/Sandara_Bak http://dbpedia.org/resource/박산다라 http://dbpedia.org/resource/Dara_(singer) http://dbpedia.org/resource/Dara_Park http://dbpedia.org/resource/Sandara_Park
1,14,Carlo Aquino Angelica Panganiban JB Magsaysay Vanna Garcia,http://dbpedia.org/resource/Vanna_Vanni,http://dbpedia.org/resource/Carlo_Jose_Lopez_Aquino http://dbpedia.org/resource/Carlo_Aquino
1,23,Sarah Geronimo Mark Bautista,http://dbpedia.org/resource/Magpakailanman,http://dbpedia.org/resource/Tala_(Sarah_Geronimo_song) http://dbpedia.org/resource/Sarah_Geronimo http://dbpedia.org/resource/List_of_Sarah_Geronimo_Provincial_&_Overseas_Concert_Tours http://dbpedia.org/resource/Pure_OPM_Classics_(album) http://dbpedia.org/resource/Sarah_Gerónimo
1,26,Kristine Hermosa TJ Trinidad Rico Robles,http://dbpedia.org/resource/List_of_airports_by_ICAO_code:_T,http://dbpedia.org/resource/Kristine_Hermosa
1,29,Joross Gamboa Roxanne Guinoo,http://dbpedia.org/resource/Federico_Gamboa,http://dbpedia.org/resource/Joross_Gamboa
1,32,Nikki Gil Geoff Eigenmann,http://dbpedia.org/resource/Mark_Gil,http://dbpedia.org/resource/Nikki_Gil-Albert http://dbpedia.org/resource/Nikki_Albert http://dbpedia.org/resource/Nikki_Gil_(album) http://dbpedia.org/resource/Nikki_Gil
