F1: 0.13333,Precision: 0.13333,Recall: 0.13333,,
Col,Row,Value,Submitted URI,Correct URI's
2,1,Marble Arch,http://dbpedia.org/resource/Marble_Arch_tube_station,http://dbpedia.org/resource/Marble_arch http://dbpedia.org/resource/Tyburn_Turnpike http://dbpedia.org/resource/Marble_Arch http://dbpedia.org/resource/Tyburn_turnpike http://dbpedia.org/resource/Marble_Arch_district
2,2,Ruislip,http://dbpedia.org/resource/Ruislip_Gardens_tube_station,"http://dbpedia.org/resource/Ruislip_gardens_primary_school http://dbpedia.org/resource/Ruislip,_London,_England http://dbpedia.org/resource/Ruislip,_England http://dbpedia.org/resource/Ruislip_Gardens_Primary_School http://dbpedia.org/resource/Ruislip"
2,3,Brent Cross,http://dbpedia.org/resource/Brent_Cross_tube_station,http://dbpedia.org/resource/Brent_Cross_shopping_centre http://dbpedia.org/resource/Brent_Cross http://dbpedia.org/resource/Brent_Cross_Shopping_Centre
2,5,Golders Green,http://dbpedia.org/resource/Golders_Green_tube_station,"http://dbpedia.org/resource/Golders_Green,_United_Kingdom http://dbpedia.org/resource/Golders_Green http://dbpedia.org/resource/Golders http://dbpedia.org/resource/Golders_Green,_London,_England http://dbpedia.org/resource/Menorah_primary_school http://dbpedia.org/resource/Golder's_Green"
2,6,Arnos Grove,http://dbpedia.org/resource/Arnos_Grove_tube_station,http://dbpedia.org/resource/Arnos_Grove http://dbpedia.org/resource/Arnos_Park
2,7,Borehamwood,http://dbpedia.org/resource/Elstree_&_Borehamwood_railway_station,"http://dbpedia.org/resource/Borehamwood_Kenilworth http://dbpedia.org/resource/Borehamwood_Cowley_Hill http://dbpedia.org/resource/Borehamwood http://dbpedia.org/resource/Boreham_Wood http://dbpedia.org/resource/Borehamwood_Hillside http://dbpedia.org/resource/Borehamwood,_England http://dbpedia.org/resource/Borehamwood_Brookmeadow"
2,8,Kensal Rise,http://dbpedia.org/resource/Kensal_Green_station,"http://dbpedia.org/resource/Kensal_Rise http://dbpedia.org/resource/Kensal_Green,_London,_England http://dbpedia.org/resource/Kensal_Green"
2,10,Kingsbury,http://dbpedia.org/resource/Kingsbury_tube_station,"http://dbpedia.org/resource/Kingsbury_Green http://dbpedia.org/resource/Fryent_Primary_School http://dbpedia.org/resource/Kingsbury http://dbpedia.org/resource/Kingsbury_Urban_District http://dbpedia.org/resource/Kingsbury,_United_Kingdom http://dbpedia.org/resource/Kingsbury,_London,_England"
2,12,Edgware Burnt Oak,http://dbpedia.org/resource/Burnt_Oak_tube_station,"http://dbpedia.org/resource/Edgware,_London,_England http://dbpedia.org/resource/Edgware http://dbpedia.org/resource/North_Edgware http://dbpedia.org/resource/Edgware,_Middlesex"
2,14,Kingsbury,http://dbpedia.org/resource/Kingsbury_tube_station,"http://dbpedia.org/resource/Kingsbury_Green http://dbpedia.org/resource/Fryent_Primary_School http://dbpedia.org/resource/Kingsbury http://dbpedia.org/resource/Kingsbury_Urban_District http://dbpedia.org/resource/Kingsbury,_United_Kingdom http://dbpedia.org/resource/Kingsbury,_London,_England"
2,15,Wembley Park,http://dbpedia.org/resource/Wembley_Park_tube_station,http://dbpedia.org/resource/Wembley_Park
2,16,Kingsbury,http://dbpedia.org/resource/Kingsbury_tube_station,"http://dbpedia.org/resource/Kingsbury_Green http://dbpedia.org/resource/Fryent_Primary_School http://dbpedia.org/resource/Kingsbury http://dbpedia.org/resource/Kingsbury_Urban_District http://dbpedia.org/resource/Kingsbury,_United_Kingdom http://dbpedia.org/resource/Kingsbury,_London,_England"
2,17,Trafalgar Square,http://dbpedia.org/resource/Charing_Cross_tube_station,"http://dbpedia.org/resource/Trafalger_square http://dbpedia.org/resource/Trafalgar_Square http://dbpedia.org/resource/Trafalgar_square http://dbpedia.org/resource/Trafalgar_Square,_London,_England http://dbpedia.org/resource/Trafaggy"
