F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
2,54,Down,http://dbpedia.org/resource/County_Down,http://dbpedia.org/resource/Down_(Parliament_of_Ireland_constituency) http://dbpedia.org/resource/Down_County_(Parliament_of_Ireland_constituency) http://dbpedia.org/resource/County_Down_(Parliament_of_Ireland_constituency)
2,68,Fermanagh,http://dbpedia.org/resource/County_Armagh,http://dbpedia.org/resource/Fermanagh_County_(Parliament_of_Ireland_constituency) http://dbpedia.org/resource/County_Fermanagh_(Parliament_of_Ireland_constituency) http://dbpedia.org/resource/Fermanagh_(Parliament_of_Ireland_constituency)
2,83,Kerry,http://dbpedia.org/resource/John_Kerry,http://dbpedia.org/resource/Kerry_(Parliament_of_Ireland_constituency) http://dbpedia.org/resource/Kerry_County_(Parliament_of_Ireland_constituency) http://dbpedia.org/resource/County_Kerry_(Parliament_of_Ireland_constituency)
2,92,King's County,http://dbpedia.org/resource/County_Offaly,http://dbpedia.org/resource/King's_County_(Parliament_of_Ireland_constituency)
2,96,Leitrim,http://dbpedia.org/resource/County_Leitrim,http://dbpedia.org/resource/Leitrim_County_(Parliament_of_Ireland_constituency) http://dbpedia.org/resource/Leitrim_(Parliament_of_Ireland_constituency) http://dbpedia.org/resource/County_Leitrim_(Parliament_of_Ireland_constituency)
2,106,Louth,http://dbpedia.org/resource/Lincolnshire,http://dbpedia.org/resource/Louth_(Parliament_of_Ireland_constituency) http://dbpedia.org/resource/Louth_County_(Parliament_of_Ireland_constituency) http://dbpedia.org/resource/County_Louth_(Parliament_of_Ireland_constituency)
2,109,Mayo,http://dbpedia.org/resource/Mayo_Clinic,http://dbpedia.org/resource/Mayo_County_(Parliament_of_Ireland_constituency) http://dbpedia.org/resource/Mayo_(Parliament_of_Ireland_constituency) http://dbpedia.org/resource/County_Mayo_(Parliament_of_Ireland_constituency)
2,110,Meath,http://dbpedia.org/resource/County_Meath,http://dbpedia.org/resource/County_Meath_(Parliament_of_Ireland_constituency) http://dbpedia.org/resource/Meath_(Parliament_of_Ireland_constituency) http://dbpedia.org/resource/Meath_County_(Parliament_of_Ireland_constituency)
2,125,Queen's County,http://dbpedia.org/resource/County_Laois,http://dbpedia.org/resource/Queen's_County_(Parliament_of_Ireland_constituency)
2,141,Tipperary,http://dbpedia.org/resource/County_Limerick,http://dbpedia.org/resource/Tipperary_(Parliament_of_Ireland_constituency) http://dbpedia.org/resource/County_Tipperary_(Parliament_of_Ireland_constituency) http://dbpedia.org/resource/Tipperary_County_(Parliament_of_Ireland_constituency)
2,147,Tyrone,http://dbpedia.org/resource/Tyrone_Power,http://dbpedia.org/resource/Tyrone_(Parliament_of_Ireland_constituency) http://dbpedia.org/resource/County_Tyrone_(Parliament_of_Ireland_constituency) http://dbpedia.org/resource/Tyrone_County_(Parliament_of_Ireland_constituency)
2,151,Westmeath,http://dbpedia.org/resource/County_Westmeath,http://dbpedia.org/resource/Westmeath_(Parliament_of_Ireland_constituency) http://dbpedia.org/resource/Westmeath_County_(Parliament_of_Ireland_constituency) http://dbpedia.org/resource/County_Westmeath_(Parliament_of_Ireland_constituency)
