F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
3,1,United Arab Emirates,http://dbpedia.org/resource/United_Arab_Emirates,http://dbpedia.org/resource/United_Arab_Emirates_national_football_team http://dbpedia.org/resource/United_Arab_Erimates_national_football_team http://dbpedia.org/resource/UAE_national_football_team
3,2,Senegal,http://dbpedia.org/resource/Senegal,http://dbpedia.org/resource/Senegalese_national_football_team http://dbpedia.org/resource/Senegal_football_team http://dbpedia.org/resource/Les_Lions_de_la_Teranga http://dbpedia.org/resource/Senegal_national_football_team http://dbpedia.org/resource/Teranga_Lions
3,3,Sudan,http://dbpedia.org/resource/Sudan,http://dbpedia.org/resource/Sudan_national_football_team http://dbpedia.org/resource/Sudan_National_Football_Team
3,5,Kenya,http://dbpedia.org/resource/Kenya,http://dbpedia.org/resource/Harambee_Stars http://dbpedia.org/resource/Kenya_national_football_team
3,6,Algeria,http://dbpedia.org/resource/Algeria,http://dbpedia.org/resource/Algerian_national_soccer_team http://dbpedia.org/resource/The_Desert_Foxes http://dbpedia.org/resource/Desert_Foxes http://dbpedia.org/resource/Algerian_national_football_team http://dbpedia.org/resource/Algeria_national_football_team http://dbpedia.org/resource/Algeria_National_Football_Team http://dbpedia.org/resource/Algeria_FC
3,7,Qatar,http://dbpedia.org/resource/Qatar,http://dbpedia.org/resource/Quatar_national_football_team http://dbpedia.org/resource/Qatar_national_football_team
3,8,Mali,http://dbpedia.org/resource/Mali,http://dbpedia.org/resource/Mali_national_football_team
3,9,Burkina Faso,http://dbpedia.org/resource/Burkina_Faso,http://dbpedia.org/resource/Upper_Volta_national_football_team http://dbpedia.org/resource/Burkina_Faso_national_football_team http://dbpedia.org/resource/Burkina_faso_national_football_team
3,10,Zambia,http://dbpedia.org/resource/Zambia,http://dbpedia.org/resource/Chipolopolo http://dbpedia.org/resource/Zambian_national_football_team http://dbpedia.org/resource/Zambia_national_soccer_team http://dbpedia.org/resource/Northern_Rhodesia_national_football_team http://dbpedia.org/resource/Zambia_national_football_team
3,11,Mauritius,http://dbpedia.org/resource/Mauritius,http://dbpedia.org/resource/Mauritius_national_football_team http://dbpedia.org/resource/Mauritius_national_soccer_team
3,12,Mauritius,http://dbpedia.org/resource/Mauritius,http://dbpedia.org/resource/Mauritius_national_football_team http://dbpedia.org/resource/Mauritius_national_soccer_team
3,14,Madagascar,http://dbpedia.org/resource/Madagascar,http://dbpedia.org/resource/Malagasy_Republic_national_football_team http://dbpedia.org/resource/Madagascar_national_football_team
3,15,Senegal,http://dbpedia.org/resource/Senegal,http://dbpedia.org/resource/Senegalese_national_football_team http://dbpedia.org/resource/Senegal_football_team http://dbpedia.org/resource/Les_Lions_de_la_Teranga http://dbpedia.org/resource/Senegal_national_football_team http://dbpedia.org/resource/Teranga_Lions
3,16,South Africa,http://dbpedia.org/resource/South_Africa,http://dbpedia.org/resource/South_africa_national_football_team http://dbpedia.org/resource/South_Africa_Football_Team http://dbpedia.org/resource/South_African_national_football_team http://dbpedia.org/resource/South_Africanational_football_team http://dbpedia.org/resource/South_Africa_national_football_team http://dbpedia.org/resource/South_Africa_national_football_(soccer)_team http://dbpedia.org/resource/South_Africa_national_soccer_team http://dbpedia.org/resource/South_Africa_FC http://dbpedia.org/resource/South_African_national_soccer_team http://dbpedia.org/resource/South_Africa_National_Football_Team http://dbpedia.org/resource/Bafana_Bafana http://dbpedia.org/resource/Republic_of_South_Africa_national_football_team http://dbpedia.org/resource/South_African_National_Football_Team
3,17,Libya,http://dbpedia.org/resource/Libya,http://dbpedia.org/resource/Libya_national_football_team http://dbpedia.org/resource/Libyan_national_football_team http://dbpedia.org/resource/Libya_FC
3,18,Benin,http://dbpedia.org/resource/Benin,http://dbpedia.org/resource/Dahomey_national_football_team http://dbpedia.org/resource/Benin_national_football_team
3,19,Tunisia,http://dbpedia.org/resource/Tunisia,http://dbpedia.org/resource/Tunisian_national_football_team http://dbpedia.org/resource/Tunisia_national_football_team
3,20,Libya,http://dbpedia.org/resource/Libya,http://dbpedia.org/resource/Libya_national_football_team http://dbpedia.org/resource/Libyan_national_football_team http://dbpedia.org/resource/Libya_FC
