F1: 0.25000,Precision: 0.25000,Recall: 0.25000,,
Col,Row,Value,Submitted URI,Correct URI's
2,2,Best Supporting Actress on Television,http://dbpedia.org/resource/BET_Awards,http://dbpedia.org/resource/Saturn_Award_for_Best_Supporting_Actress_on_Television http://dbpedia.org/resource/Saturn_award_for_best_supporting_actress_on_television
2,6,Outstanding Performance by an Ensemble in a Drama Series,http://dbpedia.org/resource/20th_Screen_Actors_Guild_Awards,http://dbpedia.org/resource/Screen_actors_guild_award_for_outstanding_performance_by_an_ensemble_in_a_drama_series http://dbpedia.org/resource/Screen_Actors_Guild_Award_for_Outstanding_Performance_by_an_Ensemble_in_a_Drama_Series http://dbpedia.org/resource/Screen_Actors_Guild_Award_for_Best_Ensemble_-_Drama_Series
2,9,Outstanding Performance by an Ensemble in a Drama Series,http://dbpedia.org/resource/20th_Screen_Actors_Guild_Awards,http://dbpedia.org/resource/Screen_actors_guild_award_for_outstanding_performance_by_an_ensemble_in_a_drama_series http://dbpedia.org/resource/Screen_Actors_Guild_Award_for_Outstanding_Performance_by_an_Ensemble_in_a_Drama_Series http://dbpedia.org/resource/Screen_Actors_Guild_Award_for_Best_Ensemble_-_Drama_Series
2,10,Choice TV Actress: Drama,http://dbpedia.org/resource/2011_Teen_Choice_Awards,http://dbpedia.org/resource/Teen_Choice_Award_for_Choice_TV_Actress_Drama
2,11,Outstanding Supporting Actress in a Drama Series,http://dbpedia.org/resource/66th_Primetime_Emmy_Awards,http://dbpedia.org/resource/Primetime_Emmy_Award_for_Outstanding_Supporting_Actress_in_a_Drama_Series http://dbpedia.org/resource/Primetime_Emmy_Award_for_Outstanding_Supporting_Actress_-_Drama_Series http://dbpedia.org/resource/Primetime_Emmy_Award_for_Outstanding_Supporting_Actress_–_Drama_Series
2,14,Choice Movie Actress: Comedy,http://dbpedia.org/resource/2011_Teen_Choice_Awards,http://dbpedia.org/resource/Teen_Choice_Award_for_Choice_Movie_Actress_–_Comedy http://dbpedia.org/resource/Teen_Choice_Award_for_Choice_Movie_Actress_-_Comedy
2,15,Best Supporting Actress,http://dbpedia.org/resource/Academy_Award_for_Best_Supporting_Actress,http://dbpedia.org/resource/St._Louis_Gateway_Film_Critics_Association_Award_for_Best_Supporting_Actress
2,16,"Best Actress in a Motion Picture, Comedy or Musical",http://dbpedia.org/resource/Satellite_Award_for_Best_Actor_–_Motion_Picture,http://dbpedia.org/resource/Satellite_Award_for_Best_Actress_–_Motion_Picture http://dbpedia.org/resource/Golden_Satellite_Award_for_Best_Actress_-_Motion_Picture_Drama http://dbpedia.org/resource/Satellite_Award_for_Best_Actress_-_Motion_Picture_Drama http://dbpedia.org/resource/Golden_Satellite_Award_for_Best_Actress_-_Motion_Picture_Musical_or_Comedy http://dbpedia.org/resource/Satellite_Award_for_Best_Actress_-_Motion_Picture_Musical_or_Comedy http://dbpedia.org/resource/Satellite_Award_for_Best_Actress_—_Motion_Picture_Musical_or_Comedy http://dbpedia.org/resource/Satellite_Award_for_Best_Actress_-_Motion_Picture http://dbpedia.org/resource/Satellite_Award_for_Best_Actress_–_Motion_Picture_Drama http://dbpedia.org/resource/Satellite_Award_for_Best_Actress_in_a_Motion_Picture_Musical_or_Comedy
2,18,Best Actress,http://dbpedia.org/resource/Academy_Award_for_Best_Supporting_Actress,http://dbpedia.org/resource/Best_actress_empire_Award http://dbpedia.org/resource/Empire_award_for_best_actress http://dbpedia.org/resource/Empire_Award_for_Best_Actress http://dbpedia.org/resource/Best_Actress_Empire_Award
2,19,Best Female Performance,http://dbpedia.org/resource/2002_MTV_Movie_Awards,http://dbpedia.org/resource/MTV_Movie_Award_for_Best_Performance_-_Male http://dbpedia.org/resource/MTV_Movie_Award_for_Best_Performance_-_Female http://dbpedia.org/resource/MTV_Movie_Award_for_Best_Performance http://dbpedia.org/resource/MTV_Movie_Award_for_Best_Performance_–_Female
2,20,Choice TV Actress: Drama,http://dbpedia.org/resource/2011_Teen_Choice_Awards,http://dbpedia.org/resource/Teen_Choice_Award_for_Choice_TV_Actress_Drama
2,24,"Best Actress in a Motion Picture, Comedy or Musical",http://dbpedia.org/resource/Satellite_Award_for_Best_Actor_–_Motion_Picture,http://dbpedia.org/resource/Satellite_Award_for_Best_Actress_–_Motion_Picture http://dbpedia.org/resource/Golden_Satellite_Award_for_Best_Actress_-_Motion_Picture_Drama http://dbpedia.org/resource/Satellite_Award_for_Best_Actress_-_Motion_Picture_Drama http://dbpedia.org/resource/Golden_Satellite_Award_for_Best_Actress_-_Motion_Picture_Musical_or_Comedy http://dbpedia.org/resource/Satellite_Award_for_Best_Actress_-_Motion_Picture_Musical_or_Comedy http://dbpedia.org/resource/Satellite_Award_for_Best_Actress_—_Motion_Picture_Musical_or_Comedy http://dbpedia.org/resource/Satellite_Award_for_Best_Actress_-_Motion_Picture http://dbpedia.org/resource/Satellite_Award_for_Best_Actress_–_Motion_Picture_Drama http://dbpedia.org/resource/Satellite_Award_for_Best_Actress_in_a_Motion_Picture_Musical_or_Comedy
