F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
1,1,Bosnia and Herzegovina,http://dbpedia.org/resource/Bosnia_and_Herzegovina,http://dbpedia.org/resource/Bosnia_and_Herzegovina_in_the_Eurovision_Song_Contest_2011
1,2,Italy,http://dbpedia.org/resource/Italy,http://dbpedia.org/resource/Italy_in_the_Eurovision_Song_Contest_2011
1,3,Azerbaijan,http://dbpedia.org/resource/Azerbaijan,http://dbpedia.org/resource/Azerbaijan_in_the_Eurovision_Song_Contest_2011
1,4,Denmark,http://dbpedia.org/resource/Denmark,http://dbpedia.org/resource/Denmark_in_the_Eurovision_Song_Contest_2011
1,5,Georgia,http://dbpedia.org/resource/Georgia_(country),http://dbpedia.org/resource/Georgia_in_the_Eurovision_Song_Contest_2011
1,6,Ireland,http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Ireland_in_the_Eurovision_Song_Contest_2011
1,7,Ukraine,http://dbpedia.org/resource/Ukraine,http://dbpedia.org/resource/Ukraine_in_the_Eurovision_Song_Contest_2011
1,8,France,http://dbpedia.org/resource/France,http://dbpedia.org/resource/France_in_the_Eurovision_Song_Contest_2011
1,9,Lithuania,http://dbpedia.org/resource/Lithuania,http://dbpedia.org/resource/Lithuania_in_the_Eurovision_Song_Contest_2011
1,10,Romania,http://dbpedia.org/resource/Romania,http://dbpedia.org/resource/Selecţia_Naţională_Eurovision_2011 http://dbpedia.org/resource/Romania_in_the_Eurovision_Song_Contest_2011
1,11,Slovenia,http://dbpedia.org/resource/Slovenia,http://dbpedia.org/resource/EMA_2011 http://dbpedia.org/resource/Slovenia_in_the_Eurovision_Song_Contest_2011
1,12,Spain,http://dbpedia.org/resource/Spain,http://dbpedia.org/resource/Spain_in_the_Eurovision_Song_Contest_2011
1,13,Sweden,http://dbpedia.org/resource/Sweden,http://dbpedia.org/resource/Sweden_in_the_Eurovision_Song_Contest_2011
1,14,Austria,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Austria_in_the_Eurovision_Song_Contest_2011
1,15,Finland,http://dbpedia.org/resource/Finland,http://dbpedia.org/resource/Finland_in_the_Eurovision_Song_Contest_2011 http://dbpedia.org/resource/Euroviisut_2011
1,16,Greece,http://dbpedia.org/resource/Greece,http://dbpedia.org/resource/Greece_in_the_Eurovision_Song_Contest_2011
1,17,Hungary,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Hungary_in_the_Eurovision_Song_Contest_2011
1,18,Iceland,http://dbpedia.org/resource/Iceland,http://dbpedia.org/resource/Söngvakeppni_Sjónvarpsins_2011 http://dbpedia.org/resource/Iceland_in_the_Eurovision_Song_Contest_2011
1,19,Moldova,http://dbpedia.org/resource/Moldova,http://dbpedia.org/resource/Moldova_in_the_Eurovision_Song_Contest_2011
1,20,United Kingdom,http://dbpedia.org/resource/United_Kingdom_(album),http://dbpedia.org/resource/United_Kingdom_in_the_Eurovision_Song_Contest_2011
