F1: 0.10811,Precision: 0.10811,Recall: 0.10811,,
Col,Row,Value,Submitted URI,Correct URI's
5,2,NCAA Consolation Game (Win),http://dbpedia.org/resource/1977_NCAA_Division_I_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/1974_NCAA_Division_I_Men's_Ice_Hockey_Tournament
5,3,NCAA Consolation Game (Win),http://dbpedia.org/resource/1977_NCAA_Division_I_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/1975_NCAA_Division_I_Men's_Ice_Hockey_Tournament
5,4,NCAA Consolation Game (Loss),http://dbpedia.org/resource/1977_NCAA_Division_I_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/1976_NCAA_Division_I_Men's_Ice_Hockey_Tournament
5,6,NCAA National Champion,http://dbpedia.org/resource/2005_Women's_College_World_Series,http://dbpedia.org/resource/1978_NCAA_Division_I_Men's_Ice_Hockey_Tournament
5,7,ECAC Third Place Game (Loss),http://dbpedia.org/resource/1977_ECAC_Hockey_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/1979_ECAC_Hockey_Men's_Ice_Hockey_Tournament
5,11,ECAC Quarterfinals,http://dbpedia.org/resource/1977_ECAC_Hockey_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/1983_ECAC_Hockey_Men's_Ice_Hockey_Tournament
5,12,NCAA Quarterfinals,http://dbpedia.org/resource/2010_NCAA_National_Collegiate_Women's_Ice_Hockey_Tournament,http://dbpedia.org/resource/1984_NCAA_Division_I_Men's_Ice_Hockey_Tournament
5,16,NCAA Quarterfinals,http://dbpedia.org/resource/2010_NCAA_National_Collegiate_Women's_Ice_Hockey_Tournament,http://dbpedia.org/resource/1986_NCAA_Division_I_Men's_Ice_Hockey_Tournament
5,17,Hockey East Quarterfinals,http://dbpedia.org/resource/2001_Hockey_East_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/1987_Hockey_East_Men's_Ice_Hockey_Tournament
5,18,Hockey East Quarterfinals,http://dbpedia.org/resource/2001_Hockey_East_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/1988_Hockey_East_Men's_Ice_Hockey_Tournament
5,19,Hockey East Quarterfinals,http://dbpedia.org/resource/2001_Hockey_East_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/1989_Hockey_East_Men's_Ice_Hockey_Tournament
5,20,NCAA Frozen Four,http://dbpedia.org/resource/2001_NCAA_Division_I_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/1990_NCAA_Division_I_Men's_Ice_Hockey_Tournament
5,21,NCAA Runner-Up,http://dbpedia.org/resource/2010_NCAA_Division_I_Women's_Volleyball_Tournament,http://dbpedia.org/resource/1991_NCAA_Division_I_Men's_Ice_Hockey_Tournament
5,22,NCAA East Regional Quarterfinals,http://dbpedia.org/resource/2001_NCAA_Division_I_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/1992_NCAA_Division_I_Men's_Ice_Hockey_Tournament
5,23,NCAA Frozen Four,http://dbpedia.org/resource/2001_NCAA_Division_I_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/1993_NCAA_Division_I_Men's_Ice_Hockey_Tournament
5,24,NCAA Runner-Up,http://dbpedia.org/resource/2010_NCAA_Division_I_Women's_Volleyball_Tournament,http://dbpedia.org/resource/1994_NCAA_Division_I_Men's_Ice_Hockey_Tournament
5,25,NCAA National Champion,http://dbpedia.org/resource/2005_Women's_College_World_Series,http://dbpedia.org/resource/1995_NCAA_Division_I_Men's_Ice_Hockey_Tournament
5,26,NCAA Frozen Four,http://dbpedia.org/resource/2001_NCAA_Division_I_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/1996_NCAA_Division_I_Men's_Ice_Hockey_Tournament
5,27,NCAA Runner-Up,http://dbpedia.org/resource/2010_NCAA_Division_I_Women's_Volleyball_Tournament,http://dbpedia.org/resource/1997_NCAA_Division_I_Men's_Ice_Hockey_Tournament
5,28,NCAA East Regional Semifinals,http://dbpedia.org/resource/2001_NCAA_Division_I_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/1998_NCAA_Division_I_Men's_Ice_Hockey_Tournament
5,29,Hockey East Quarterfinals,http://dbpedia.org/resource/2001_Hockey_East_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/1999_Hockey_East_Men's_Ice_Hockey_Tournament
5,30,NCAA East Regional Semifinals,http://dbpedia.org/resource/2001_NCAA_Division_I_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/2000_NCAA_Division_I_Men's_Ice_Hockey_Tournament
5,32,NCAA East Regional Semifinals,http://dbpedia.org/resource/2001_NCAA_Division_I_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/2002_NCAA_Division_I_Men's_Ice_Hockey_Tournament
5,33,NCAA Northeast Regional Final,http://dbpedia.org/resource/2011_NCAA_Division_I_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/2003_NCAA_Division_I_Men's_Ice_Hockey_Tournament
5,34,Hockey East Semifinals,http://dbpedia.org/resource/2001_Hockey_East_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/2004_Hockey_East_Men's_Ice_Hockey_Tournament
5,35,NCAA East Regional Semifinals,http://dbpedia.org/resource/2001_NCAA_Division_I_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/2005_NCAA_Division_I_Men's_Ice_Hockey_Tournament
5,36,NCAA Northeast Regional Final,http://dbpedia.org/resource/2011_NCAA_Division_I_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/2006_NCAA_Division_I_Men's_Ice_Hockey_Tournament
5,37,NCAA Midwest Regional Semifinals,http://dbpedia.org/resource/2010_NCAA_Division_I_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/2007_NCAA_Division_I_Men's_Ice_Hockey_Tournament
5,38,Hockey East Semifinals,http://dbpedia.org/resource/2001_Hockey_East_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/2008_Hockey_East_Men's_Ice_Hockey_Tournament
5,39,NCAA National Champion,http://dbpedia.org/resource/2005_Women's_College_World_Series,http://dbpedia.org/resource/2009_NCAA_Division_I_Men's_Ice_Hockey_Tournament
5,40,Hockey East Semifinals,http://dbpedia.org/resource/2001_Hockey_East_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/2010_Hockey_East_Men's_Ice_Hockey_Tournament
5,41,Hockey East Quarterfinals,http://dbpedia.org/resource/2001_Hockey_East_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/2011_Hockey_East_Men's_Ice_Hockey_Tournament
5,42,NCAA West Regional Semifinals,http://dbpedia.org/resource/2001_NCAA_Division_I_Men's_Ice_Hockey_Tournament,http://dbpedia.org/resource/2012_NCAA_Division_I_Men's_Ice_Hockey_Tournament
