F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
2,1,Washington-Pittsburgh,http://dbpedia.org/resource/Pittsburgh,http://dbpedia.org/resource/1999–2000_Washington_Capitals_season
2,2,St. Louis-San Jose,http://dbpedia.org/resource/St._Louis,http://dbpedia.org/resource/1999–2000_St._Louis_Blues_season
2,3,Colorado-Phoenix,"http://dbpedia.org/resource/Phoenix,_Arizona",http://dbpedia.org/resource/1999–2000_Colorado_Avalanche_season
2,4,Detroit-Los Angeles,http://dbpedia.org/resource/Detroit,http://dbpedia.org/resource/1999–2000_Detroit_Red_Wings_season
2,5,Philadelphia-Pittsburgh,http://dbpedia.org/resource/Pittsburgh,http://dbpedia.org/resource/1999–2000_Philadelphia_Flyers_season
2,6,Colorado-Detroit,http://dbpedia.org/resource/Detroit,http://dbpedia.org/resource/1999–2000_Colorado_Avalanche_season
2,7,Philadelphia-New Jersey,http://dbpedia.org/resource/New_Jersey,http://dbpedia.org/resource/1999–2000_Philadelphia_Flyers_season
2,8,Dallas-Colorado,"http://dbpedia.org/resource/Dallas,_Georgia",http://dbpedia.org/resource/1999–2000_Dallas_Stars_season
2,9,Washington-Pittsburgh,http://dbpedia.org/resource/Pittsburgh,http://dbpedia.org/resource/2000–01_Washington_Capitals_season
2,10,Philadelphia-Buffalo,"http://dbpedia.org/resource/Buffalo,_New_York",http://dbpedia.org/resource/2000–01_Philadelphia_Flyers_season
2,11,Detroit-Los Angeles,http://dbpedia.org/resource/Detroit,http://dbpedia.org/resource/2000–01_Detroit_Red_Wings_season
2,12,St. Louis-San Jose,http://dbpedia.org/resource/St._Louis,http://dbpedia.org/resource/2000–01_St._Louis_Blues_season
2,13,Buffalo-Pittsburgh,http://dbpedia.org/resource/Pittsburgh,http://dbpedia.org/resource/2000–01_Buffalo_Sabres_season
2,14,Colorado-Los Angeles,"http://dbpedia.org/resource/Los_Ángeles,_Chile",http://dbpedia.org/resource/2000–01_Colorado_Avalanche_season
2,15,New Jersey-Pittsburgh,http://dbpedia.org/resource/New_Jersey,http://dbpedia.org/resource/2000–01_New_Jersey_Devils_season
2,16,Colorado-St. Louis,http://dbpedia.org/resource/St._Louis,http://dbpedia.org/resource/2000–01_Colorado_Avalanche_season
