F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
2,4,PA 372 Holtwood Road in Drumore Township,http://dbpedia.org/resource/Japan_National_Route_372,http://dbpedia.org/resource/PA_372 http://dbpedia.org/resource/Pennsylvania_Route_372 http://dbpedia.org/resource/Pennsylvania_Route_572
2,5,US 222 Robert Fulton Highway in Goshen,http://dbpedia.org/resource/Robert_Fulton,http://dbpedia.org/resource/U.S._222 http://dbpedia.org/resource/Pennsylvania_Route_240_(1920s) http://dbpedia.org/resource/U.S._Route_222_Truck http://dbpedia.org/resource/U.S._Route_222_in_Pennsylvania http://dbpedia.org/resource/US_222 http://dbpedia.org/resource/U._S._Route_222 http://dbpedia.org/resource/U.S._Highway_222 http://dbpedia.org/resource/U.S._Route_222_Truck_(Maryland) http://dbpedia.org/resource/US_222_(MD) http://dbpedia.org/resource/U_S_Route_222 http://dbpedia.org/resource/Kutztown_Bypass http://dbpedia.org/resource/U.S._Route_222_(Pennsylvania) http://dbpedia.org/resource/US_Route_222 http://dbpedia.org/resource/U.S._Route_222_in_Maryland http://dbpedia.org/resource/U.S._Route_222_(Maryland) http://dbpedia.org/resource/US-222 http://dbpedia.org/resource/U.S._Route_222 http://dbpedia.org/resource/US_222_(PA) http://dbpedia.org/resource/United_States_Highway_222 http://dbpedia.org/resource/United_States_Route_222
2,8,PA 272 Lancaster Pike at the Drumore-East Drumore Township line,http://dbpedia.org/resource/Pennsylvania,http://dbpedia.org/resource/Pennsylvania_Route_272 http://dbpedia.org/resource/PA-272 http://dbpedia.org/resource/PA_272
2,14,PA 372 Holtwood Road in Martic Township,"http://dbpedia.org/resource/Martic_Township,_Lancaster_County,_Pennsylvania",http://dbpedia.org/resource/PA_372 http://dbpedia.org/resource/Pennsylvania_Route_372 http://dbpedia.org/resource/Pennsylvania_Route_572
2,20,PA 324 Marticville Road in Pequea Township,"http://dbpedia.org/resource/Pequea_Township,_Lancaster_County,_Pennsylvania",http://dbpedia.org/resource/PA_324 http://dbpedia.org/resource/Pennsylvania_Route_324
2,22,"PA 272 (northbound) Willow Street Pike, Penn Grant Road in Willow Street",http://dbpedia.org/resource/Pennsylvania_Route_3,http://dbpedia.org/resource/Pennsylvania_Route_272 http://dbpedia.org/resource/PA-272 http://dbpedia.org/resource/PA_272
2,24,"PA 441 Susquehanna Avenue, PA 999 Penn Street in Washington Boro",http://dbpedia.org/resource/34th_Street–Penn_Station_(IRT_Broadway–Seventh_Avenue_Line),http://dbpedia.org/resource/Pennsylvania_Route_441 http://dbpedia.org/resource/Pennsylvania_Route_441_Truck http://dbpedia.org/resource/PA_441
2,25,PA 999 Blue Rock Road in Windom,http://dbpedia.org/resource/Nevada_State_Route_159,http://dbpedia.org/resource/Lancaster_and_Millersville_Turnpike http://dbpedia.org/resource/PA_Route_999 http://dbpedia.org/resource/Pennsylvania_Route_999 http://dbpedia.org/resource/State_Route_999_(Pennsylvania) http://dbpedia.org/resource/Pennsylvania_State_Route_999 http://dbpedia.org/resource/Pennsylvania_Traffic_Route_999 http://dbpedia.org/resource/Lancaster_&_Millersville_Turnpike http://dbpedia.org/resource/Millersville_Pike http://dbpedia.org/resource/Route_999_(Pennsylvania) http://dbpedia.org/resource/Pennsylvania_State_Highway_999 http://dbpedia.org/resource/PA_999 http://dbpedia.org/resource/Millersville_Turnpike
2,27,PA 741 Millersville Road in Martinsville,http://dbpedia.org/resource/Millersville_University_of_Pennsylvania,http://dbpedia.org/resource/PA_741 http://dbpedia.org/resource/Pennsylvania_Route_741
2,28,PA 462 Lancaster Avenue in Columbia,http://dbpedia.org/resource/Christchurch,http://dbpedia.org/resource/Pennsylvania_Route_462 http://dbpedia.org/resource/PA_462
2,29,PA 324 Susquehanna Street in Pequea,"http://dbpedia.org/resource/Susquehanna_County,_Pennsylvania",http://dbpedia.org/resource/PA_324 http://dbpedia.org/resource/Pennsylvania_Route_324
