F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
0,1,Austria,http://dbpedia.org/resource/Austria,"http://dbpedia.org/resource/European_Parliament_election,_2009_(Austria)"
0,2,Belgium,http://dbpedia.org/resource/Belgium,"http://dbpedia.org/resource/European_Parliament_Election,_2009_(Belgium) http://dbpedia.org/resource/European_Parliament_elections,_2009_(Belgium) http://dbpedia.org/resource/European_Parliament_Elections,_2009_(Belgium) http://dbpedia.org/resource/European_Parliament_election,_2009_(Belgium)"
0,3,Bulgaria,http://dbpedia.org/resource/Bulgaria,"http://dbpedia.org/resource/European_Parliament_election,_2009_(Bulgaria)"
0,4,Cyprus,http://dbpedia.org/resource/Cyprus,"http://dbpedia.org/resource/European_Parliament_election,_2009_(Cyprus)"
0,5,Czech Republic,http://dbpedia.org/resource/Czech_Republic,"http://dbpedia.org/resource/European_Parliament_election,_2009_(Czech_Republic)"
0,6,Denmark,http://dbpedia.org/resource/Denmark,"http://dbpedia.org/resource/European_Parliament_election,_2009_(Denmark)"
0,7,Estonia,http://dbpedia.org/resource/Estonia,"http://dbpedia.org/resource/European_Parliament_election,_2009_(Estonia)"
0,8,Finland,http://dbpedia.org/resource/Finland,"http://dbpedia.org/resource/European_Parliament_election,_2009_(Finland)"
0,9,France,http://dbpedia.org/resource/France,"http://dbpedia.org/resource/European_Parliament_election,_2009_(France)"
0,10,Germany,http://dbpedia.org/resource/Germany,"http://dbpedia.org/resource/European_Parliament_election,_2009_(Germany)"
0,11,Greece,http://dbpedia.org/resource/Greece,"http://dbpedia.org/resource/European_Parliament_election,_2009_(Greece)"
0,12,Hungary,http://dbpedia.org/resource/Hungary,"http://dbpedia.org/resource/European_Parliament_election,_2009_(Hungary) http://dbpedia.org/resource/2009_European_elections_in_Hungary"
0,13,Ireland,http://dbpedia.org/resource/Republic_of_Ireland,"http://dbpedia.org/resource/European_Parliament_election,_2009_(Republic_of_Ireland) http://dbpedia.org/resource/European_Parliament_election,_2009_(Ireland)"
0,14,Italy,http://dbpedia.org/resource/Italy,"http://dbpedia.org/resource/European_Parliament_election,_2009_(Italy)"
0,15,Latvia,http://dbpedia.org/resource/Latvia,"http://dbpedia.org/resource/European_Parliament_election,_2009_(Latvia)"
0,16,Lithuania,http://dbpedia.org/resource/Lithuania,"http://dbpedia.org/resource/European_Parliament_election,_2009_(Lithuania)"
0,17,Luxembourg,http://dbpedia.org/resource/Luxembourg,"http://dbpedia.org/resource/European_Parliament_election,_2009_(Luxembourg)"
0,18,Malta,http://dbpedia.org/resource/Malta,"http://dbpedia.org/resource/European_Parliament_election_in_Malta,_2009 http://dbpedia.org/resource/European_Parliament_election,_2009_(Malta)"
0,19,Netherlands,http://dbpedia.org/resource/William_I_of_the_Netherlands,"http://dbpedia.org/resource/European_Parliament_election_2009_(Netherlands) http://dbpedia.org/resource/European_Parliament_election,_2009_(Netherlands)"
0,20,Poland,http://dbpedia.org/resource/Poland,"http://dbpedia.org/resource/European_Parliament_election,_2009_(Poland) http://dbpedia.org/resource/European_parliament_election,_2009_(Poland)"
0,21,Portugal,http://dbpedia.org/resource/Portugal,"http://dbpedia.org/resource/European_Parliament_election,_2009_(Portugal)"
0,22,Romania,http://dbpedia.org/resource/Romania,"http://dbpedia.org/resource/European_Parliament_election,_2009_(Romania) http://dbpedia.org/resource/European_parliament_election_2009_(romania)"
0,23,Slovakia,http://dbpedia.org/resource/Slovakia,"http://dbpedia.org/resource/European_Parliament_election,_2009_(Slovakia)"
0,24,Slovenia,http://dbpedia.org/resource/Slovenia,"http://dbpedia.org/resource/European_Parliament_election,_2009_(Slovenia)"
0,25,Spain,http://dbpedia.org/resource/Spain,"http://dbpedia.org/resource/European_Parliament_election,_2009_(Spain)"
0,26,Sweden,http://dbpedia.org/resource/Sweden,"http://dbpedia.org/resource/European_Parliament_election,_2009_(Sweden)"
0,27,United Kingdom,http://dbpedia.org/resource/United_Kingdom_(album),"http://dbpedia.org/resource/European_Parliament_elections,_2009_(United_Kingdom) http://dbpedia.org/resource/European_election,_2009_(United_Kingdom) http://dbpedia.org/resource/Opinion_Polling_for_the_European_Parliament_election,_2009_(United_Kingdom) http://dbpedia.org/resource/European_Parliament_election,_2009_(United_Kingdom) http://dbpedia.org/resource/2009_UK_Euro_election http://dbpedia.org/resource/European_Parliament_election_(United_Kingdom),_2009 http://dbpedia.org/resource/European_Parliament_Elections,_2009_(United_Kingdom) http://dbpedia.org/resource/United_Kingdom_european_election,_2009 http://dbpedia.org/resource/Euro_election_UK_2009 http://dbpedia.org/resource/European_Parliament_elections_(United_Kingdom),_2009 http://dbpedia.org/resource/European_Parliament_election,_2009_(UK)"
