F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
1,2,"Gish Released: May 28, 1991 Label: Caroline, Hut Format: CD, Cassette (CS), LP",http://dbpedia.org/resource/Compact_disc,http://dbpedia.org/resource/Gish http://dbpedia.org/resource/Snail_(song) http://dbpedia.org/resource/I'm_Going_Crazy http://dbpedia.org/resource/Gish_(album) http://dbpedia.org/resource/Window_Paine_(song) http://dbpedia.org/resource/Bury_me http://dbpedia.org/resource/Daydream_(Smashing_Pumpkins_song)
1,3,"Siamese Dream Released: July 27, 1993 Label: Virgin Format: CD, CS, 2Ã\u0097LP",http://dbpedia.org/resource/Music_download,http://dbpedia.org/resource/Silverfuck_(song) http://dbpedia.org/resource/Geek_U_S_A http://dbpedia.org/resource/Siamese_Dreams http://dbpedia.org/resource/Hummer(song) http://dbpedia.org/resource/Spaceboy_(song) http://dbpedia.org/resource/Geek_U._S._A. http://dbpedia.org/resource/Sweet_Sweet_(song) http://dbpedia.org/resource/Siamese_Dream http://dbpedia.org/resource/Quiet_(The_Smashing_Pumpkins_song) http://dbpedia.org/resource/Siamese_Singles http://dbpedia.org/resource/Geek_USA http://dbpedia.org/resource/Silverfuck http://dbpedia.org/resource/Spaceboy http://dbpedia.org/resource/Suicide_Kiss
1,4,"Mellon Collie and the Infinite Sadness Released: October 24, 1995 Label: Virgin Format: 2Ã\u0097CD, 2Ã\u0097CS, 3Ã\u0097LP, 2Ã\u0097MiniDisc",http://dbpedia.org/resource/Extended_play,http://dbpedia.org/resource/Bodies_(Smashing_Pumpkins_song) http://dbpedia.org/resource/Cupid_de_Locke http://dbpedia.org/resource/Stumbleine http://dbpedia.org/resource/To_Forgive http://dbpedia.org/resource/Thru_the_eyes_of_ruby http://dbpedia.org/resource/MCIS http://dbpedia.org/resource/Melon_Collie_and_the_Infinite_Sadness http://dbpedia.org/resource/Mellon_Collie_And_The_Infinite_Sadness http://dbpedia.org/resource/Melloncollie http://dbpedia.org/resource/In_the_Arms_of_Sleep http://dbpedia.org/resource/Lily_(My_One_and_Only) http://dbpedia.org/resource/X.Y.U. http://dbpedia.org/resource/An_Ode_to_No_One http://dbpedia.org/resource/Melancholy_and_the_Infinite_Sadness http://dbpedia.org/resource/Mellon_Collie_and_the_Infinite_Sadness http://dbpedia.org/resource/Where_Boys_Fear_to_Tread http://dbpedia.org/resource/By_Starlight http://dbpedia.org/resource/Tales_of_a_Scorched_Earth http://dbpedia.org/resource/Farewell_and_Goodnight_(song) http://dbpedia.org/resource/Jellybelly http://dbpedia.org/resource/Beautiful_(Smashing_Pumpkins_song) http://dbpedia.org/resource/Twilight_to_Starlight http://dbpedia.org/resource/Thru_the_Eyes_of_Ruby http://dbpedia.org/resource/Porcelina_of_the_Vast_Oceans http://dbpedia.org/resource/Mellon_collie http://dbpedia.org/resource/Here_Is_No_Why http://dbpedia.org/resource/MCATIS http://dbpedia.org/resource/Mellon_Collie_and_the_Infinite_Sadness_(song) http://dbpedia.org/resource/Melon_collie http://dbpedia.org/resource/Twighlight_to_Starlight http://dbpedia.org/resource/Fuck_You_(An_Ode_To_No_One) http://dbpedia.org/resource/Mellon_collie_and_the_infinite_sadness http://dbpedia.org/resource/Mellon_Collie_&_the_Infinite_Sadness http://dbpedia.org/resource/Mellon_Collie
1,5,"Adore Released: June 2, 1998 Label: Virgin Format: CD, CS, 1.5Ã\u0097LP",http://dbpedia.org/resource/Music_download,http://dbpedia.org/resource/Daphne_Descends http://dbpedia.org/resource/Adore_(The_Smashing_Pumpkins_album) http://dbpedia.org/resource/The_Tale_of_Dusty_and_Pistol_Pete http://dbpedia.org/resource/Blank_Page_(The_Smashing_Pumpkins_song) http://dbpedia.org/resource/Appels_+_Oranjes http://dbpedia.org/resource/For_Martha http://dbpedia.org/resource/17_Song http://dbpedia.org/resource/To_Sheila http://dbpedia.org/resource/Annie-Dog http://dbpedia.org/resource/Behold!_The_Night_Mare
1,6,"Machina\/The Machines of God Released: February 29, 2000 Label: Virgin Format: CD, CS, 2Ã\u0097LP, MiniDisc",http://dbpedia.org/resource/Extended_play,http://dbpedia.org/resource/Machina:_The_Machines_of_God http://dbpedia.org/resource/Blue_Skies_Bring_Tears http://dbpedia.org/resource/Machina/Machines_of_God_(promo) http://dbpedia.org/resource/Raindrops_+_Sunshowers http://dbpedia.org/resource/With_Every_Light http://dbpedia.org/resource/The_Crying_Tree_of_Mercury http://dbpedia.org/resource/The_Imploding_Voice http://dbpedia.org/resource/Machina/The_Machines_of_God http://dbpedia.org/resource/Glass_and_the_Ghost_Children http://dbpedia.org/resource/Age_of_Innocence_(Smashing_Pumpkins_song) http://dbpedia.org/resource/Machina/The_Machines_Of_God http://dbpedia.org/resource/MACHINA/The_Machines_of_God http://dbpedia.org/resource/Heavy_Metal_Machine http://dbpedia.org/resource/MACHINA/The_Machines_Of_God http://dbpedia.org/resource/MACHINA/the_machines_of_God
1,7,"Machina II\/The Friends & Enemies of Modern Music Released: September 5, 2000 Label: Constantinople Format: 3Ã\u009710-inch+2Ã\u0097LP, digital download",http://dbpedia.org/resource/Music_download,http://dbpedia.org/resource/Machina_II/The_Friends_&_Enemies_of_Modern_Music
1,8,"Zeitgeist Released: July 10, 2007 Label: Reprise, Martha's Music Format: CD, CD+DVD, digital download",http://dbpedia.org/resource/DVD,http://dbpedia.org/resource/Zeitgeist_(The_Smashing_Pumpkins_album) http://dbpedia.org/resource/United_States_(song) http://dbpedia.org/resource/7_Shades_of_Black http://dbpedia.org/resource/Starz_(song) http://dbpedia.org/resource/Zeitgeist_(Smashing_Pumpkins_album)
1,9,"Oceania Released: June 19, 2012 Label: EMI, Martha's Music Format: CD, digital download, LP",http://dbpedia.org/resource/Compact_disc,http://dbpedia.org/resource/Violet_Rays_(The_Smashing_Pumpkins_song) http://dbpedia.org/resource/Oceania_(The_Smashing_Pumpkins_album) http://dbpedia.org/resource/The_Chimera http://dbpedia.org/resource/Oceania_(Smashing_Pumpkins_album) http://dbpedia.org/resource/My_Love_is_Winter
1,10,"Monuments to an Elegy Released: December 9, 2014[23] Label: BMG, Martha's Music Format: CD, digital download, LP",http://dbpedia.org/resource/Compact_disc,http://dbpedia.org/resource/Monuments_to_an_Elegy_(Smashing_Pumpkins_album) http://dbpedia.org/resource/Beige_Beige http://dbpedia.org/resource/Monuments_to_an_Elegy http://dbpedia.org/resource/Monuments_to_an_Elegy_(Smashing_Pumpkins_Album)
