F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
0,1,Australian ARIA Albums Chart[28],http://dbpedia.org/resource/Australia,http://dbpedia.org/resource/Aria_Charts http://dbpedia.org/resource/Australia_Singles_Top_50 http://dbpedia.org/resource/ARIA_Albums_chart http://dbpedia.org/resource/ARIA_Chart http://dbpedia.org/resource/ARIA_certification http://dbpedia.org/resource/ARIA:_Gold http://dbpedia.org/resource/Australian_chart http://dbpedia.org/resource/Australian_charts http://dbpedia.org/resource/ARIA_chart http://dbpedia.org/resource/The_ARIA_Report http://dbpedia.org/resource/ARIA_Top_50_Club_Tracks_Chart http://dbpedia.org/resource/ARIA_report http://dbpedia.org/resource/Australian_ARIA_Singles_Chart http://dbpedia.org/resource/ARIA_Gold http://dbpedia.org/resource/Australian_Albums_Chart http://dbpedia.org/resource/Australia_Top_100_Singles http://dbpedia.org/resource/ARIA_Report http://dbpedia.org/resource/ARIA_certifications http://dbpedia.org/resource/Australian_album_chart http://dbpedia.org/resource/ARIA_music_chart http://dbpedia.org/resource/Australian_Top_50_Club_Tracks http://dbpedia.org/resource/ARIA_charts http://dbpedia.org/resource/Australian_singles_charts http://dbpedia.org/resource/ARIA_Singles_Chart http://dbpedia.org/resource/ARIA_Albums_Chart http://dbpedia.org/resource/Australian_singles_chart http://dbpedia.org/resource/Australian_Singles_Chart http://dbpedia.org/resource/ARIA_Charts http://dbpedia.org/resource/Australian_Top_100_Albums_Chart
0,2,Austria Albums Chart[29],http://dbpedia.org/resource/Australia,http://dbpedia.org/resource/Ö3_Austria_Top_40
0,3,Belgian Albums Chart[30],http://dbpedia.org/resource/Belgium,http://dbpedia.org/resource/Ultratip http://dbpedia.org/resource/Ultratop http://dbpedia.org/resource/Ultratop_50 http://dbpedia.org/resource/Ultratop40 http://dbpedia.org/resource/Ultratop_chart http://dbpedia.org/resource/Ultratop_50_(Wallonia) http://dbpedia.org/resource/Ultratop_100_Albums http://dbpedia.org/resource/Ultratop50 http://dbpedia.org/resource/Belgian_Tip_Chart http://dbpedia.org/resource/Ultratop_50_(Francophone) http://dbpedia.org/resource/Belgian_Albums_Chart http://dbpedia.org/resource/Belgium_Albums_Chart http://dbpedia.org/resource/Ultratop_50_(flemish) http://dbpedia.org/resource/Belgian_singles_chart http://dbpedia.org/resource/Belgium_Singles_Chart http://dbpedia.org/resource/Ultratip_Flanders http://dbpedia.org/resource/Belgian_Singles_Chart http://dbpedia.org/resource/Ultratop_200 http://dbpedia.org/resource/Ultratop_50_(francophone) http://dbpedia.org/resource/Belgium_singles_chart http://dbpedia.org/resource/Ultratop_Chart http://dbpedia.org/resource/Ultratop_50_(Walloon) http://dbpedia.org/resource/Ultratip_Wallonia http://dbpedia.org/resource/Ultratop_50_(Flemish) http://dbpedia.org/resource/Ultratop_50_(Flanders) http://dbpedia.org/resource/Belgian_Album_Chart http://dbpedia.org/resource/Belgium_Album_Chart http://dbpedia.org/resource/Ultratop_50_Albums http://dbpedia.org/resource/Ultratop_40 http://dbpedia.org/resource/Ultratop_200_Albums
0,4,Finnish Albums Chart[31],http://dbpedia.org/resource/Finland,http://dbpedia.org/resource/Mitä_Hittiä http://dbpedia.org/resource/Finnish_Albums_Chart http://dbpedia.org/resource/Mita_hittia http://dbpedia.org/resource/Suomen_virallinen_latauslista http://dbpedia.org/resource/The_Official_Finnish_Chart http://dbpedia.org/resource/Finland_Albums_Chart http://dbpedia.org/resource/Finland's_Official_List http://dbpedia.org/resource/Finland_Singles_Chart http://dbpedia.org/resource/Finland's_Official_Singles_Chart http://dbpedia.org/resource/Finlands_officiella_lista http://dbpedia.org/resource/Finnish_Singles_Chart http://dbpedia.org/resource/Suomen_virallinen http://dbpedia.org/resource/Mitae_hittiae http://dbpedia.org/resource/Suomen_virallinen_lista http://dbpedia.org/resource/The_Official_Finnish_Charts http://dbpedia.org/resource/Suomen_virallinen_singlelista http://dbpedia.org/resource/Official_Finnish_Download_Chart http://dbpedia.org/resource/Official_Finnish_Charts http://dbpedia.org/resource/The_Finnish_Official_Charts http://dbpedia.org/resource/Mitä_hittiä http://dbpedia.org/resource/Finnish_Download_Chart
0,5,French Albums Chart[32],http://dbpedia.org/resource/France,http://dbpedia.org/resource/Top_100_Best_Sold_Singles http://dbpedia.org/resource/Syndicat_National_de_l'Edition_Phonographique http://dbpedia.org/resource/French_Singles_Chart http://dbpedia.org/resource/French_Record_Charts http://dbpedia.org/resource/Syndicat_National_de_l'Édition_Phonographique http://dbpedia.org/resource/National_Union_of_Phonographic_Publishing http://dbpedia.org/resource/Top_150_Best_Sold_Albums http://dbpedia.org/resource/France_Singles_Chart http://dbpedia.org/resource/Syndicat_national_de_l'edition_phonographique http://dbpedia.org/resource/Syndicat_national_de_l'édition_phonographique http://dbpedia.org/resource/SNEP http://dbpedia.org/resource/French_Albums_Chart http://dbpedia.org/resource/Snep
0,6,German Albums Chart[33],http://dbpedia.org/resource/Germany,http://dbpedia.org/resource/GfK_Entertainment_GmbH http://dbpedia.org/resource/Media_Control_Chart http://dbpedia.org/resource/GfK_Entertainment_Charts http://dbpedia.org/resource/Media_Control http://dbpedia.org/resource/Media_Control_GfK_International http://dbpedia.org/resource/German_Media_Control_Charts http://dbpedia.org/resource/German_Singles_Chart http://dbpedia.org/resource/German_Albums_Chart http://dbpedia.org/resource/German_singles_chart http://dbpedia.org/resource/Official_German_Charts http://dbpedia.org/resource/German_Singles_Charts http://dbpedia.org/resource/Top100_Singles http://dbpedia.org/resource/Media-Control-Charts http://dbpedia.org/resource/Media_Control_AG http://dbpedia.org/resource/Media_control http://dbpedia.org/resource/Download_Charts http://dbpedia.org/resource/Top_100_Singles http://dbpedia.org/resource/Media_Control_Charts http://dbpedia.org/resource/Phononet_GmbH http://dbpedia.org/resource/GfK_Entertainment http://dbpedia.org/resource/Media_Control_Gfk_International
0,7,Japanese Albums Chart[34],http://dbpedia.org/resource/Japan,http://dbpedia.org/resource/Oricon_Inc. http://dbpedia.org/resource/Oricon_chart http://dbpedia.org/resource/Yearly_Top_Albums http://dbpedia.org/resource/Japanese_Albums_Chart http://dbpedia.org/resource/Oricon http://dbpedia.org/resource/Yearly_Top_Singles http://dbpedia.org/resource/Oricon_Style http://dbpedia.org/resource/Oricon_charts http://dbpedia.org/resource/ORICON http://dbpedia.org/resource/Oricon_Chart http://dbpedia.org/resource/Oricon_Top_Singles http://dbpedia.org/resource/Oricon_Charts http://dbpedia.org/resource/Oricon_Albums_Milestones http://dbpedia.org/resource/Original_Confidence http://dbpedia.org/resource/Oricon_Singles_Weekly_Ranking http://dbpedia.org/resource/Oricon_Entertainment http://dbpedia.org/resource/Oricon_Inc http://dbpedia.org/resource/オリコン http://dbpedia.org/resource/Japan_Yearly_Top_Singles
0,8,Netherlands Albums Chart[35],http://dbpedia.org/resource/Spain,http://dbpedia.org/resource/Mega_Album_Top_100 http://dbpedia.org/resource/MegaCharts http://dbpedia.org/resource/Netherlands_Albums_Chart http://dbpedia.org/resource/Dutch_Album_Chart http://dbpedia.org/resource/Megacharts http://dbpedia.org/resource/Dutch_Albums_Chart http://dbpedia.org/resource/Mega_Charts
0,9,New Zealand Albums Chart[36],http://dbpedia.org/resource/New_Zealand,http://dbpedia.org/resource/New_Zealand_National_Singles http://dbpedia.org/resource/Official_New_Zealand_Music_Chart http://dbpedia.org/resource/New_Zealand_Singles_Chart http://dbpedia.org/resource/RIANZ's_weekly_singles_chart http://dbpedia.org/resource/The_Official_New_Zealand_Music_Chart http://dbpedia.org/resource/New_Zealand_Artists_Singles_Chart http://dbpedia.org/resource/NZ_Top_40 http://dbpedia.org/resource/NZ_Singles_Chart http://dbpedia.org/resource/New_Zealand_Albums_Chart http://dbpedia.org/resource/New_Zealand_singles_chart
