F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
2,2,Colorado Rockies,http://dbpedia.org/resource/Colorado,http://dbpedia.org/resource/Colorado_Rockies_(NHL) http://dbpedia.org/resource/Colorado_Rockies_(ice_hockey)
2,6,St. Louis Blues,http://dbpedia.org/resource/Saint_Louis_Blues_(song),http://dbpedia.org/resource/Saint_Louis_Blues_Hockey_Club http://dbpedia.org/resource/St._Louis_Blues_(Hockey) http://dbpedia.org/resource/The_Saint_Louis_Blues http://dbpedia.org/resource/St._Louis_Blues_(ice_hockey) http://dbpedia.org/resource/The_St._Louis_Blues http://dbpedia.org/resource/St._Louis_Blues http://dbpedia.org/resource/List_of_St._Louis_Blues_captains http://dbpedia.org/resource/St._Louis_Blues_(hockey) http://dbpedia.org/resource/St._Louis_Blues_National_Hockey_League http://dbpedia.org/resource/St.Louis_Blues http://dbpedia.org/resource/The_St_Louis_Blues http://dbpedia.org/resource/St_Louis_Blues_Hockey_Club http://dbpedia.org/resource/STL_Blues http://dbpedia.org/resource/St._Louis_Blues_Hockey http://dbpedia.org/resource/St._Louis_blues http://dbpedia.org/resource/Saint_Louis_Blues_Hockey http://dbpedia.org/resource/St_Louis_Blues http://dbpedia.org/resource/St._Louis_Blues_Hockey_Club http://dbpedia.org/resource/Saint_Louis_Blues_(hockey) http://dbpedia.org/resource/STLB http://dbpedia.org/resource/St_Louis_blues http://dbpedia.org/resource/Saint_Louis_blues http://dbpedia.org/resource/Ron_Baechle http://dbpedia.org/resource/St._Louis_Blues_(NHL) http://dbpedia.org/resource/St_Louis_Blues_Hockey
2,12,Atlanta Flames,http://dbpedia.org/resource/Atlanta,http://dbpedia.org/resource/Atlanta_flames_hockey http://dbpedia.org/resource/Atlanta_Flames
2,15,Montreal Canadiens,http://dbpedia.org/resource/Montreal,http://dbpedia.org/resource/Montreal_Canadiens http://dbpedia.org/resource/Montreal_canadien http://dbpedia.org/resource/Canadiens-de-Montréal http://dbpedia.org/resource/Le_Club_de_hockey_Canadien http://dbpedia.org/resource/List_of_Montreal_Canadiens_captains http://dbpedia.org/resource/Les_Habs http://dbpedia.org/resource/Canadians_Third_Jersey http://dbpedia.org/resource/Montreal_canadian http://dbpedia.org/resource/Canadiens_Third_Jersey http://dbpedia.org/resource/Les_Canadiens_de_Montréal http://dbpedia.org/resource/Montreal_Canadiens_Captains http://dbpedia.org/resource/Canadiens_de_Montréal http://dbpedia.org/resource/Montreal_Canadiens_Centennial http://dbpedia.org/resource/Club_Athlétique_Canadien http://dbpedia.org/resource/Les_Canadiens_de_Montreal http://dbpedia.org/resource/Montréal_Canadiens http://dbpedia.org/resource/Montréal_Canadiens_Captains http://dbpedia.org/resource/Canadiens_de_Montreal http://dbpedia.org/resource/Montreal_canadiens http://dbpedia.org/resource/Le_Club_de_Hockey_Canadien http://dbpedia.org/resource/Montreal_Canadians http://dbpedia.org/resource/Montreal_Canadiens_captains http://dbpedia.org/resource/Le_club_de_hockey_Canadien
2,32,Atlanta Flames,http://dbpedia.org/resource/Atlanta,http://dbpedia.org/resource/Atlanta_flames_hockey http://dbpedia.org/resource/Atlanta_Flames
2,46,St. Louis Blues,http://dbpedia.org/resource/Saint_Louis_Blues_(song),http://dbpedia.org/resource/Saint_Louis_Blues_Hockey_Club http://dbpedia.org/resource/St._Louis_Blues_(Hockey) http://dbpedia.org/resource/The_Saint_Louis_Blues http://dbpedia.org/resource/St._Louis_Blues_(ice_hockey) http://dbpedia.org/resource/The_St._Louis_Blues http://dbpedia.org/resource/St._Louis_Blues http://dbpedia.org/resource/List_of_St._Louis_Blues_captains http://dbpedia.org/resource/St._Louis_Blues_(hockey) http://dbpedia.org/resource/St._Louis_Blues_National_Hockey_League http://dbpedia.org/resource/St.Louis_Blues http://dbpedia.org/resource/The_St_Louis_Blues http://dbpedia.org/resource/St_Louis_Blues_Hockey_Club http://dbpedia.org/resource/STL_Blues http://dbpedia.org/resource/St._Louis_Blues_Hockey http://dbpedia.org/resource/St._Louis_blues http://dbpedia.org/resource/Saint_Louis_Blues_Hockey http://dbpedia.org/resource/St_Louis_Blues http://dbpedia.org/resource/St._Louis_Blues_Hockey_Club http://dbpedia.org/resource/Saint_Louis_Blues_(hockey) http://dbpedia.org/resource/STLB http://dbpedia.org/resource/St_Louis_blues http://dbpedia.org/resource/Saint_Louis_blues http://dbpedia.org/resource/Ron_Baechle http://dbpedia.org/resource/St._Louis_Blues_(NHL) http://dbpedia.org/resource/St_Louis_Blues_Hockey
2,53,Atlanta Flames,http://dbpedia.org/resource/Atlanta,http://dbpedia.org/resource/Atlanta_flames_hockey http://dbpedia.org/resource/Atlanta_Flames
2,55,Colorado Rockies,http://dbpedia.org/resource/Colorado,http://dbpedia.org/resource/Colorado_Rockies_(NHL) http://dbpedia.org/resource/Colorado_Rockies_(ice_hockey)
2,68,Montreal Canadiens,http://dbpedia.org/resource/Montreal,http://dbpedia.org/resource/Montreal_Canadiens http://dbpedia.org/resource/Montreal_canadien http://dbpedia.org/resource/Canadiens-de-Montréal http://dbpedia.org/resource/Le_Club_de_hockey_Canadien http://dbpedia.org/resource/List_of_Montreal_Canadiens_captains http://dbpedia.org/resource/Les_Habs http://dbpedia.org/resource/Canadians_Third_Jersey http://dbpedia.org/resource/Montreal_canadian http://dbpedia.org/resource/Canadiens_Third_Jersey http://dbpedia.org/resource/Les_Canadiens_de_Montréal http://dbpedia.org/resource/Montreal_Canadiens_Captains http://dbpedia.org/resource/Canadiens_de_Montréal http://dbpedia.org/resource/Montreal_Canadiens_Centennial http://dbpedia.org/resource/Club_Athlétique_Canadien http://dbpedia.org/resource/Les_Canadiens_de_Montreal http://dbpedia.org/resource/Montréal_Canadiens http://dbpedia.org/resource/Montréal_Canadiens_Captains http://dbpedia.org/resource/Canadiens_de_Montreal http://dbpedia.org/resource/Montreal_canadiens http://dbpedia.org/resource/Le_Club_de_Hockey_Canadien http://dbpedia.org/resource/Montreal_Canadians http://dbpedia.org/resource/Montreal_Canadiens_captains http://dbpedia.org/resource/Le_club_de_hockey_Canadien
2,73,St. Louis Blues,http://dbpedia.org/resource/Saint_Louis_Blues_(song),http://dbpedia.org/resource/Saint_Louis_Blues_Hockey_Club http://dbpedia.org/resource/St._Louis_Blues_(Hockey) http://dbpedia.org/resource/The_Saint_Louis_Blues http://dbpedia.org/resource/St._Louis_Blues_(ice_hockey) http://dbpedia.org/resource/The_St._Louis_Blues http://dbpedia.org/resource/St._Louis_Blues http://dbpedia.org/resource/List_of_St._Louis_Blues_captains http://dbpedia.org/resource/St._Louis_Blues_(hockey) http://dbpedia.org/resource/St._Louis_Blues_National_Hockey_League http://dbpedia.org/resource/St.Louis_Blues http://dbpedia.org/resource/The_St_Louis_Blues http://dbpedia.org/resource/St_Louis_Blues_Hockey_Club http://dbpedia.org/resource/STL_Blues http://dbpedia.org/resource/St._Louis_Blues_Hockey http://dbpedia.org/resource/St._Louis_blues http://dbpedia.org/resource/Saint_Louis_Blues_Hockey http://dbpedia.org/resource/St_Louis_Blues http://dbpedia.org/resource/St._Louis_Blues_Hockey_Club http://dbpedia.org/resource/Saint_Louis_Blues_(hockey) http://dbpedia.org/resource/STLB http://dbpedia.org/resource/St_Louis_blues http://dbpedia.org/resource/Saint_Louis_blues http://dbpedia.org/resource/Ron_Baechle http://dbpedia.org/resource/St._Louis_Blues_(NHL) http://dbpedia.org/resource/St_Louis_Blues_Hockey
2,78,Colorado Rockies,http://dbpedia.org/resource/Colorado,http://dbpedia.org/resource/Colorado_Rockies_(NHL) http://dbpedia.org/resource/Colorado_Rockies_(ice_hockey)
