F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
3,1,"Ed Kavalee, Lehmo, Mick Molloy, Fifi Box, Sam Pang",,http://dbpedia.org/resource/Ed_Kavalee
3,2,"Ed Kavalee, Jane Kennedy, Dave Hughes, Kate Langbroek, Sam Pang",http://dbpedia.org/resource/List_of_Desperate_Housewives_characters,http://dbpedia.org/resource/Ed_Kavalee
3,3,"Ed Kavalee, Ronny Chieng, Josh Lawson, Cal Wilson, Sam Pang",http://dbpedia.org/resource/Slavery,http://dbpedia.org/resource/Ed_Kavalee
3,4,"Ed Kavalee, Dave Hughes, Mick Molloy, Celia Pacquola, Sam Pang",http://dbpedia.org/resource/List_of_The_Walking_Dead_(TV_series)_characters,http://dbpedia.org/resource/Ed_Kavalee
3,5,"Ed Kavalee, Kate Langbroek, Mick Molloy, Celia Pacquola, Sam Pang",http://dbpedia.org/resource/List_of_Desperate_Housewives_characters,http://dbpedia.org/resource/Ed_Kavalee
3,6,"Ed Kavalee, Chrissie Swan, Lehmo, Cal Wilson, Sam Pang",http://dbpedia.org/resource/Slavery,http://dbpedia.org/resource/Ed_Kavalee
3,7,"Ed Kavalee, Glenn Robbins, Kate Langbroek, Celia Pacquola, Sam Pang",http://dbpedia.org/resource/List_of_Desperate_Housewives_characters,http://dbpedia.org/resource/Ed_Kavalee
3,8,"Ed Kavalee, Glenn Robbins, Dave Hughes, Akmal Saleh, Sam Pang",http://dbpedia.org/resource/List_of_The_Walking_Dead_(TV_series)_characters,http://dbpedia.org/resource/Ed_Kavalee
3,9,"Ed Kavalee, Tegan Higginbotham, Mick Molloy, Cal Wilson, Peter Helliar",http://dbpedia.org/resource/List_of_Home_and_Away_characters_(1989),http://dbpedia.org/resource/Ed_Kavalee
3,10,"Ed Kavalee, Jane Kennedy, Merrick Watts, Kate Langbroek, Sam Pang",http://dbpedia.org/resource/Characters_of_Holby_City,http://dbpedia.org/resource/Ed_Kavalee
3,11,"Ed Kavalee, Jane Kennedy, Mick Molloy, Troy Kinne, Sam Pang",http://dbpedia.org/resource/List_of_Desperate_Housewives_characters,http://dbpedia.org/resource/Ed_Kavalee
3,12,"Ed Kavalee, Lehmo, Merrick Watts, Akmal Saleh, Sam Pang",http://dbpedia.org/resource/Characters_of_Holby_City,http://dbpedia.org/resource/Ed_Kavalee
3,13,"Kate Langbroek, Glenn Robbins, Santo Cilauro, Michala Banas, Sam Pang",http://dbpedia.org/resource/Judy_Ann_Santos_filmography,http://dbpedia.org/resource/Katherine_Elizabeth_Wilhelmina_Beuving_Langbroek http://dbpedia.org/resource/Kate_Langbroek
3,14,"Ed Kavalee, Jane Kennedy, Santo Cilauro, Lehmo, Peter Helliar",http://dbpedia.org/resource/List_of_Desperate_Housewives_characters,http://dbpedia.org/resource/Ed_Kavalee
3,15,"Ed Kavalee, Glenn Robbins, Mick Molloy, Michala Banas, Merrick Watts",http://dbpedia.org/resource/Kissin'_the_Wind,http://dbpedia.org/resource/Ed_Kavalee
3,16,"Ed Kavalee, Kate Langbroek, Lawrence Mooney, Arj Barker, Peter Helliar",http://dbpedia.org/resource/List_of_Stargate_Atlantis_characters,http://dbpedia.org/resource/Ed_Kavalee
3,17,"Ed Kavalee, Jane Kennedy, Dave Hughes, Michala Banas, Sam Pang",http://dbpedia.org/resource/List_of_The_Walking_Dead_(TV_series)_characters,http://dbpedia.org/resource/Ed_Kavalee
3,18,"Ed Kavalee, Josh Lawson, Mick Molloy, Celia Pacquola, Sam Pang",http://dbpedia.org/resource/List_of_Desperate_Housewives_characters,http://dbpedia.org/resource/Ed_Kavalee
3,19,"Ed Kavalee, Glenn Robbins, Dave Hughes, Celia Pacquola, Sam Pang",http://dbpedia.org/resource/List_of_The_Walking_Dead_(TV_series)_characters,http://dbpedia.org/resource/Ed_Kavalee
