F1: 0.25000,Precision: 0.25000,Recall: 0.25000,,
Col,Row,Value,Submitted URI,Correct URI's
0,2,Avon,"http://dbpedia.org/resource/Avon,_Deux-Sèvres",http://dbpedia.org/resource/Avon_county http://dbpedia.org/resource/Avon_Cycleway http://dbpedia.org/resource/Avon_(county) http://dbpedia.org/resource/Formercountyofavon http://dbpedia.org/resource/County_of_Avon
0,3,Bedfordshire,http://dbpedia.org/resource/Kempston,"http://dbpedia.org/resource/County_of_Bedford http://dbpedia.org/resource/Bedfordshire http://dbpedia.org/resource/Bedfordshire,_England"
0,4,Berkshire,"http://dbpedia.org/resource/Newbury,_Berkshire","http://dbpedia.org/resource/Highway,_Berkshire http://dbpedia.org/resource/Berkshire http://dbpedia.org/resource/County_of_Berks http://dbpedia.org/resource/Berkshire,_England http://dbpedia.org/resource/Royal_Country_of_Berkshire http://dbpedia.org/resource/Royal_Berkshire http://dbpedia.org/resource/Royal_County_of_Berkshire http://dbpedia.org/resource/County_of_Berkshire"
0,7,Cambridgeshire,http://dbpedia.org/resource/Wisbech,"http://dbpedia.org/resource/Cambridgeshire http://dbpedia.org/resource/Willingham_Green http://dbpedia.org/resource/County_of_Cambridge http://dbpedia.org/resource/Cambridgeshire_county_council http://dbpedia.org/resource/Cambs,_UK http://dbpedia.org/resource/Shire_of_Cambridge http://dbpedia.org/resource/Cambridgeshire,_England"
0,8,Cambridgeshire and Isle of Ely,"http://dbpedia.org/resource/March,_Cambridgeshire",http://dbpedia.org/resource/Cambridgeshire_and_isle_of_ely http://dbpedia.org/resource/Cambridgeshire_and_Isle_of_Ely http://dbpedia.org/resource/Cambridgeshire_and_Isle_of_Ely_County_Council http://dbpedia.org/resource/Cambridgeshire_and_the_Isle_of_Ely http://dbpedia.org/resource/Cambridgeshire_and_Isle_of_Ely_Order_1964
0,9,Cheshire,http://dbpedia.org/resource/Middlewich,"http://dbpedia.org/resource/Cheshire,_England http://dbpedia.org/resource/County_of_Chester http://dbpedia.org/resource/Shire_of_Chester http://dbpedia.org/resource/Cheshire_(England) http://dbpedia.org/resource/Legeceasterscir http://dbpedia.org/resource/Cheshire http://dbpedia.org/resource/Chestershire http://dbpedia.org/resource/Cheshire,_England,_UK http://dbpedia.org/resource/County_Palatine_of_Chester http://dbpedia.org/resource/County_Palatine_of_Cheshire"
0,10,Cleveland,"http://dbpedia.org/resource/Cleveland_County,_Oklahoma","http://dbpedia.org/resource/Cleveland_(county) http://dbpedia.org/resource/Cleveland,_Yorkshire http://dbpedia.org/resource/Cleveland,_UK http://dbpedia.org/resource/Cleveland_County_Council http://dbpedia.org/resource/County_Cleveland http://dbpedia.org/resource/County_of_Cleveland http://dbpedia.org/resource/Cleveland,_England"
0,11,Cornwall,"http://dbpedia.org/resource/Cornwall-on-Hudson,_New_York","http://dbpedia.org/resource/Cerniw http://dbpedia.org/resource/Cornouailles http://dbpedia.org/resource/Belerion http://dbpedia.org/resource/Curnow http://dbpedia.org/resource/Maps_of_Cornwall http://dbpedia.org/resource/Cornwall_and_Isles_of_Scilly http://dbpedia.org/resource/Cornwall_(County),_England http://dbpedia.org/resource/Corn_Wall http://dbpedia.org/resource/Cornwall,_UK http://dbpedia.org/resource/Cornwall,_United_Kingdom http://dbpedia.org/resource/Kernow http://dbpedia.org/resource/KERNOW http://dbpedia.org/resource/Cornwall http://dbpedia.org/resource/Cornuvia http://dbpedia.org/resource/Cernyw http://dbpedia.org/resource/West_Wales_(kingdom) http://dbpedia.org/resource/Cornwall,_England http://dbpedia.org/resource/Cornwall_(England_:_County) http://dbpedia.org/resource/Cornwallum"
0,12,Cumberland,"http://dbpedia.org/resource/Cumberland_County,_Tennessee","http://dbpedia.org/resource/Cumberland_(county,_England) http://dbpedia.org/resource/Wythburn http://dbpedia.org/resource/Cumberlandshire http://dbpedia.org/resource/Cumberland,_England http://dbpedia.org/resource/Cumberland_(ward) http://dbpedia.org/resource/Cumberland_County_(historic) http://dbpedia.org/resource/Cumberland"
0,13,Cumbria,http://dbpedia.org/resource/Kirkby_Lonsdale,"http://dbpedia.org/resource/West_Cumbria http://dbpedia.org/resource/Cumbria,_England http://dbpedia.org/resource/Cumbria http://dbpedia.org/resource/Cwmry http://dbpedia.org/resource/East_Cumbria"
0,15,Devon,http://dbpedia.org/resource/Devon_Island,"http://dbpedia.org/resource/Culture_of_Devonshire http://dbpedia.org/resource/Devonshire's_culture http://dbpedia.org/resource/Devon_culture http://dbpedia.org/resource/Devonshire,_England http://dbpedia.org/resource/Devonshire http://dbpedia.org/resource/Devon,_England http://dbpedia.org/resource/Yarnacott http://dbpedia.org/resource/Devonshire_culture http://dbpedia.org/resource/Devon_(England) http://dbpedia.org/resource/Devonshire_Moors http://dbpedia.org/resource/Wilsham http://dbpedia.org/resource/Devon http://dbpedia.org/resource/Devon's_culture http://dbpedia.org/resource/Culture_of_Devon http://dbpedia.org/resource/Geology_of_Devon http://dbpedia.org/resource/Devonshire_(country) http://dbpedia.org/resource/Devonshire,_United_Kingdom"
0,16,Dorset,"http://dbpedia.org/resource/Dorset,_Vermont","http://dbpedia.org/resource/County_of_Dorset http://dbpedia.org/resource/Dorset http://dbpedia.org/resource/Shire_of_Dorchester http://dbpedia.org/resource/Dorset_(England) http://dbpedia.org/resource/Dorcet http://dbpedia.org/resource/Dorsetshire http://dbpedia.org/resource/Dorset,_England"
0,17,Durham,"http://dbpedia.org/resource/Durham,_Kansas","http://dbpedia.org/resource/County_Durham http://dbpedia.org/resource/Co.Durham http://dbpedia.org/resource/County_Durham_(traditional) http://dbpedia.org/resource/County_Durham_(administrative) http://dbpedia.org/resource/Bus_routes_in_County_Durham http://dbpedia.org/resource/Co._Durham http://dbpedia.org/resource/Durham_County,_England http://dbpedia.org/resource/County_Durham,_England http://dbpedia.org/resource/History_of_Durham http://dbpedia.org/resource/Durhamshire http://dbpedia.org/resource/Co_Durham http://dbpedia.org/resource/County_of_Durham http://dbpedia.org/resource/Durham_(English_county) http://dbpedia.org/resource/History_of_County_Durham"
0,18,East Suffolk,"http://dbpedia.org/resource/Suffolk_County,_New_York","http://dbpedia.org/resource/East_Riding_of_Suffolk http://dbpedia.org/resource/East_Suffolk_County_Council http://dbpedia.org/resource/East_Suffolk http://dbpedia.org/resource/Suffolk,_East"
0,20,Essex,"http://dbpedia.org/resource/Essex,_Illinois","http://dbpedia.org/resource/Essex_calf http://dbpedia.org/resource/County_of_Essex http://dbpedia.org/resource/Essex_lion http://dbpedia.org/resource/Wimbish_Green http://dbpedia.org/resource/Essex,_United_Kingdom http://dbpedia.org/resource/Willows_Green http://dbpedia.org/resource/Willow_Green http://dbpedia.org/resource/Essex http://dbpedia.org/resource/Wright's_Green http://dbpedia.org/resource/Essex_(England) http://dbpedia.org/resource/Essex,_England"
