F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
2,1,Free[29],http://dbpedia.org/resource/Free_State_(province),http://dbpedia.org/resource/Free_transfer_(football) http://dbpedia.org/resource/Free_transfer_(soccer) http://dbpedia.org/resource/Free_transfer_(association_football)
2,2,Free[30],http://dbpedia.org/resource/Free_State_(province),http://dbpedia.org/resource/Free_transfer_(football) http://dbpedia.org/resource/Free_transfer_(soccer) http://dbpedia.org/resource/Free_transfer_(association_football)
2,3,Free[31],http://dbpedia.org/resource/Free_State_(province),http://dbpedia.org/resource/Free_transfer_(football) http://dbpedia.org/resource/Free_transfer_(soccer) http://dbpedia.org/resource/Free_transfer_(association_football)
2,4,Free[32],http://dbpedia.org/resource/Free_State_(province),http://dbpedia.org/resource/Free_transfer_(football) http://dbpedia.org/resource/Free_transfer_(soccer) http://dbpedia.org/resource/Free_transfer_(association_football)
2,5,Free[33],http://dbpedia.org/resource/Free_State_(province),http://dbpedia.org/resource/Free_transfer_(football) http://dbpedia.org/resource/Free_transfer_(soccer) http://dbpedia.org/resource/Free_transfer_(association_football)
2,6,Free[34],http://dbpedia.org/resource/Free_State_(province),http://dbpedia.org/resource/Free_transfer_(football) http://dbpedia.org/resource/Free_transfer_(soccer) http://dbpedia.org/resource/Free_transfer_(association_football)
2,7,Free[35],http://dbpedia.org/resource/Free_State_(province),http://dbpedia.org/resource/Free_transfer_(football) http://dbpedia.org/resource/Free_transfer_(soccer) http://dbpedia.org/resource/Free_transfer_(association_football)
2,8,Free[36],http://dbpedia.org/resource/Free_State_(province),http://dbpedia.org/resource/Free_transfer_(football) http://dbpedia.org/resource/Free_transfer_(soccer) http://dbpedia.org/resource/Free_transfer_(association_football)
2,9,Free[37],http://dbpedia.org/resource/Free_State_(province),http://dbpedia.org/resource/Free_transfer_(football) http://dbpedia.org/resource/Free_transfer_(soccer) http://dbpedia.org/resource/Free_transfer_(association_football)
2,10,Free[38],http://dbpedia.org/resource/Free_State_(province),http://dbpedia.org/resource/Free_transfer_(football) http://dbpedia.org/resource/Free_transfer_(soccer) http://dbpedia.org/resource/Free_transfer_(association_football)
