F1: 0.08333,Precision: 0.08333,Recall: 0.08333,,
Col,Row,Value,Submitted URI,Correct URI's
0,1,BucureÈ\u0099ti,,http://dbpedia.org/resource/București
0,2,TimiÈ\u0099oara,,http://dbpedia.org/resource/Timișoara
0,3,PloieÈ\u0099ti,,http://dbpedia.org/resource/Ploiești
0,4,Arad,http://dbpedia.org/resource/2010_Arad_Challenger,"http://dbpedia.org/resource/Arad,_Hungary http://dbpedia.org/resource/Arad,_Romania http://dbpedia.org/resource/Арад http://dbpedia.org/resource/Coat_of_arms_of_Arad http://dbpedia.org/resource/History_of_Arad,_Romania http://dbpedia.org/resource/Arad,_Arad http://dbpedia.org/resource/Coat_of_arms_of_arad"
0,5,Craiova,http://dbpedia.org/resource/Trofeul_Popeci,"http://dbpedia.org/resource/Popoveni http://dbpedia.org/resource/Mofleni http://dbpedia.org/resource/Decebal_school http://dbpedia.org/resource/Craiova,_Romania http://dbpedia.org/resource/Cernelele_de_Sus http://dbpedia.org/resource/Traian_School http://dbpedia.org/resource/Craiovita_Noua http://dbpedia.org/resource/Crajova http://dbpedia.org/resource/Craiovita http://dbpedia.org/resource/Simnicu_de_Jos http://dbpedia.org/resource/Craiovița http://dbpedia.org/resource/Coat_of_arms_of_Craiova http://dbpedia.org/resource/Şimnicu_de_Jos http://dbpedia.org/resource/Krajova http://dbpedia.org/resource/Craiovița_Nouă http://dbpedia.org/resource/Craiova http://dbpedia.org/resource/Șimnicu_de_Jos http://dbpedia.org/resource/Coat_of_arms_of_craiova http://dbpedia.org/resource/History_of_Craiova http://dbpedia.org/resource/Cernele"
0,7,PiteÈ\u0099ti,,http://dbpedia.org/resource/Pitești
0,8,Oradea,http://dbpedia.org/resource/Péter_Pázmány,"http://dbpedia.org/resource/Varat http://dbpedia.org/resource/Oradea,_Romania http://dbpedia.org/resource/גרויסווארדיין http://dbpedia.org/resource/Grosswardein http://dbpedia.org/resource/Nagy-Varad http://dbpedia.org/resource/Großwardein http://dbpedia.org/resource/Coat_of_arms_of_Oradea http://dbpedia.org/resource/Oradea http://dbpedia.org/resource/Episcopia_Bihor http://dbpedia.org/resource/Gran_Varadino http://dbpedia.org/resource/Nagy_Várad http://dbpedia.org/resource/Nagyvarad http://dbpedia.org/resource/Varadinum http://dbpedia.org/resource/Coat_of_arms_of_oradea http://dbpedia.org/resource/Episcopia_Bihorului http://dbpedia.org/resource/Oradea_Mare http://dbpedia.org/resource/Nagyvárad"
0,9,BraÈ\u0099ov,,http://dbpedia.org/resource/Brașov
0,10,ReÈ\u0099iÈ\u009Ba,http://dbpedia.org/resource/C0_and_C1_control_codes,http://dbpedia.org/resource/Reșița
0,11,Urziceni,,http://dbpedia.org/resource/Urziceni
0,12,GalaÈ\u009Bi,http://dbpedia.org/resource/European_route_E009,http://dbpedia.org/resource/Galați
