F1: 0.06667,Precision: 0.06667,Recall: 0.06667,,
Col,Row,Value,Submitted URI,Correct URI's
1,1,Doha,http://dbpedia.org/resource/Doha,http://dbpedia.org/resource/Doha_Athletic_Grand_Prix http://dbpedia.org/resource/Qatar_Athletic_Super_Grand_Prix http://dbpedia.org/resource/Quatar_Athletic_Super_Grand_Prix http://dbpedia.org/resource/Doha_Super_Athletic_Grand_Prix http://dbpedia.org/resource/Doha_Diamond_League http://dbpedia.org/resource/Doha_Athletic_Super_Grand_Prix
1,2,Shanghai,http://dbpedia.org/resource/Shanghai,http://dbpedia.org/resource/Shanghai_Golden_Grand_Prix http://dbpedia.org/resource/Shanghai_Diamond_League
1,3,New York,http://dbpedia.org/resource/New_York_(state),http://dbpedia.org/resource/New_York_Diamond_League http://dbpedia.org/resource/Adidas_Grand_Prix http://dbpedia.org/resource/Reebok_Grand_Prix
1,4,Eugene,http://dbpedia.org/resource/Eugène_de_Beauharnais,http://dbpedia.org/resource/Pre_Classic http://dbpedia.org/resource/Prefontaine_Classic
1,5,Rome,http://dbpedia.org/resource/Roman_Empire,http://dbpedia.org/resource/Golden_Gala
1,6,Oslo,http://dbpedia.org/resource/Oslo,http://dbpedia.org/resource/Bislett_Games
1,7,Birmingham,http://dbpedia.org/resource/Birmingham,http://dbpedia.org/resource/British_Grand_Prix_(athletics) http://dbpedia.org/resource/British_Athletics_Grand_Prix http://dbpedia.org/resource/Aviva_Birmingham_Grand_Prix http://dbpedia.org/resource/Aviva_British_Grand_Prix http://dbpedia.org/resource/Birmingham_Grand_Prix http://dbpedia.org/resource/Birmingham_Diamond_League http://dbpedia.org/resource/British_Grand_Prix_in_Athletics
1,8,Lausanne,http://dbpedia.org/resource/Lausanne,http://dbpedia.org/resource/Athletissima
1,9,Paris,http://dbpedia.org/resource/Paris,http://dbpedia.org/resource/Meeting_de_Paris http://dbpedia.org/resource/Paris_Diamond_League http://dbpedia.org/resource/Meeting_Areva http://dbpedia.org/resource/Meeting_Gaz_de_France
1,10,Monaco,http://dbpedia.org/resource/Monaco,http://dbpedia.org/resource/Meeting_Herculis http://dbpedia.org/resource/Herculis
1,11,London,http://dbpedia.org/resource/London,http://dbpedia.org/resource/Peugeot_Talbot_Games http://dbpedia.org/resource/London_Diamond_League http://dbpedia.org/resource/London_Grand_Prix http://dbpedia.org/resource/Anniversary_Games http://dbpedia.org/resource/Aviva_London_Grand_Prix http://dbpedia.org/resource/KP_Games http://dbpedia.org/resource/London_Anniversary_Games http://dbpedia.org/resource/Glasgow_Diamond_League http://dbpedia.org/resource/CGU_British_Grand_Prix http://dbpedia.org/resource/Glasgow_Grand_Prix http://dbpedia.org/resource/Norwich_Union_London_Grand_Prix http://dbpedia.org/resource/Sainsbury's_Anniversary_Games http://dbpedia.org/resource/Royal_Mail_Parcels_Games
1,12,Stockholm,http://dbpedia.org/resource/Stockholm,http://dbpedia.org/resource/DN_Galan http://dbpedia.org/resource/Stockholm_Bauhaus_Athletics http://dbpedia.org/resource/DN-Galan http://dbpedia.org/resource/DN-galan
1,13,ZÃ¼rich,http://dbpedia.org/resource/Zürich,http://dbpedia.org/resource/Weltklasse_Zürich
1,14,Brussels,http://dbpedia.org/resource/Brussels,http://dbpedia.org/resource/Memorial_Van_Damme http://dbpedia.org/resource/Ivo_Van_Damme_Memorial http://dbpedia.org/resource/Brussels_Diamond_League_meeting http://dbpedia.org/resource/Memorial_Vandamme http://dbpedia.org/resource/Memorial_van_Damme
