F1: 0.81373,Precision: 0.81373,Recall: 0.81373,,
Col,Row,Value,Submitted URI,Correct URI's
1,5,RamÃ³n Fonst Albertson Van Zo Post Manuel DÃ­az,http://dbpedia.org/resource/Albertson_Van_Zo_Post,http://dbpedia.org/resource/Ramón_Fonst
1,13,Carlos de CÃ¡rdenas,http://dbpedia.org/resource/Carlos_Cárdenas,http://dbpedia.org/resource/Carlos_de_Cárdenas
1,15,Enrique Figuerola Pablo Montes Juan Morales Hermes Ramirez,http://dbpedia.org/resource/Juan_Pablo_Montes,http://dbpedia.org/resource/Enrique_Figuerola
1,16,Miguelina CobiÃ¡n Marlene Elejarde Violetta Quesada Fulgencia Romay,http://dbpedia.org/resource/Violetta_Quesada,http://dbpedia.org/resource/Miguelina_Cobián
1,25,Men's basketball team,http://dbpedia.org/resource/Virginia_Cavaliers_men's_basketball,http://dbpedia.org/resource/Cuban_national_basketball_team http://dbpedia.org/resource/Cuba_national_basketball_team http://dbpedia.org/resource/Cuba_men's_national_basketball_team http://dbpedia.org/resource/Cuba's_national_basketball_team
1,29,Ã\u0081ngel Herrera,http://dbpedia.org/resource/Mürzzuschlag,http://dbpedia.org/resource/Ángel_Herrera_Vera
1,38,Luis MartÃ­nez,http://dbpedia.org/resource/Luis_Martínez_(sport_shooter),http://dbpedia.org/resource/Luis_Martínez_(boxer)
1,39,Men's volleyball team,http://dbpedia.org/resource/France_men's_national_volleyball_team,http://dbpedia.org/resource/Cuba_men's_national_volleyball_team
1,41,Juan HernÃ¡ndez,http://dbpedia.org/resource/Juan_Hernández_Sierra,http://dbpedia.org/resource/Juan_Bautista_Hernández_Pérez
1,44,Ã\u0081ngel Herrera,http://dbpedia.org/resource/Mürzzuschlag,http://dbpedia.org/resource/Ángel_Herrera_Vera
1,45,JosÃ© GÃ³mez,http://dbpedia.org/resource/José_Gómez_Mustelier,http://dbpedia.org/resource/José_Gómez_(boxer)
1,52,Jose RodrÃ­guez,http://dbpedia.org/resource/José_Rodríguez_(fencer),http://dbpedia.org/resource/Jose_Rodríguez_(judoka)
1,56,Ricardo Rojas,http://dbpedia.org/resource/Ricardo_Ismael_Rojas,http://dbpedia.org/resource/Ricardo_Rojas_Frías
1,62,Cuba national baseball team,http://dbpedia.org/resource/Cuba_national_football_team,http://dbpedia.org/resource/Cuban_National_Baseball_Team http://dbpedia.org/resource/Cuban_national_baseball_team http://dbpedia.org/resource/Cuba_national_baseball_team
1,71,Women's volleyball team,http://dbpedia.org/resource/China_women's_national_football_team,http://dbpedia.org/resource/Cuba_women's_national_volleyball_team
1,74,Roberto HernÃ¡ndez HÃ©ctor Herrera LÃ¡zaro MartÃ­nez Norberto TÃ©llez,http://dbpedia.org/resource/Roberto_Juan_Martínez,http://dbpedia.org/resource/Roberto_Hernández_(athlete)
1,75,RaÃºl GonzÃ¡lez,http://dbpedia.org/resource/Raúl_(footballer),http://dbpedia.org/resource/Raúl_González
1,77,Guillermo Betancourt Tulio DÃ­az Hermenegildo GarcÃ­a Oscar GarcÃ­a Elvis Gregory,http://dbpedia.org/resource/Hermenegildo_García,http://dbpedia.org/resource/Guillermo_Betancourt http://dbpedia.org/resource/Guillermo_Betancourt_Scull
1,80,Jorge Aguilera Joel Isasi Joel Lamela AndrÃ©s SimÃ³n,http://dbpedia.org/resource/Jorge_Andrés_Boero,http://dbpedia.org/resource/Jorge_Aguilera http://dbpedia.org/resource/Jorge_Luis_Aguilera_Ruiz http://dbpedia.org/resource/Jorge_Luis_Aguilera http://dbpedia.org/resource/Jorge_Aguilera_Ruiz
1,91,Cuba national baseball team,http://dbpedia.org/resource/Cuba_national_football_team,http://dbpedia.org/resource/Cuban_National_Baseball_Team http://dbpedia.org/resource/Cuban_national_baseball_team http://dbpedia.org/resource/Cuba_national_baseball_team
1,97,Men's volleyball team,http://dbpedia.org/resource/France_men's_national_volleyball_team,http://dbpedia.org/resource/Cuba_women's_national_volleyball_team
1,124,Ã\u0081ngel Matos,http://dbpedia.org/resource/2007_South_American_Cross_Country_Championships,http://dbpedia.org/resource/Ángel_Matos
1,125,Women's volleyball team,http://dbpedia.org/resource/China_women's_national_football_team,http://dbpedia.org/resource/Cuba_women's_national_volleyball_team
1,127,Cuba national baseball team,http://dbpedia.org/resource/Cuba_national_football_team,http://dbpedia.org/resource/Cuban_National_Baseball_Team http://dbpedia.org/resource/Cuban_national_baseball_team http://dbpedia.org/resource/Cuba_national_baseball_team
1,132,Urbia Melendez,http://dbpedia.org/resource/Urbia_Meléndez,http://dbpedia.org/resource/Urbia_Melendez
1,136,JosÃ© Ã\u0081ngel CÃ©sar IvÃ¡n GarcÃ­a Freddy Mayola Luis Alberto PÃ©rez-Rionda,http://dbpedia.org/resource/Luis_Alberto_Pérez-Rionda,http://dbpedia.org/resource/José_Ángel_César
1,139,DiÃ³genes LuÃ±a,http://dbpedia.org/resource/Diógenes_Luna,http://dbpedia.org/resource/Diógenes_Luña
1,140,Nelson Loyola Carlos Pedroso IvÃ¡n Trevejo,http://dbpedia.org/resource/Iván_Pedroso,http://dbpedia.org/resource/Nelson_Loyola
1,142,Alexis RodrÃ­guez,http://dbpedia.org/resource/Alexis_Rodríguez_(wrestler),http://dbpedia.org/resource/Alexis_Rodríguez
1,148,Yan Bhartelemy Varela,http://dbpedia.org/resource/Matias_Varela,http://dbpedia.org/resource/Yan_Barthelemí http://dbpedia.org/resource/Yan_Bhartelemy http://dbpedia.org/resource/Yan_Bartelemi_Varela http://dbpedia.org/resource/Yan_Bartelemy_Varela http://dbpedia.org/resource/Yan_Barthelemi_Varela http://dbpedia.org/resource/Yan_Bhartelemy_Varela http://dbpedia.org/resource/Yan_Barthelemi http://dbpedia.org/resource/Yan_Barthelemy http://dbpedia.org/resource/Yan_Bartelemy http://dbpedia.org/resource/Yan_Barthelemí_Varela http://dbpedia.org/resource/Yan_Bartelemí http://dbpedia.org/resource/Yan_Barthelemy_Varela http://dbpedia.org/resource/Yan_Bartelemi http://dbpedia.org/resource/Yan_Bartelemí_Varela
1,158,Cuba national volleyball team,http://dbpedia.org/resource/Cuba_national_football_team,http://dbpedia.org/resource/Cuba_women's_national_volleyball_team
1,165,Driulys GonzÃ¡lez,http://dbpedia.org/resource/Arístides_González,http://dbpedia.org/resource/Driulys_González
1,167,Juan Miguel RodrÃ­guez,http://dbpedia.org/resource/Miguel_Ángel_Rodríguez_(squash_player),http://dbpedia.org/resource/Juan_Miguel_Rodríguez
1,170,Mijail LÃ³pez,http://es.dbpedia.org/resource/Mijail_Aviles,http://dbpedia.org/resource/Mijail_López
1,173,Cuba national baseball team,http://dbpedia.org/resource/Cuba_national_football_team,http://dbpedia.org/resource/Cuban_National_Baseball_Team http://dbpedia.org/resource/Cuban_national_baseball_team http://dbpedia.org/resource/Cuba_national_baseball_team
1,189,Ã\u0093scar Brayson,http://dbpedia.org/resource/University_of_South_Carolina,http://dbpedia.org/resource/Óscar_Brayson
1,197,Mijail LÃ³pez,http://es.dbpedia.org/resource/Mijail_Aviles,http://dbpedia.org/resource/Mijail_López
1,202,LÃ¡zaro Ã\u0081lvarez,http://dbpedia.org/resource/Mürzzuschlag,http://dbpedia.org/resource/Lázaro_Álvarez
