F1: 0.82906,Precision: 0.82906,Recall: 0.82906,,
Col,Row,Value,Submitted URI,Correct URI's
1,4,Austria Wien,http://dbpedia.org/resource/SK_Rapid_Wien,http://dbpedia.org/resource/Austria_Viena http://dbpedia.org/resource/SV_Amateure http://dbpedia.org/resource/FK_Austria_Wien http://dbpedia.org/resource/FC_Austria http://dbpedia.org/resource/Austria_Vienna http://dbpedia.org/resource/FK_Austria_Vienna http://dbpedia.org/resource/Austria_Vienna_II http://dbpedia.org/resource/Fc_austria http://dbpedia.org/resource/FK_Austria http://dbpedia.org/resource/Austria_Wien http://dbpedia.org/resource/Austria_Magna http://dbpedia.org/resource/Wiener_Amateure http://dbpedia.org/resource/FK_Austria_Vien
1,37,AaB,http://dbpedia.org/resource/Aalborg_Boldspilklub,http://dbpedia.org/resource/Aab_fodbold http://dbpedia.org/resource/Aalborg_Football http://dbpedia.org/resource/AaB_Football http://dbpedia.org/resource/AaB_Fodbold http://dbpedia.org/resource/Aalborg_BK_Football http://dbpedia.org/resource/Aab_football
1,39,KÃ¸benhavn,http://dbpedia.org/resource/F.C._Copenhagen,http://dbpedia.org/resource/FC_København
1,46,Liverpool,http://dbpedia.org/resource/Everton_F.C.,http://dbpedia.org/resource/Liverpool_Collective http://dbpedia.org/resource/Koppites http://dbpedia.org/resource/Kopites http://dbpedia.org/resource/Through_the_wind_and_rain http://dbpedia.org/resource/Liverpool_F._C. http://dbpedia.org/resource/Liverpool_Football_Club http://dbpedia.org/resource/Liverpool_F._C http://dbpedia.org/resource/Liverpool_footballl_club http://dbpedia.org/resource/Liverpool_F.C._Player_of_the_Season http://dbpedia.org/resource/KOP_Choir http://dbpedia.org/resource/Liverpool_Fc http://dbpedia.org/resource/L.F.C. http://dbpedia.org/resource/Liverpool_f.c. http://dbpedia.org/resource/Through_the_Wind_and_Rain http://dbpedia.org/resource/Liverpool_fc http://dbpedia.org/resource/Kopite http://dbpedia.org/resource/Player_of_the_Season http://dbpedia.org/resource/Liverpool_F.C http://dbpedia.org/resource/Liverpool_football_club http://dbpedia.org/resource/Liverpool_FC http://dbpedia.org/resource/FC_Liverpool http://dbpedia.org/resource/Liverpool_F.C. http://dbpedia.org/resource/Liverpool_F_C http://dbpedia.org/resource/The_Road_End
1,53,Levadia Tallinn,http://dbpedia.org/resource/FCI_Levadia_Tallinn,http://dbpedia.org/resource/FC_Levadia_Maardu http://dbpedia.org/resource/FC_Levadia_Tallinn http://dbpedia.org/resource/FC_Levadia http://dbpedia.org/resource/Levadia_Tallinn http://dbpedia.org/resource/Levadia_Maardu http://dbpedia.org/resource/Tallinna_FC_Levadia
1,56,Kuusysi,http://dbpedia.org/resource/FC_Lahti,http://dbpedia.org/resource/FC_Lahti_Akatemia http://dbpedia.org/resource/FC_Kuusysi http://dbpedia.org/resource/Kuusysi http://dbpedia.org/resource/Lahden_Pallo-Miehet http://dbpedia.org/resource/Upon_Pallo http://dbpedia.org/resource/Kuusysi_Lahti_FC http://dbpedia.org/resource/Kuusysi_Lahti
1,64,Lyon,http://dbpedia.org/resource/Olympique_Lyonnais_Féminin,http://dbpedia.org/resource/Olympique_Lyon http://dbpedia.org/resource/Olympique_lyonnais http://dbpedia.org/resource/Football_club_de_Lyon http://dbpedia.org/resource/Olympique_Lyonnais_F.C. http://dbpedia.org/resource/Olympique_de_Lyon http://dbpedia.org/resource/Lyon_F.C. http://dbpedia.org/resource/Football_Club_de_Lyon http://dbpedia.org/resource/Lyon_Forums http://dbpedia.org/resource/Olympique_Lyonnais
1,84,Ã\u009Ajpest,http://fr.dbpedia.org/resource/009_Sound_System,http://dbpedia.org/resource/Újpest_FC
1,87,Fram ReykjavÃ­k,http://dbpedia.org/resource/Knattspyrnufélag_Reykjavíkur,http://dbpedia.org/resource/Knattspyrnufélagið_Fram
1,109,Hibernians,http://dbpedia.org/resource/Hibernian_F.C.,http://dbpedia.org/resource/Poala_Hibernians http://dbpedia.org/resource/Hibernians http://dbpedia.org/resource/Paola_hibernians http://dbpedia.org/resource/Hibernians_F._C. http://dbpedia.org/resource/Hibernians_F_C http://dbpedia.org/resource/Hibernians_F.C._in_Europe http://dbpedia.org/resource/Hibernians_FC http://dbpedia.org/resource/Hibernians_F.C. http://dbpedia.org/resource/Hibernians_Paola
1,128,StrÃ¸msgodset,http://dbpedia.org/resource/Strømsgodset_Toppfotball,http://dbpedia.org/resource/Strømsgodset_IF
1,133,Widzew Å\u0081Ã³dÅº,,http://dbpedia.org/resource/Widzew_Łódź
1,134,ZagÅ\u0082Ä\u0099bie Lubin,http://dbpedia.org/resource/Lubin_Manufacturing_Company,http://dbpedia.org/resource/Zagłębie_Lubin
1,150,Rapid BucureÈ\u0099ti,http://dbpedia.org/resource/SK_Rapid_Wien,http://dbpedia.org/resource/FC_Rapid_București
1,157,Rangers,http://dbpedia.org/resource/Queens_Park_Rangers_F.C.,http://dbpedia.org/resource/Rangers_(1873) http://dbpedia.org/resource/Rangers_F._C. http://dbpedia.org/resource/Glasgow_Rangers_F.C. http://dbpedia.org/resource/The_Rangers_F.C. http://dbpedia.org/resource/Rangers_F.C._(1872) http://dbpedia.org/resource/Glasgow_Rangers_Football_Club http://dbpedia.org/resource/Rangers_F.C. http://dbpedia.org/resource/Rangers_FC http://dbpedia.org/resource/Rangers_F.C._(2012) http://dbpedia.org/resource/Rangers_(Glasgow) http://dbpedia.org/resource/Glasgow_Rangers http://dbpedia.org/resource/Rangers_F.C http://dbpedia.org/resource/The_rangers_2012 http://dbpedia.org/resource/Rangers_Football_Club http://dbpedia.org/resource/Rangers_F_C http://dbpedia.org/resource/Glasgow_Rangers_FC http://dbpedia.org/resource/The_Gers http://dbpedia.org/resource/FC_Rangers http://dbpedia.org/resource/Sevco_Scotland http://dbpedia.org/resource/Rangers_fc
1,161,Å½eleznik,http://dbpedia.org/resource/FK_Voždovac,http://dbpedia.org/resource/FK_Železnik
