F1: 0.80000,Precision: 0.80000,Recall: 0.80000,,
Col,Row,Value,Submitted URI,Correct URI's
1,17,Papercut,http://dbpedia.org/resource/Papercut_(Linkin_Park_song),http://dbpedia.org/resource/Paper_Cuts http://dbpedia.org/resource/Paper_Cuts_(song) http://dbpedia.org/resource/Papercuts_(song) http://dbpedia.org/resource/Papercut_(disambiguation) http://dbpedia.org/resource/Paper_cut_(disambiguation) http://dbpedia.org/resource/Papercut_(song)
1,68,Dirt Off Your Shoulder\/Lying from You,http://es.dbpedia.org/resource/Dirt_Off_Your_Shoulder/Lying_From_You,http://dbpedia.org/resource/Dirt_off_your_shoulder http://dbpedia.org/resource/Dirt_Off_Your_Shoulder http://dbpedia.org/resource/Dirt_off_Your_Shoulder
1,72,Izzo\/In the End,,http://dbpedia.org/resource/H.O.V.A. http://dbpedia.org/resource/Izzo_(H.O.V.A.) http://dbpedia.org/resource/H_to_the_izzo http://dbpedia.org/resource/IZZO_(H.O.V.A.) http://dbpedia.org/resource/H_to_the_Izzo
1,73,Points of Authority\/99 Problems\/One Step Closer,http://dbpedia.org/resource/One_Step_Closer_(Linkin_Park_song),http://dbpedia.org/resource/Vertical_Limit_(song) http://dbpedia.org/resource/Points_of_Authority
1,109,Blackout,http://fr.dbpedia.org/resource/Blackout_(chanson_de_Scorpions),http://dbpedia.org/resource/Blackout_(Linkin_Park_song)
1,141,I'll Be Gone,http://dbpedia.org/resource/I'll_Be_Gone_(Linkin_Park_song),http://dbpedia.org/resource/I'll_Be_Gone
1,148,Powerless,http://dbpedia.org/resource/Powerless_(Linkin_Park_song),http://dbpedia.org/resource/Powerless_(song)
1,186,Keys to the Kingdom,http://dbpedia.org/resource/Keys_of_the_Kingdom,http://dbpedia.org/resource/Keys_to_the_Kingdom_(song) http://dbpedia.org/resource/Keys_to_the_Kingdom
1,187,All for Nothing (featuring Page Hamilton),http://dbpedia.org/resource/All_or_Nothing_(Cher_song),http://dbpedia.org/resource/All_for_Nothing_(song) http://dbpedia.org/resource/All_for_Nothing_(Linkin_Park_song)
1,203,Breaking the Habit Original Mike (2002 Demo),http://dbpedia.org/resource/The_Twilight_Saga:_Breaking_Dawn_–_Part_1_(soundtrack),http://dbpedia.org/resource/Breaking_the_Habit http://dbpedia.org/resource/Breakin'_the_Habit http://dbpedia.org/resource/Breakin_the_Habit http://dbpedia.org/resource/Breakin'_The_Habit http://dbpedia.org/resource/Breaking_the_Habit_(song) http://dbpedia.org/resource/Breaking_the_habit http://dbpedia.org/resource/Breakin_The_Habit http://dbpedia.org/resource/Breaking_the_Habit_(video) http://dbpedia.org/resource/Breaking_The_Habit
