F1: 0.80851,Precision: 0.80851,Recall: 0.80851,,
Col,Row,Value,Submitted URI,Correct URI's
1,5,Criminal Lawyer,http://dbpedia.org/resource/Criminal_Lawyer_(1937_film),http://dbpedia.org/resource/Criminal_Lawyer_(film) http://dbpedia.org/resource/Criminal_Lawyer
1,16,Too Many Wives,http://dbpedia.org/resource/Too_Many_Wives_(1933_film),http://dbpedia.org/resource/Too_Many_Wives
1,23,Hollywood Cowboy,http://dbpedia.org/resource/Hearts_of_the_West,http://dbpedia.org/resource/Hollywood_Cowboy
1,33,Windjammer,http://dbpedia.org/resource/Windjammer_(1958_film),http://dbpedia.org/resource/Windjammer_(1937_film)
1,34,Hideaway,http://dbpedia.org/resource/Hideaway_(1995_film),http://dbpedia.org/resource/Hideaway_(1937_film)
1,40,Saturday's Heroes,http://dbpedia.org/resource/Saturday's_Hero,http://dbpedia.org/resource/Saturday's_Heroes
1,55,Snow White and the Seven Dwarfs,http://dbpedia.org/resource/Snow_White_and_the_Seven_Dwarfs_(1955_film),http://dbpedia.org/resource/Snow_White_and_the_Seven_Dwarfs_(Disney_film) http://dbpedia.org/resource/Snow_White_and_the_Seven_Dwarves_(1937_film) http://dbpedia.org/resource/Snow_White_and_the_Seven_Dwarfs_(1937_film) http://dbpedia.org/resource/Sleepy_(character) http://dbpedia.org/resource/Snow_White_&_the_Seven_Dwarfs_(1937_film) http://dbpedia.org/resource/Dopey_(Disney) http://dbpedia.org/resource/Sneezy http://dbpedia.org/resource/I'm_Wishing/One_Song http://dbpedia.org/resource/Snow_White_and_the_Seven_Dwarfs_Diamond_Edition http://dbpedia.org/resource/Snow_White_and_The_Seven_Dwarfs_(1937_film) http://dbpedia.org/resource/Snow_White:_A_Lesson_in_Cooperation http://dbpedia.org/resource/Walt_Disney's_Snow_White_and_the_Seven_Dwarfs http://dbpedia.org/resource/Bashful_(character) http://dbpedia.org/resource/Snow_White_(1937_film) http://dbpedia.org/resource/Snow_White_and_the_Seven_Dwarfs_(1937_movie)
1,56,Wise Girl,http://dbpedia.org/resource/Wise_Girls_(film),http://dbpedia.org/resource/Wise_Girl_(film)
1,57,She's Got Everything,http://dbpedia.org/resource/She's_Got_Everything_(film),http://dbpedia.org/resource/She's_Got_Everything_(1937_film)
