F1: 0.86822,Precision: 0.86822,Recall: 0.86822,,
Col,Row,Value,Submitted URI,Correct URI's
1,1,Bedford,"http://dbpedia.org/resource/Bedford_County,_Virginia","http://dbpedia.org/resource/Bed_ford http://dbpedia.org/resource/The_weather_in_Bedford http://dbpedia.org/resource/Bedford/Kempston_Urban_Area http://dbpedia.org/resource/BEDFORD http://dbpedia.org/resource/Bedford_Urban_Area http://dbpedia.org/resource/Bedford,_England http://dbpedia.org/resource/Bedford,_Bedfordshire http://dbpedia.org/resource/UN/LOCODE:GBBEF http://dbpedia.org/resource/Bedford http://dbpedia.org/resource/Beford"
1,9,Clapham,"http://dbpedia.org/resource/Clapham,_West_Sussex","http://dbpedia.org/resource/Clapham,_Bedford http://dbpedia.org/resource/Clapham,_Bedfordshire"
1,20,Kempston Rural,http://dbpedia.org/resource/Kempston,http://dbpedia.org/resource/Kempston_Rural
1,26,Oakley,"http://dbpedia.org/resource/Oakley,_Buckinghamshire","http://dbpedia.org/resource/Oakley,_Bedfordshire http://dbpedia.org/resource/Lincroft_Middle_School"
1,40,Swineshead,"http://dbpedia.org/resource/Swineshead,_Lincolnshire","http://dbpedia.org/resource/Swineshead,_Bedfordshire"
1,44,Willington,"http://dbpedia.org/resource/Willington,_Derbyshire","http://dbpedia.org/resource/Willington,_Bedfordshire"
1,47,Wootton,"http://dbpedia.org/resource/Wootton,_Vale_of_White_Horse","http://dbpedia.org/resource/Wootton_Green http://dbpedia.org/resource/Hall_End http://dbpedia.org/resource/Wootton_Green,_Bedfordshire http://dbpedia.org/resource/Wootton,_Bedfordshire"
1,63,Chalton,http://dbpedia.org/resource/Moggerhanger,"http://dbpedia.org/resource/Chalton,_Bedfordshire"
1,64,Clifton,http://dbpedia.org/resource/Clifton_Campville,"http://dbpedia.org/resource/Clifton,_Bedfordshire"
1,68,Dunton,"http://dbpedia.org/resource/Dunton,_Norfolk","http://dbpedia.org/resource/Dunton,_Bedfordshire"
1,73,Everton,"http://dbpedia.org/resource/Everton,_Nottinghamshire","http://dbpedia.org/resource/Everton,_Bedfordshire http://dbpedia.org/resource/Everton_Bedfordshire"
1,91,Langford,"http://dbpedia.org/resource/Langford,_Oxfordshire","http://dbpedia.org/resource/Langford,_Bedfordshire"
1,97,Millbrook,"http://dbpedia.org/resource/Millbrook,_Cornwall","http://dbpedia.org/resource/Millbrook,_Bedfordfshire http://dbpedia.org/resource/Millbrook,_Bedfordshire"
1,107,Shefford,http://dbpedia.org/resource/Great_Shefford,"http://dbpedia.org/resource/Shefford_Hardwick http://dbpedia.org/resource/Shefford,_Bedfordshire"
1,116,Streatley,"http://dbpedia.org/resource/Streatley,_Berkshire","http://dbpedia.org/resource/Streatley,_Bedfordshire http://dbpedia.org/resource/Streatley_with_Sharpenhoe"
1,119,Sutton,"http://dbpedia.org/resource/Sutton,_Essex","http://dbpedia.org/resource/Sutton_Packhorse_Bridge http://dbpedia.org/resource/Sutton,_Bedfordshire"
1,129,Luton,"http://dbpedia.org/resource/Luton,_Devon","http://dbpedia.org/resource/Luton,_England http://dbpedia.org/resource/Napier_Park http://dbpedia.org/resource/L-Town http://dbpedia.org/resource/Capability_Green http://dbpedia.org/resource/County_of_Luton http://dbpedia.org/resource/The_weather_in_Luton http://dbpedia.org/resource/County_Borough_of_Luton http://dbpedia.org/resource/Luton,_United_Kingdom http://dbpedia.org/resource/Lutonian http://dbpedia.org/resource/Culture_in_Luton http://dbpedia.org/resource/Luton http://dbpedia.org/resource/Translink_(London) http://dbpedia.org/resource/Borough_of_Luton http://dbpedia.org/resource/Luton,_UK http://dbpedia.org/resource/Luton,_Bedfordshire"
