F1: 0.78182,Precision: 0.78182,Recall: 0.78182,,
Col,Row,Value,Submitted URI,Correct URI's
1,4,Feelin' Groovy Reissued in 2011 with bonus tracks,http://dbpedia.org/resource/Jailhouse_Rock_(EP),http://dbpedia.org/resource/Feelin'_Groovy
1,24,Fantasy,http://dbpedia.org/resource/Fantasy_(Candy_Lo_album),http://dbpedia.org/resource/Fantasy_(Carole_King_album) http://dbpedia.org/resource/Corazón_(Carole_King_song)
1,29,High Energy,http://dbpedia.org/resource/High_Energy_(The_Supremes_album),http://dbpedia.org/resource/High_Energy_(Freddie_Hubbard_album)
1,35,Man-Child,http://dbpedia.org/resource/Superman,http://dbpedia.org/resource/Man-Child_(album) http://dbpedia.org/resource/Man-Child
1,36,I've Got the Music in Me,http://dbpedia.org/resource/I've_Got_the_Music_in_Me,http://dbpedia.org/resource/I've_Got_the_Music_in_Me_(album)
1,73,Bad Girls,http://dbpedia.org/resource/Bad_Girls_(Donna_Summer_song),http://dbpedia.org/resource/Bad_Girls_(album) http://dbpedia.org/resource/Bad_Girls_(Donna_Summer_album) http://dbpedia.org/resource/Our_Love_(Donna_Summer_song)
1,99,Desire,http://dbpedia.org/resource/Desire_(U2_song),http://dbpedia.org/resource/Desire_(Tom_Scott_album) http://dbpedia.org/resource/Desire_(Tom_Scott_Album)
1,109,"Break Out Reissued in 1984 with a different track listing, and in 2011 in a 2 Ã\u0097 CD deluxe remastered and expanded edition.",http://dbpedia.org/resource/Death_of_Osama_bin_Laden,http://dbpedia.org/resource/Break_Out_(Pointer_Sisters_album)
1,115,Like a Prayer,http://dbpedia.org/resource/Like_a_Prayer_(song),http://dbpedia.org/resource/Like_a_Prayer_(album) http://dbpedia.org/resource/Spanish_Eyes_(Madonna_song) http://dbpedia.org/resource/Remixed_Prayers_(Madonna_album) http://dbpedia.org/resource/Act_Of_Contrition_(Madonna_song) http://dbpedia.org/resource/Act_of_Contrition_(song) http://dbpedia.org/resource/Act_of_Contrition_(Madonna_song)
1,117,"Cuban Fire! 1991 CD release; tracks 8 to 12 recorded during the 'Mellophonium' sessions at Capitol Tower Studios, Los Angeles on September 19â\u0080\u009321, 1960",http://dbpedia.org/resource/2000_in_music,http://dbpedia.org/resource/Cuban_Fire!
1,120,Duets,http://dbpedia.org/resource/Duets_(Elton_John_album),http://dbpedia.org/resource/Duets_I http://dbpedia.org/resource/Duets_(Frank_Sinatra_album)
1,126,Sunrise 1998 remastered reissue,http://dbpedia.org/resource/Living_in_the_Material_World,http://dbpedia.org/resource/🌅 http://dbpedia.org/resource/Civil_sunrise http://dbpedia.org/resource/Sunup http://dbpedia.org/resource/🌄 http://dbpedia.org/resource/Sunrise http://dbpedia.org/resource/Sun_rise
