F1: 0.81356,Precision: 0.81356,Recall: 0.81356,,
Col,Row,Value,Submitted URI,Correct URI's
4,4,Dukla Prague,http://dbpedia.org/resource/FK_Dukla_Prague,http://dbpedia.org/resource/Dukla_Prague http://dbpedia.org/resource/Dukla_Praha
4,5,Liverpool FC,http://dbpedia.org/resource/Everton_F.C.,http://dbpedia.org/resource/Liverpool_Collective http://dbpedia.org/resource/Koppites http://dbpedia.org/resource/Kopites http://dbpedia.org/resource/Through_the_wind_and_rain http://dbpedia.org/resource/Liverpool_F._C. http://dbpedia.org/resource/Liverpool_Football_Club http://dbpedia.org/resource/Liverpool_F._C http://dbpedia.org/resource/Liverpool_footballl_club http://dbpedia.org/resource/Liverpool_F.C._Player_of_the_Season http://dbpedia.org/resource/KOP_Choir http://dbpedia.org/resource/Liverpool_Fc http://dbpedia.org/resource/L.F.C. http://dbpedia.org/resource/Liverpool_f.c. http://dbpedia.org/resource/Through_the_Wind_and_Rain http://dbpedia.org/resource/Liverpool_fc http://dbpedia.org/resource/Kopite http://dbpedia.org/resource/Player_of_the_Season http://dbpedia.org/resource/Liverpool_F.C http://dbpedia.org/resource/Liverpool_football_club http://dbpedia.org/resource/Liverpool_FC http://dbpedia.org/resource/FC_Liverpool http://dbpedia.org/resource/Liverpool_F.C. http://dbpedia.org/resource/Liverpool_F_C http://dbpedia.org/resource/The_Road_End
4,7,Manchester City,http://dbpedia.org/resource/Manchester_United_F.C.,http://dbpedia.org/resource/Ardwick_A.F.C. http://dbpedia.org/resource/Mancity http://dbpedia.org/resource/Manchester_C http://dbpedia.org/resource/Man_City_FC http://dbpedia.org/resource/Manchester_city http://dbpedia.org/resource/Manchester_city_fc http://dbpedia.org/resource/Manchester_City_Football_Club http://dbpedia.org/resource/Man_City http://dbpedia.org/resource/The_Blues_(Manchester) http://dbpedia.org/resource/Manchester_City_Citizens http://dbpedia.org/resource/Ardwick_F.C. http://dbpedia.org/resource/Ardwick_AFC http://dbpedia.org/resource/John_Wardle_(businessman) http://dbpedia.org/resource/Man_C http://dbpedia.org/resource/Manchester_City_F.C. http://dbpedia.org/resource/Manchester_City_F.C http://dbpedia.org/resource/Man._City http://dbpedia.org/resource/Manchester_City_F._C. http://dbpedia.org/resource/Man_city http://dbpedia.org/resource/Manchester_City http://dbpedia.org/resource/Manchester_City_FC http://dbpedia.org/resource/Manchester_City_F_C http://dbpedia.org/resource/Ardwick_Association_Football_Club http://dbpedia.org/resource/Man_c
4,10,FC KoÅ¡ice,,http://dbpedia.org/resource/FC_Košice
4,26,FC Tirol Innsbruck,http://dbpedia.org/resource/FC_Wacker_Innsbruck,http://dbpedia.org/resource/Tirol_Innsbruck http://dbpedia.org/resource/FC_Tirol_Innsbruck http://dbpedia.org/resource/FC_Tirol_Innsbrueck http://dbpedia.org/resource/FC_Tirol_Innsbrück http://dbpedia.org/resource/FC_Tirol
4,27,Larisa FC,http://dbpedia.org/resource/Athlitiki_Enosi_Larissa_F.C.,http://dbpedia.org/resource/A.E._Larissa http://dbpedia.org/resource/AEL_1964 http://dbpedia.org/resource/A.E._Larisa http://dbpedia.org/resource/AE_Larissa http://dbpedia.org/resource/AEL_Larissa http://dbpedia.org/resource/A.E.L._1964 http://dbpedia.org/resource/Athletic_Union_of_Larissa http://dbpedia.org/resource/AE_Larisa http://dbpedia.org/resource/Athletic_Union_of_Larissa_1964 http://dbpedia.org/resource/Athlitiki_Enosi_Larissa http://dbpedia.org/resource/AEL1964
4,30,Shamrock Rovers,http://dbpedia.org/resource/Shelbourne_F.C.,http://dbpedia.org/resource/Shamrock_Rovers_F._C. http://dbpedia.org/resource/Shamrock_Rovers_Football_Club http://dbpedia.org/resource/Shamrock_Rovers_F.C. http://dbpedia.org/resource/Shamrock_Rovers http://dbpedia.org/resource/Shamrock_Rovers_FC http://dbpedia.org/resource/Shamrock_Rovers_F_C http://dbpedia.org/resource/400_Club http://dbpedia.org/resource/The_hoops
4,31,FC Steaua BucureÅ\u009Fti,http://dbpedia.org/resource/FCSB,http://dbpedia.org/resource/FC_Steaua_Bucureşti
4,47,FK Å½algiris Vilnius,http://dbpedia.org/resource/FK_Žalgiris,http://dbpedia.org/resource/FK_Žalgiris_Vilnius
4,55,FenerbahÃ§e SK,http://dbpedia.org/resource/Fenerbahçe_S.K._(football),http://dbpedia.org/resource/Fenerbahçe_SK
4,58,FK Ä\u008Celik NikÅ¡iÄ\u0087,http://dbpedia.org/resource/Japan,http://dbpedia.org/resource/FK_Čelik_Nikšić
