F1: 0.40000,Precision: 0.40000,Recall: 0.40000,,
Col,Row,Value,Submitted URI,Correct URI's
3,4,"Tempe, Arizona, USA","http://dbpedia.org/resource/Tucson,_Arizona","http://dbpedia.org/resource/UN/LOCODE:USTPE http://dbpedia.org/resource/Tempe_Public_Library http://dbpedia.org/resource/Tostitos_Fiesta_Bowl_Block_Party http://dbpedia.org/resource/Hoodstock http://dbpedia.org/resource/Oidbad http://dbpedia.org/resource/Tempe,_az http://dbpedia.org/resource/History_of_Tempe,_Arizona http://dbpedia.org/resource/Oidbaḍ http://dbpedia.org/resource/Tempe,_AR http://dbpedia.org/resource/Tempe,_AZ http://dbpedia.org/resource/Tempe_Arizona http://dbpedia.org/resource/Shmempe http://dbpedia.org/resource/Fiesta_Bowl_Block_Party http://dbpedia.org/resource/Tempe,_Arizona http://dbpedia.org/resource/FBBP"
3,6,"Beckenham, England",http://dbpedia.org/resource/Beckenham,http://dbpedia.org/resource/Kent_Championships
3,10,"Newport, Rhode Island, USA",http://dbpedia.org/resource/Rhode_Island,"http://dbpedia.org/resource/Newport,_ri http://dbpedia.org/resource/Newport_RI http://dbpedia.org/resource/Newport_(RI) http://dbpedia.org/resource/Newport_(Rhode_Island) http://dbpedia.org/resource/Newport,_R.I., http://dbpedia.org/resource/Newport,_Rhode_Island http://dbpedia.org/resource/Newport,_RI http://dbpedia.org/resource/02840 http://dbpedia.org/resource/Newport,_R.I. http://dbpedia.org/resource/Newport_East,_RI http://dbpedia.org/resource/UN/LOCODE:USNPT http://dbpedia.org/resource/History_of_Newport,_Rhode_Island http://dbpedia.org/resource/Newport_Rhode_Island"
3,11,"Auckland, New Zealand",http://dbpedia.org/resource/New_Zealand,"http://dbpedia.org/resource/Auckand http://dbpedia.org/resource/Aucklander http://dbpedia.org/resource/Tāmaki-makau-rau http://dbpedia.org/resource/Auckland,_New_Zealand http://dbpedia.org/resource/Attractions_and_Landmarks_in_Auckland http://dbpedia.org/resource/Auckland http://dbpedia.org/resource/Auckland_Metropolitan_Area http://dbpedia.org/resource/Tāmaki_Makau_Rau http://dbpedia.org/resource/UN/LOCODE:NZAKL http://dbpedia.org/resource/City_of_Sails http://dbpedia.org/resource/Tamaki_Makau_Rau http://dbpedia.org/resource/Auckland,_NZ http://dbpedia.org/resource/Aucklnd http://dbpedia.org/resource/New_Zealand_Auckland http://dbpedia.org/resource/Auckland_NZ http://dbpedia.org/resource/Auckland_New_Zealand"
3,12,"Bombay, India",http://dbpedia.org/resource/India,"http://dbpedia.org/resource/Mumbai,_Maharashtra http://dbpedia.org/resource/Bombay http://dbpedia.org/resource/Bombay_india http://dbpedia.org/resource/Bon_Bahia http://dbpedia.org/resource/Bombay_also_known_as_mumbai http://dbpedia.org/resource/Mumbai,_Maharastra http://dbpedia.org/resource/Greater_Mumbai http://dbpedia.org/resource/Bombei http://dbpedia.org/resource/Bombai http://dbpedia.org/resource/Mumbai http://dbpedia.org/resource/Bomaím http://dbpedia.org/resource/Mumbaikars http://dbpedia.org/resource/Bombay,_MH http://dbpedia.org/resource/Mumbaii http://dbpedia.org/resource/Mumbia http://dbpedia.org/resource/Demographics_of_Mumbai http://dbpedia.org/resource/Mumbai_(Images) http://dbpedia.org/resource/Mumbaai http://dbpedia.org/resource/Galajunkja http://dbpedia.org/resource/Mumbai,_India http://dbpedia.org/resource/Bombay_City http://dbpedia.org/resource/Mumbai_(Bombay) http://dbpedia.org/resource/Bombay_(India) http://dbpedia.org/resource/Eastindians http://dbpedia.org/resource/Kakamuchee http://dbpedia.org/resource/Bomaim http://dbpedia.org/resource/Mumbai,_MH http://dbpedia.org/resource/मुंबई http://dbpedia.org/resource/Bom_Bahia http://dbpedia.org/resource/Greater_Bombay http://dbpedia.org/resource/Mumbay http://dbpedia.org/resource/Mubai http://dbpedia.org/resource/Mumbaī http://dbpedia.org/resource/Rajhans_Balvatika http://dbpedia.org/resource/Mumbai_City http://dbpedia.org/resource/Bombay,_India http://dbpedia.org/resource/Bombay,_Maharashtra http://dbpedia.org/resource/Mombai"
3,13,"Mexico City, Mexico",http://dbpedia.org/resource/Mexico,"http://dbpedia.org/resource/D.F. http://dbpedia.org/resource/Ciudad_Mexico http://dbpedia.org/resource/UN/LOCODE:MXMEX http://dbpedia.org/resource/Cidade_do_México http://dbpedia.org/resource/Ciudad_México http://dbpedia.org/resource/Cidade_do_Mexico http://dbpedia.org/resource/Mexico_City,_Mex http://dbpedia.org/resource/Distrito_Federal_de_Mexico http://dbpedia.org/resource/Mexico,_D.F. http://dbpedia.org/resource/Ciudad_de_Méjico http://dbpedia.org/resource/Ciudad_de_México http://dbpedia.org/resource/México_DF http://dbpedia.org/resource/Mexico,_Distrito_Federal http://dbpedia.org/resource/MX-DIF http://dbpedia.org/resource/Ciudad_de_Mexico http://dbpedia.org/resource/Ciudad_de_Mejico http://dbpedia.org/resource/Méjico_City http://dbpedia.org/resource/Mexican_Federal_District_Transit_System http://dbpedia.org/resource/Cd_de_México http://dbpedia.org/resource/Federal_District_(Mexico) http://dbpedia.org/resource/City_of_Mexico http://dbpedia.org/resource/Mexico_(city) http://dbpedia.org/resource/Capital_of_México http://dbpedia.org/resource/Distrito_Federal,_Mexico http://dbpedia.org/resource/Mexico_City,_Distrito_Federal http://dbpedia.org/resource/Mexico_D.F. http://dbpedia.org/resource/CDMX http://dbpedia.org/resource/Distrito_Federal_(Mexico) http://dbpedia.org/resource/Distrito_Federal,_México http://dbpedia.org/resource/Ciudad_De_Mexico http://dbpedia.org/resource/Mexico_City,_Distrito_Federal,_Mexico http://dbpedia.org/resource/Mejico_City http://dbpedia.org/resource/Mexico_City,_México http://dbpedia.org/resource/Demographics_of_Mexico_City http://dbpedia.org/resource/México_D.F. http://dbpedia.org/resource/Cd._de_Mexico http://dbpedia.org/resource/México,_D.F. http://dbpedia.org/resource/Ciudad_de_mexico http://dbpedia.org/resource/Mexico_DF http://dbpedia.org/resource/Federal_District_of_Mexico http://dbpedia.org/resource/Mexico_city http://dbpedia.org/resource/ISO_3166-2:MX-DIF http://dbpedia.org/resource/Mexico_City,_Mexico http://dbpedia.org/resource/Cd_de_Mexico http://dbpedia.org/resource/Capital_of_Mexico http://dbpedia.org/resource/Transportation_in_Mexico_City http://dbpedia.org/resource/Mexico_City http://dbpedia.org/resource/Mexico_City_(Mexico) http://dbpedia.org/resource/Distrito_Federal_de_México http://dbpedia.org/resource/Mexico_df http://dbpedia.org/resource/México,_D.F http://dbpedia.org/resource/Mexico_City,_Federal_District http://dbpedia.org/resource/Distrito_Federal_(México) http://dbpedia.org/resource/Mexico_City,_D.F. http://dbpedia.org/resource/Mexico_District http://dbpedia.org/resource/Mexican_Federal_District http://dbpedia.org/resource/Mexico,_DF http://dbpedia.org/resource/Capital_city_of_mexico http://dbpedia.org/resource/México_City http://dbpedia.org/resource/Mexico_Distrito_Federal http://dbpedia.org/resource/Mexico_City_proper http://dbpedia.org/resource/The_weather_in_Mexico_City http://dbpedia.org/resource/México,_DF http://dbpedia.org/resource/Cd._de_México"
3,15,"Bombay, India",http://dbpedia.org/resource/India,"http://dbpedia.org/resource/Mumbai,_Maharashtra http://dbpedia.org/resource/Bombay http://dbpedia.org/resource/Bombay_india http://dbpedia.org/resource/Bon_Bahia http://dbpedia.org/resource/Bombay_also_known_as_mumbai http://dbpedia.org/resource/Mumbai,_Maharastra http://dbpedia.org/resource/Greater_Mumbai http://dbpedia.org/resource/Bombei http://dbpedia.org/resource/Bombai http://dbpedia.org/resource/Mumbai http://dbpedia.org/resource/Bomaím http://dbpedia.org/resource/Mumbaikars http://dbpedia.org/resource/Bombay,_MH http://dbpedia.org/resource/Mumbaii http://dbpedia.org/resource/Mumbia http://dbpedia.org/resource/Demographics_of_Mumbai http://dbpedia.org/resource/Mumbai_(Images) http://dbpedia.org/resource/Mumbaai http://dbpedia.org/resource/Galajunkja http://dbpedia.org/resource/Mumbai,_India http://dbpedia.org/resource/Bombay_City http://dbpedia.org/resource/Mumbai_(Bombay) http://dbpedia.org/resource/Bombay_(India) http://dbpedia.org/resource/Eastindians http://dbpedia.org/resource/Kakamuchee http://dbpedia.org/resource/Bomaim http://dbpedia.org/resource/Mumbai,_MH http://dbpedia.org/resource/मुंबई http://dbpedia.org/resource/Bom_Bahia http://dbpedia.org/resource/Greater_Bombay http://dbpedia.org/resource/Mumbay http://dbpedia.org/resource/Mubai http://dbpedia.org/resource/Mumbaī http://dbpedia.org/resource/Rajhans_Balvatika http://dbpedia.org/resource/Mumbai_City http://dbpedia.org/resource/Bombay,_India http://dbpedia.org/resource/Bombay,_Maharashtra http://dbpedia.org/resource/Mombai"
3,17,"Milan, Italy",http://dbpedia.org/resource/Milan,http://dbpedia.org/resource/1980_Milan_Indoor
3,18,"Newport, Rhode Island, USA",http://dbpedia.org/resource/Rhode_Island,"http://dbpedia.org/resource/Newport,_ri http://dbpedia.org/resource/Newport_RI http://dbpedia.org/resource/Newport_(RI) http://dbpedia.org/resource/Newport_(Rhode_Island) http://dbpedia.org/resource/Newport,_R.I., http://dbpedia.org/resource/Newport,_Rhode_Island http://dbpedia.org/resource/Newport,_RI http://dbpedia.org/resource/02840 http://dbpedia.org/resource/Newport,_R.I. http://dbpedia.org/resource/Newport_East,_RI http://dbpedia.org/resource/UN/LOCODE:USNPT http://dbpedia.org/resource/History_of_Newport,_Rhode_Island http://dbpedia.org/resource/Newport_Rhode_Island"
3,21,"Stowe, Vermont, USA",http://dbpedia.org/resource/Vermont,"http://dbpedia.org/resource/Stowe,_Vermont http://dbpedia.org/resource/Stowe,_VT http://dbpedia.org/resource/Stowe_(CDP),_Vermont http://dbpedia.org/resource/UN/LOCODE:USMVL http://dbpedia.org/resource/Stowe_(village),_Vermont"
3,22,"Spring, Texas, USA","http://dbpedia.org/resource/Austin,_Texas","http://dbpedia.org/resource/UN/LOCODE:USABS http://dbpedia.org/resource/Spring,_TX http://dbpedia.org/resource/Spring,_Texas"
3,23,"Newport, Rhode Island, USA",http://dbpedia.org/resource/Rhode_Island,"http://dbpedia.org/resource/Newport,_ri http://dbpedia.org/resource/Newport_RI http://dbpedia.org/resource/Newport_(RI) http://dbpedia.org/resource/Newport_(Rhode_Island) http://dbpedia.org/resource/Newport,_R.I., http://dbpedia.org/resource/Newport,_Rhode_Island http://dbpedia.org/resource/Newport,_RI http://dbpedia.org/resource/02840 http://dbpedia.org/resource/Newport,_R.I. http://dbpedia.org/resource/Newport_East,_RI http://dbpedia.org/resource/UN/LOCODE:USNPT http://dbpedia.org/resource/History_of_Newport,_Rhode_Island http://dbpedia.org/resource/Newport_Rhode_Island"
