F1: 0.33333,Precision: 0.33333,Recall: 0.33333,,
Col,Row,Value,Submitted URI,Correct URI's
1,1,Kellogg's Rice Krispies,http://dbpedia.org/resource/Rice_Owls_men's_basketball,http://dbpedia.org/resource/Kellogg's_Rice_Krispies
1,3,Harp Lager,http://dbpedia.org/resource/Lager,http://dbpedia.org/resource/Harp_Lager http://dbpedia.org/resource/Harp_(beer) http://dbpedia.org/resource/Harp_(lager) http://dbpedia.org/resource/Harp_Beer
1,5,The Sun\/Woolworths,http://dbpedia.org/resource/Woolworths_Group_(Australia),http://dbpedia.org/resource/The_Sun_(British_newspaper) http://dbpedia.org/resource/Irish_Sun http://dbpedia.org/resource/The_Sun_(UK_newspaper) http://dbpedia.org/resource/The_Sun_(United_Kingdom) http://dbpedia.org/resource/Sun_+ http://dbpedia.org/resource/Sun_On_Sunday http://dbpedia.org/resource/Thesun.co.uk http://dbpedia.org/resource/Sun_on_Sunday http://dbpedia.org/resource/The_Scum http://dbpedia.org/resource/£9.50_Holidays_(The_Sun) http://dbpedia.org/resource/British_Sun http://dbpedia.org/resource/The_Irish_Sun http://dbpedia.org/resource/TV_Mag http://dbpedia.org/resource/The_Sun_(UK) http://dbpedia.org/resource/The_Sun_Online http://dbpedia.org/resource/The_Sun_Newspaper http://dbpedia.org/resource/London_Sun http://dbpedia.org/resource/English_Sun http://dbpedia.org/resource/Scottish_Sun http://dbpedia.org/resource/The_Sun_(United_Kingdom_newspaper) http://dbpedia.org/resource/The_Sun_(London_UK) http://dbpedia.org/resource/Sun+ http://dbpedia.org/resource/The_Sun_on_Sunday http://dbpedia.org/resource/£9.50_Holidays http://dbpedia.org/resource/The_Scottish_Sun
1,7,Austin Powers cinema release,http://dbpedia.org/resource/Austin_Powers:_The_Spy_Who_Shagged_Me,"http://dbpedia.org/resource/Austin_Powers:_International_Man_of_Mystery http://dbpedia.org/resource/International_Man_of_Mystery http://dbpedia.org/resource/Austin_Powers:International_Man_Of_Mystery http://dbpedia.org/resource/Austin_Powers,_International_Man_of_Mystery http://dbpedia.org/resource/Austin_Powers_(film) http://dbpedia.org/resource/Austin_Powers:_International_Man_Of_Mystery"
1,9,Sure for Men,http://dbpedia.org/resource/Rexona,http://dbpedia.org/resource/Sure_(brand)
1,12,Milk Marketing Board,http://dbpedia.org/resource/Dairy_Crest,http://dbpedia.org/resource/Milk_Marketing_Board
1,13,TV Times,http://dbpedia.org/resource/End_Times_(Breaking_Bad),http://dbpedia.org/resource/TV_Times http://dbpedia.org/resource/TVTimes http://dbpedia.org/resource/Tv_times
1,15,WHSmith Half Price Books Offer,http://dbpedia.org/resource/Half_Price_Books,http://dbpedia.org/resource/Smithbooks http://dbpedia.org/resource/W._H._Smith_&_Son http://dbpedia.org/resource/W_H_Smith http://dbpedia.org/resource/WHSmith_Group_PLC http://dbpedia.org/resource/W._H._Smith http://dbpedia.org/resource/WH_Smith_Retail http://dbpedia.org/resource/W.H._Smith http://dbpedia.org/resource/W.H._Smith_&_Son's_Subscription_Library http://dbpedia.org/resource/Wh_smith http://dbpedia.org/resource/W.H.Smith http://dbpedia.org/resource/WH_Smith_PLC http://dbpedia.org/resource/W_H_Smith_plc http://dbpedia.org/resource/WHSmith http://dbpedia.org/resource/Funky_Pigeon http://dbpedia.org/resource/WH_Smith http://dbpedia.org/resource/Smith_(WH)_Group_plc http://dbpedia.org/resource/WH_Smiths http://dbpedia.org/resource/W.H._Smiths http://dbpedia.org/resource/WH_Smith_plc http://dbpedia.org/resource/Whsmith http://dbpedia.org/resource/WHSmith_Retail
1,16,Super Mario Bros 25th Anniversary,http://dbpedia.org/resource/Super_Mario_Bros._(film),"http://dbpedia.org/resource/Super_Mario_Bros./Duck_Hunt http://dbpedia.org/resource/Super_Mario_Bros._DX http://dbpedia.org/resource/SMBS http://dbpedia.org/resource/The_Minus_World http://dbpedia.org/resource/Super_mario_bros. http://dbpedia.org/resource/SMB1 http://dbpedia.org/resource/2-in-1_Super_Mario_Bros/Duck_Hunt http://dbpedia.org/resource/Super_Mario_Bros. http://dbpedia.org/resource/Minus_world http://dbpedia.org/resource/Smb1 http://dbpedia.org/resource/Super_Mario_1 http://dbpedia.org/resource/Super_Mario_brothers http://dbpedia.org/resource/Super_Mario_Bros._1 http://dbpedia.org/resource/3-in-1_Super_Mario_Bros/Duck_Hunt/World_Class_Track_Meet http://dbpedia.org/resource/World_-1 http://dbpedia.org/resource/Super_Mario_Bros._Special http://dbpedia.org/resource/Super_Mario_Bros._(original_game) http://dbpedia.org/resource/Super_Mario_Deluxe http://dbpedia.org/resource/Super_Mario_Bros_Heroes_Of_The_Stars http://dbpedia.org/resource/World_36-1 http://dbpedia.org/resource/VS_Super_Mario_Bros. http://dbpedia.org/resource/Supa_Mario_Bros. http://dbpedia.org/resource/Smb_1 http://dbpedia.org/resource/Super_Mario_Bros_and_Duck_Hunt_Bundle http://dbpedia.org/resource/Thank_you_Mario!_But_our_princess_is_in_another_castle! http://dbpedia.org/resource/Super_Mario_Bros_Deluxe http://dbpedia.org/resource/3-in-1_Super_Mario_Bros./Duck_Hunt/World_Class_Track_Meet http://dbpedia.org/resource/Super_Mairo_Bros. http://dbpedia.org/resource/Super_Mario_Brothers_Deluxe http://dbpedia.org/resource/ANNSMB http://dbpedia.org/resource/Supermariobros. http://dbpedia.org/resource/Super_mario_brothers_dx http://dbpedia.org/resource/Mario_–_Duck_Hunt_package http://dbpedia.org/resource/Vs._Super_Mario_Bros. http://dbpedia.org/resource/Minus_World http://dbpedia.org/resource/Super_Mario_Bros._Deluxe http://dbpedia.org/resource/Mario-Duck_Hunt_package http://dbpedia.org/resource/Super_Mario_Bros._(direct_series) http://dbpedia.org/resource/Super_Mario_Bros._(game) http://dbpedia.org/resource/Super_Mario_Brothers http://dbpedia.org/resource/Old_Super_Mario_Bros. http://dbpedia.org/resource/All_Night_Nippon_Super_Mario_Brothers http://dbpedia.org/resource/Super_luigi_bros. http://dbpedia.org/resource/Super_Mario_Bros./Duck_Hunt/World_Class_Track_Meet http://dbpedia.org/resource/Supa_Mario http://dbpedia.org/resource/Super_mario_bros_1 http://dbpedia.org/resource/Thank_you_Mario,_but_our_princess_is_in_another_castle! http://dbpedia.org/resource/Supa_Mario_Brothers http://dbpedia.org/resource/Super_Mario_Bros http://dbpedia.org/resource/All_Night_Nippon_Super_Mario_Bros. http://dbpedia.org/resource/Mario_-_Duck_Hunt_package http://dbpedia.org/resource/Supa_Mario_Bros http://dbpedia.org/resource/All_Night_Nippon_Super_Mario http://dbpedia.org/resource/Super_Mario_Brothers_1 http://dbpedia.org/resource/Mario_1 http://dbpedia.org/resource/Super_Mario_Bros._(NES_Vs._SNES_Versions) http://dbpedia.org/resource/Super_mario_bros._1"
1,17,Sky+,http://dbpedia.org/resource/Chicago_Sky,http://dbpedia.org/resource/Sky+
