F1: 0.40000,Precision: 0.40000,Recall: 0.40000,,
Col,Row,Value,Submitted URI,Correct URI's
1,3,ENPPI,http://dbpedia.org/resource/ENPPI_SC,http://dbpedia.org/resource/ENPPI_Club
1,4,Misr El Makasa,http://dbpedia.org/resource/Misr_Lel_Makkasa_SC,http://dbpedia.org/resource/Misr_El_Makasa http://dbpedia.org/resource/Misr_El-Makasa http://dbpedia.org/resource/Misr_Lel-Makkasa_SC http://dbpedia.org/resource/Misr_Lel_Makasa http://dbpedia.org/resource/Misr_El-Maqasha http://dbpedia.org/resource/Misr_El-Makasa_SC
1,7,Al Mokawloon,http://dbpedia.org/resource/Al_Mokawloon_Al_Arab_SC,http://dbpedia.org/resource/Mokawloon_al-Arab http://dbpedia.org/resource/Arab_Contractors_SC http://dbpedia.org/resource/El_Mokawloon_SC http://dbpedia.org/resource/El-Mokawloon_SC http://dbpedia.org/resource/Mokawloon_Al-Arab http://dbpedia.org/resource/Al-Mokawloon_Al-Arab http://dbpedia.org/resource/Mekawleen http://dbpedia.org/resource/Al-Mokawloon_al-Arab http://dbpedia.org/resource/Al-Mokawloon
1,9,Tala'ea El Geish,http://dbpedia.org/resource/Tala'ea_El_Gaish_SC,http://dbpedia.org/resource/Tala'ea_El-Gaish_SC
1,11,Al Masry,http://dbpedia.org/resource/Al_Masry_SC,http://dbpedia.org/resource/El-Masry_SC http://dbpedia.org/resource/Al-Masry_SC http://dbpedia.org/resource/Al-Masry_Club http://dbpedia.org/resource/Al-Masry http://dbpedia.org/resource/El_Masry http://dbpedia.org/resource/El-Masry_Club http://dbpedia.org/resource/Al-Masry_Port_Said http://dbpedia.org/resource/El-Masry
1,13,Petrojet,http://dbpedia.org/resource/Petrojet_SC,http://dbpedia.org/resource/Petrojet_FC http://dbpedia.org/resource/Ahmed_Shabaan http://dbpedia.org/resource/Petrojet
1,14,Al Ittihad,http://dbpedia.org/resource/Al-Ittihad_Club_(Jeddah),http://dbpedia.org/resource/Al-Ittihad_Al-Iskandary http://dbpedia.org/resource/Al_Ittihad_Alexandria_Club http://dbpedia.org/resource/Al-Ittihad_Al-Sakndary http://dbpedia.org/resource/Alexandria_Union http://dbpedia.org/resource/Ittihad_Alexandria http://dbpedia.org/resource/Alexandrian_Union http://dbpedia.org/resource/Union_Alexandria http://dbpedia.org/resource/El_Ittihad_Alexandria http://dbpedia.org/resource/Al_Ittihad_Alexandria http://dbpedia.org/resource/El-Ittihad_El-Iskandary http://dbpedia.org/resource/Al-Itthad_Al-Iskandary
1,15,Ittihad El Shorta,http://dbpedia.org/resource/Ittihad_El_Shorta_SC,http://dbpedia.org/resource/Ittihad_El_Shorta http://dbpedia.org/resource/Ittihad_El-Shorta
1,17,El Raja (R),http://dbpedia.org/resource/Raja_CA,http://dbpedia.org/resource/El_Raja_Marsa_Matruh
1,18,Al Nasr (R),http://dbpedia.org/resource/Al-Nassr_FC,http://dbpedia.org/resource/Al_Nasr_(Cairo) http://dbpedia.org/resource/Al_Nasr_FC_(Cairo) http://dbpedia.org/resource/Al-Nasr_FC_(Cairo) http://dbpedia.org/resource/Al_Nasr_Egypt http://dbpedia.org/resource/Al-Nasr_Egypt
1,19,Al Assiouty Sport (R),http://dbpedia.org/resource/Al_Ahed_FC,http://dbpedia.org/resource/Alassiouty_Sport
1,20,Ala'ab Damanhour (R),http://dbpedia.org/resource/Ala'ab_Damanhour_SC,http://dbpedia.org/resource/Ala'ab_Damanhour
