F1: 0.30000,Precision: 0.30000,Recall: 0.30000,,
Col,Row,Value,Submitted URI,Correct URI's
1,1,Bonner Springs,"http://dbpedia.org/resource/Bonner_County,_Idaho","http://dbpedia.org/resource/Bonner_Springs,_KS http://dbpedia.org/resource/Bonner_Springs_(KS) http://dbpedia.org/resource/UN/LOCODE:USBSU http://dbpedia.org/resource/History_of_Bonner_Springs,_Kansas http://dbpedia.org/resource/Bonner_Springs,_Kansas http://dbpedia.org/resource/Bonner_Springs"
1,3,Maryland Heights,http://dbpedia.org/resource/Maryland_Route_26,"http://dbpedia.org/resource/Maryland_Heights,_MO http://dbpedia.org/resource/Maryland_Heights,_Missouri http://dbpedia.org/resource/UN/LOCODE:USMHY http://dbpedia.org/resource/Maryland_Heights"
1,5,Tinley Park,http://dbpedia.org/resource/Tinley_Park_–_80th_Avenue_station,"http://dbpedia.org/resource/Tinley_Park http://dbpedia.org/resource/Tinley_Park,_Illinois_Police_Department http://dbpedia.org/resource/Tinley_Park_Police_Department http://dbpedia.org/resource/Tinley_Park,_IL http://dbpedia.org/resource/UN/LOCODE:USTNL http://dbpedia.org/resource/Tinley_park_police http://dbpedia.org/resource/Tinley_Park_Police_Department_(Illinois) http://dbpedia.org/resource/Tinley_Park,_Illinois"
1,7,Syracuse,"http://dbpedia.org/resource/Syracuse,_Sicily","http://dbpedia.org/resource/Syracuse,_ny http://dbpedia.org/resource/Syracuse,_New_York http://dbpedia.org/resource/Syracuse_NY http://dbpedia.org/resource/Gerrycuse http://dbpedia.org/resource/Syracruse http://dbpedia.org/resource/Syracuse,_Ny http://dbpedia.org/resource/Syracuse_Police_Department_(New_York) http://dbpedia.org/resource/Syracuse._New_York http://dbpedia.org/resource/Syracuse_(New_York) http://dbpedia.org/resource/Syracuse_(United_States) http://dbpedia.org/resource/Syracuse,_NY http://dbpedia.org/resource/Syracuse_(NY) http://dbpedia.org/resource/NY_Syracuse http://dbpedia.org/resource/Syracuse_New_York http://dbpedia.org/resource/Syracuse,_N.Y. http://dbpedia.org/resource/The_weather_in_Syracuse http://dbpedia.org/resource/Red_House_Arts_Center http://dbpedia.org/resource/UN/LOCODE:USSYR"
1,8,Mansfield,http://dbpedia.org/resource/Katherine_Mansfield,"http://dbpedia.org/resource/Mansfield,_Ma http://dbpedia.org/resource/Mansfield_(MA) http://dbpedia.org/resource/Qualters_Middle_School http://dbpedia.org/resource/Mansfield,_Mass http://dbpedia.org/resource/Mansfield,_MA http://dbpedia.org/resource/East_Mansfield,_Massachusetts http://dbpedia.org/resource/Mansfield,_Massachusetts http://dbpedia.org/resource/Mansfield_Public_Library_(Massachusetts)"
1,9,Scranton,http://dbpedia.org/resource/William_Scranton,"http://dbpedia.org/resource/Scranton http://dbpedia.org/resource/Scranton_(PA) http://dbpedia.org/resource/Scranton,_PA http://dbpedia.org/resource/Scranton,_pa http://dbpedia.org/resource/History_of_Scranton,_Pennsylvania http://dbpedia.org/resource/Scranton_Pennsylvania http://dbpedia.org/resource/Minooka,_Pennsylvania http://dbpedia.org/resource/Scranton,_Lackawanna_County,_Pennsylvania http://dbpedia.org/resource/Scranton,_Pennsylvania http://dbpedia.org/resource/UN/LOCODE:USSCR http://dbpedia.org/resource/Slocum_Hollow http://dbpedia.org/resource/Scranton,_Pa."
1,10,Corfu,http://dbpedia.org/resource/Corfu_(city),"http://dbpedia.org/resource/Corfu,_New_York"
1,12,Saratoga Springs,http://dbpedia.org/resource/USS_Saratoga_(CV-3),"http://dbpedia.org/resource/Saratoga_Springs,_NY http://dbpedia.org/resource/UN/LOCODE:USSGA http://dbpedia.org/resource/Saratoga_Springs_(NY) http://dbpedia.org/resource/History_of_Saratoga_Springs,_New_York http://dbpedia.org/resource/Saratoga_Springs,_New_York http://dbpedia.org/resource/Saratoga_Springs"
1,13,Bristow,http://dbpedia.org/resource/Bristol,"http://dbpedia.org/resource/Bristow,_Virginia http://dbpedia.org/resource/Bristow,_VA"
