F1: 0.40000,Precision: 0.40000,Recall: 0.40000,,
Col,Row,Value,Submitted URI,Correct URI's
0,5,Camila,http://dbpedia.org/resource/Camila_(band),http://dbpedia.org/resource/Camila_(film)
0,7,Cuarteles de invierno,http://es.dbpedia.org/resource/Cuarteles_de_invierno_(película),http://dbpedia.org/resource/Argentine_films_of_1984 http://dbpedia.org/resource/Malvinas:_Historia_de_traiciones http://dbpedia.org/resource/Vértigos http://dbpedia.org/resource/Noches_sin_lunas_ni_soles http://dbpedia.org/resource/Los_Gatos_(Prostitución_de_alto_nivel) http://dbpedia.org/resource/Venido_a_menos http://dbpedia.org/resource/En_retirada http://dbpedia.org/resource/Juego_perverso http://dbpedia.org/resource/Los_Gatos_(Prostitucion_de_alto_nivel) http://dbpedia.org/resource/Cuarteles_de_invierno http://dbpedia.org/resource/Gracias_por_el_fuego http://dbpedia.org/resource/Los_Hijos_de_Lopez http://dbpedia.org/resource/Los_Reyes_del_sablazo http://dbpedia.org/resource/Zama_(film) http://dbpedia.org/resource/Otra_esperanza http://dbpedia.org/resource/List_of_Argentine_films_of_1984 http://dbpedia.org/resource/Vengeance_of_a_Soldier http://dbpedia.org/resource/La_Rosales http://dbpedia.org/resource/El_Juguete_rabioso
0,9,En retirada,http://es.dbpedia.org/resource/En_retirada,http://dbpedia.org/resource/Argentine_films_of_1984 http://dbpedia.org/resource/Malvinas:_Historia_de_traiciones http://dbpedia.org/resource/Vértigos http://dbpedia.org/resource/Noches_sin_lunas_ni_soles http://dbpedia.org/resource/Los_Gatos_(Prostitución_de_alto_nivel) http://dbpedia.org/resource/Venido_a_menos http://dbpedia.org/resource/En_retirada http://dbpedia.org/resource/Juego_perverso http://dbpedia.org/resource/Los_Gatos_(Prostitucion_de_alto_nivel) http://dbpedia.org/resource/Cuarteles_de_invierno http://dbpedia.org/resource/Gracias_por_el_fuego http://dbpedia.org/resource/Los_Hijos_de_Lopez http://dbpedia.org/resource/Los_Reyes_del_sablazo http://dbpedia.org/resource/Zama_(film) http://dbpedia.org/resource/Otra_esperanza http://dbpedia.org/resource/List_of_Argentine_films_of_1984 http://dbpedia.org/resource/Vengeance_of_a_Soldier http://dbpedia.org/resource/La_Rosales http://dbpedia.org/resource/El_Juguete_rabioso
0,14,El juguete rabioso,http://es.dbpedia.org/resource/El_juguete_rabioso_(película_de_1984),http://dbpedia.org/resource/El_juguete_rabioso http://dbpedia.org/resource/Mad_Toy
0,15,Malvinas: Historia de traiciones,"http://es.dbpedia.org/resource/Malvinas,_historia_de_traiciones",http://dbpedia.org/resource/Argentine_films_of_1984 http://dbpedia.org/resource/Malvinas:_Historia_de_traiciones http://dbpedia.org/resource/Vértigos http://dbpedia.org/resource/Noches_sin_lunas_ni_soles http://dbpedia.org/resource/Los_Gatos_(Prostitución_de_alto_nivel) http://dbpedia.org/resource/Venido_a_menos http://dbpedia.org/resource/En_retirada http://dbpedia.org/resource/Juego_perverso http://dbpedia.org/resource/Los_Gatos_(Prostitucion_de_alto_nivel) http://dbpedia.org/resource/Cuarteles_de_invierno http://dbpedia.org/resource/Gracias_por_el_fuego http://dbpedia.org/resource/Los_Hijos_de_Lopez http://dbpedia.org/resource/Los_Reyes_del_sablazo http://dbpedia.org/resource/Zama_(film) http://dbpedia.org/resource/Otra_esperanza http://dbpedia.org/resource/List_of_Argentine_films_of_1984 http://dbpedia.org/resource/Vengeance_of_a_Soldier http://dbpedia.org/resource/La_Rosales http://dbpedia.org/resource/El_Juguete_rabioso
0,18,Noches sin lunas ni soles,http://es.dbpedia.org/resource/Noches_sin_lunas_ni_soles,http://dbpedia.org/resource/Argentine_films_of_1984 http://dbpedia.org/resource/Malvinas:_Historia_de_traiciones http://dbpedia.org/resource/Vértigos http://dbpedia.org/resource/Noches_sin_lunas_ni_soles http://dbpedia.org/resource/Los_Gatos_(Prostitución_de_alto_nivel) http://dbpedia.org/resource/Venido_a_menos http://dbpedia.org/resource/En_retirada http://dbpedia.org/resource/Juego_perverso http://dbpedia.org/resource/Los_Gatos_(Prostitucion_de_alto_nivel) http://dbpedia.org/resource/Cuarteles_de_invierno http://dbpedia.org/resource/Gracias_por_el_fuego http://dbpedia.org/resource/Los_Hijos_de_Lopez http://dbpedia.org/resource/Los_Reyes_del_sablazo http://dbpedia.org/resource/Zama_(film) http://dbpedia.org/resource/Otra_esperanza http://dbpedia.org/resource/List_of_Argentine_films_of_1984 http://dbpedia.org/resource/Vengeance_of_a_Soldier http://dbpedia.org/resource/La_Rosales http://dbpedia.org/resource/El_Juguete_rabioso
0,19,Pasajeros de una pesadilla,http://es.dbpedia.org/resource/Pasajeros_de_una_pesadilla,"http://dbpedia.org/resource/El_Nadador_inmóvil http://dbpedia.org/resource/Nathan:_El_peluche_asesino http://dbpedia.org/resource/Capoeira_(2000_film) http://dbpedia.org/resource/Jailbird_Rock http://dbpedia.org/resource/Monos_con_navaja http://dbpedia.org/resource/Corazón,_las_alegrías_de_Pantriste http://dbpedia.org/resource/En_la_lona,_historia_de_boxeadores http://dbpedia.org/resource/Huellas_ocultas http://dbpedia.org/resource/Qué_absurdo_es_haber_crecido http://dbpedia.org/resource/Inspiración http://dbpedia.org/resource/Félix_&_Co. http://dbpedia.org/resource/La_Muerte_y_la_brujula http://dbpedia.org/resource/Inspiracion http://dbpedia.org/resource/El_Camino_(2000_film) http://dbpedia.org/resource/Operacion_Walsh http://dbpedia.org/resource/Los_Hombres_que_rien http://dbpedia.org/resource/Que_absurdo_es_haber_crecido http://dbpedia.org/resource/List_of_Argentine_films_of_2000 http://dbpedia.org/resource/Pasajeros_de_una_pesadilla http://dbpedia.org/resource/Nueces_para_el_amor http://dbpedia.org/resource/Nathán:_El_peluche_asesino http://dbpedia.org/resource/Papá_es_un_ídolo http://dbpedia.org/resource/Ojos_que_no_ven http://dbpedia.org/resource/Dias_de_la_vida,_Los http://dbpedia.org/resource/Papa_es_un_idolo http://dbpedia.org/resource/Invocacion http://dbpedia.org/resource/Argentine_films_of_2000 http://dbpedia.org/resource/Un_amor_de_Borges http://dbpedia.org/resource/Capoeira_(film) http://dbpedia.org/resource/Operación_Walsh http://dbpedia.org/resource/Chicos_ricos http://dbpedia.org/resource/Días_de_la_vida,_Los http://dbpedia.org/resource/El_Camino_(film) http://dbpedia.org/resource/Haiku_(film) http://dbpedia.org/resource/Corazon,_las_alegrias_de_Pantriste http://dbpedia.org/resource/El_nadador_inmóvil http://dbpedia.org/resource/Los_Hombres_que_ríen http://dbpedia.org/resource/Invocación http://dbpedia.org/resource/Haiku_(2000_film) http://dbpedia.org/resource/Caminata_espacial http://dbpedia.org/resource/Cerca_de_la_frontera http://dbpedia.org/resource/La_Muerte_y_la_brújula http://dbpedia.org/resource/Corazón,_las_alegrias_de_Pantriste http://dbpedia.org/resource/Felix_&_Co."
0,22,La Rosales,http://es.dbpedia.org/resource/La_Rosales,http://dbpedia.org/resource/Argentine_films_of_1984 http://dbpedia.org/resource/Malvinas:_Historia_de_traiciones http://dbpedia.org/resource/Vértigos http://dbpedia.org/resource/Noches_sin_lunas_ni_soles http://dbpedia.org/resource/Los_Gatos_(Prostitución_de_alto_nivel) http://dbpedia.org/resource/Venido_a_menos http://dbpedia.org/resource/En_retirada http://dbpedia.org/resource/Juego_perverso http://dbpedia.org/resource/Los_Gatos_(Prostitucion_de_alto_nivel) http://dbpedia.org/resource/Cuarteles_de_invierno http://dbpedia.org/resource/Gracias_por_el_fuego http://dbpedia.org/resource/Los_Hijos_de_Lopez http://dbpedia.org/resource/Los_Reyes_del_sablazo http://dbpedia.org/resource/Zama_(film) http://dbpedia.org/resource/Otra_esperanza http://dbpedia.org/resource/List_of_Argentine_films_of_1984 http://dbpedia.org/resource/Vengeance_of_a_Soldier http://dbpedia.org/resource/La_Rosales http://dbpedia.org/resource/El_Juguete_rabioso
0,27,Venido a menos,http://es.dbpedia.org/resource/Venido_a_menos,http://dbpedia.org/resource/Argentine_films_of_1984 http://dbpedia.org/resource/Malvinas:_Historia_de_traiciones http://dbpedia.org/resource/Vértigos http://dbpedia.org/resource/Noches_sin_lunas_ni_soles http://dbpedia.org/resource/Los_Gatos_(Prostitución_de_alto_nivel) http://dbpedia.org/resource/Venido_a_menos http://dbpedia.org/resource/En_retirada http://dbpedia.org/resource/Juego_perverso http://dbpedia.org/resource/Los_Gatos_(Prostitucion_de_alto_nivel) http://dbpedia.org/resource/Cuarteles_de_invierno http://dbpedia.org/resource/Gracias_por_el_fuego http://dbpedia.org/resource/Los_Hijos_de_Lopez http://dbpedia.org/resource/Los_Reyes_del_sablazo http://dbpedia.org/resource/Zama_(film) http://dbpedia.org/resource/Otra_esperanza http://dbpedia.org/resource/List_of_Argentine_films_of_1984 http://dbpedia.org/resource/Vengeance_of_a_Soldier http://dbpedia.org/resource/La_Rosales http://dbpedia.org/resource/El_Juguete_rabioso
