F1: 0.50000,Precision: 0.50000,Recall: 0.50000,,
Col,Row,Value,Submitted URI,Correct URI's
1,4,"Victoria Wulsin: 124,076",http://dbpedia.org/resource/List_of_minor_planets:_6001–7000,http://dbpedia.org/resource/Dr._Victoria_Wulsin http://dbpedia.org/resource/Victoria_Wulsin http://dbpedia.org/resource/Victoria_Wells_wulsin http://dbpedia.org/resource/Victoria_wells_wulsin http://dbpedia.org/resource/Victoria_wells_Wulsin http://dbpedia.org/resource/Victoria_Wells_Wulsin http://dbpedia.org/resource/Victoria_Wells http://dbpedia.org/resource/Vic_Wulsin http://dbpedia.org/resource/Victoria_wulsin
1,5,"Victoria Wulsin: 117,595",http://dbpedia.org/resource/Texas_House_of_Representatives,http://dbpedia.org/resource/Dr._Victoria_Wulsin http://dbpedia.org/resource/Victoria_Wulsin http://dbpedia.org/resource/Victoria_Wells_wulsin http://dbpedia.org/resource/Victoria_wells_wulsin http://dbpedia.org/resource/Victoria_wells_Wulsin http://dbpedia.org/resource/Victoria_Wells_Wulsin http://dbpedia.org/resource/Victoria_Wells http://dbpedia.org/resource/Vic_Wulsin http://dbpedia.org/resource/Victoria_wulsin
1,6,"Paul Hackett: 55,151","http://dbpedia.org/resource/Paul,_Cornwall",http://dbpedia.org/resource/Paul_L._Hackett http://dbpedia.org/resource/Paul_Hackett_III http://dbpedia.org/resource/Paul_Hackett_(politician) http://dbpedia.org/resource/Paul_Lewis_Hackett http://dbpedia.org/resource/Paul_Lewis_Hackett_III
1,11,"Thomas R. Chandler: 58,715",http://dbpedia.org/resource/List_of_General_Hospital_characters,http://dbpedia.org/resource/Thomas_R._Chandler
1,12,"Les Mann: 43,730",http://dbpedia.org/resource/Le_Puy_Foot_43_Auvergne,http://dbpedia.org/resource/Leslie_Mann_(athlete_and_coach) http://dbpedia.org/resource/Leslie_Mann_(athlete) http://dbpedia.org/resource/Les_Mann
1,14,"Thomas R. Chandler: 75,924",http://dbpedia.org/resource/List_of_General_Hospital_characters,http://dbpedia.org/resource/Thomas_R._Chandler
1,20,"Thomas A. Luken*: 103,423",http://dbpedia.org/resource/List_of_minor_planets:_6001–7000,http://dbpedia.org/resource/Thomas_Luken http://dbpedia.org/resource/Tom_Luken http://dbpedia.org/resource/Thomas_Andrew_Luken http://dbpedia.org/resource/Thomas_A._Luken
1,27,"Thomas E. Anderson: 42,367",http://dbpedia.org/resource/Binghamton_University,http://dbpedia.org/resource/Thomas_E._Anderson
1,42,"Herbert S. Bigelow: 67,213",http://dbpedia.org/resource/List_of_compositions_by_Ferruccio_Busoni,http://dbpedia.org/resource/Herbert_Seely_Bigelow http://dbpedia.org/resource/Herbert_Bigelow http://dbpedia.org/resource/Herbert_S._Bigelow
