F1: 0.40000,Precision: 0.40000,Recall: 0.40000,,
Col,Row,Value,Submitted URI,Correct URI's
1,1,North Arkansas County Courthouse,"http://dbpedia.org/resource/Prairie_County_Courthouse_(Des_Arc,_Arkansas)",http://dbpedia.org/resource/Arkansas_County_Courthouse—Northern_District http://dbpedia.org/resource/Arkansas_County_Courthouse-Northern_District
1,2,South Arkansas County Courthouse,"http://dbpedia.org/resource/Prairie_County_Courthouse_(Des_Arc,_Arkansas)",http://dbpedia.org/resource/Arkansas_County_Courthouse-Southern_District http://dbpedia.org/resource/Arkansas_County_Courthouse—Southern_District
1,5,Benton County Courthouse,http://dbpedia.org/resource/Benton_County_Courthouse_(Indiana),"http://dbpedia.org/resource/Benton_County_Courthouse_(Arkansas) http://dbpedia.org/resource/Benton_County_Courthouse_(Bentonville,_Arkansas)"
1,6,Boone County Courthouse,http://dbpedia.org/resource/Boone_County_Courthouse_(Indiana),"http://dbpedia.org/resource/Boone_County_Courthouse_(Harrison,_Arkansas) http://dbpedia.org/resource/Boone_County_Courthouse_(Arkansas)"
1,7,Bradley County Courthouse and Clerk's Office,http://dbpedia.org/resource/Cayuga_County_Courthouse_and_Clerk's_Office,http://dbpedia.org/resource/Bradley_County_Courthouse_and_Clerk's_Office
1,8,Calhoun County Courthouse,http://dbpedia.org/resource/Calhoun_County_Courthouse_(Iowa),http://dbpedia.org/resource/Calhoun_County_Courthouse_(Arkansas)
1,9,East Carroll County Courthouse,http://dbpedia.org/resource/Carroll_County_Courthouse_(Indiana),"http://dbpedia.org/resource/Carroll_County_Courthouse,_Eastern_District"
1,12,Clark County Courthouse,http://dbpedia.org/resource/Clark_County_Court_House_(Kentucky),"http://dbpedia.org/resource/Clark_County_Courthouse_(Arkadelphia,_Arkansas) http://dbpedia.org/resource/Clark_County_Courthouse_(Arkansas)"
1,17,Columbia County Courthouse,http://dbpedia.org/resource/Columbia_County_Courthouse_(Georgia),"http://dbpedia.org/resource/Columbia_County_Courthouse_(Arkansas) http://dbpedia.org/resource/Columbia_County_Courthouse_(Magnolia,_Arkansas)"
1,21,Crawford County Courthouse,http://dbpedia.org/resource/Crawford_County_Courthouse_(Ohio),"http://dbpedia.org/resource/Crawford_County_Courthouse_(Van_Buren,_Arkansas) http://dbpedia.org/resource/Van_Buren_Confederate_Monument http://dbpedia.org/resource/Crawford_County_Courthouse_(Arkansas) http://dbpedia.org/resource/Van_Buren_Historic_District"
1,33,Greene County Courthouse,http://dbpedia.org/resource/Old_Greene_County_Courthouse,"http://dbpedia.org/resource/Greene_County_Courthouse_(Arkansas) http://dbpedia.org/resource/Greene_County_Courthouse_(Paragould,_Arkansas)"
1,34,Hempstead County Courthouse,http://dbpedia.org/resource/Confederate_State_Capitol_building_(Arkansas),http://dbpedia.org/resource/Hempstead_County_Courthouse
1,36,Howard County Courthouse,http://dbpedia.org/resource/Howard_County_Courthouse_(Maryland),"http://dbpedia.org/resource/Howard_County_Courthouse_(Arkansas) http://dbpedia.org/resource/Howard_County_Courthouse_(Nashville,_Arkansas)"
1,39,Jackson County Courthouse,"http://dbpedia.org/resource/Jackson_County_Courthouse_(Independence,_Missouri)","http://dbpedia.org/resource/Jackson_County_Courthouse_(Arkansas) http://dbpedia.org/resource/Jackson_County_Courthouse_(Newport,_Arkansas)"
1,40,Jefferson County Courthouse,http://dbpedia.org/resource/Louisville_Metro_Hall,"http://dbpedia.org/resource/Jefferson_County_Courthouse_(Arkansas) http://dbpedia.org/resource/Jefferson_County_Courthouse_(Pine_Bluff,_Arkansas)"
1,42,Lafayette County Courthouse,http://dbpedia.org/resource/Lafayette_County_Courthouse_(Missouri),http://dbpedia.org/resource/Lafayette_County_Courthouse_(Arkansas)
1,43,Lawrence County Courthouse,http://dbpedia.org/resource/Lawrence_County_Courthouse_(Pennsylvania),http://dbpedia.org/resource/Lawrence_County_Courthouse_(Arkansas)
1,44,Lee County Courthouse,http://dbpedia.org/resource/Old_Lee_County_Courthouse,http://dbpedia.org/resource/Lee_County_Courthouse_(Arkansas)
1,45,Lincoln County Courthouse,http://dbpedia.org/resource/Lincoln_County_Courthouse_(1872),"http://dbpedia.org/resource/Lincoln_County_Courthouse,_Arkansas http://dbpedia.org/resource/Lincoln_County_Courthouse_(Arkansas) http://dbpedia.org/resource/Lincoln_County_Courthouse_(Star_City,_Arkansas)"
1,51,Marion County Courthouse,http://dbpedia.org/resource/Marion_County_Courthouse_(West_Virginia),"http://dbpedia.org/resource/Marion_County_Courthouse_(Arkansas) http://dbpedia.org/resource/Marion_County_Courthouse_(Yellville,_Arkansas)"
1,52,North Mississippi County Courthouse,"http://dbpedia.org/resource/Mississippi_County_Courthouse_(Osceola,_Arkansas)","http://dbpedia.org/resource/Mississippi_County_Courthouse,_Chickasawba_District http://dbpedia.org/resource/Mississippi_County_Courthouse_(Blytheville,_Arkansas)"
1,54,Monroe County Courthouse,http://dbpedia.org/resource/Monroe_County_Courthouse_(Indiana),"http://dbpedia.org/resource/Monroe_County_Courthouse_(Clarendon,_Arkansas) http://dbpedia.org/resource/Monroe_County_Courthouse_(Arkansas)"
1,57,Newton County Courthouse,http://dbpedia.org/resource/Newton_County_Courthouse_(Indiana),"http://dbpedia.org/resource/Newton_County_Courthouse_(Arkansas) http://dbpedia.org/resource/Newton_County_Courthouse_(Jasper,_Arkansas)"
1,59,Perry County Courthouse,http://dbpedia.org/resource/Perry_County_Courthouse_(Pennsylvania),"http://dbpedia.org/resource/Perry_County_Courthouse_(Perryville,_Arkansas) http://dbpedia.org/resource/Perry_County_Courthouse_(Arkansas)"
1,60,Phillips County Courthouse,http://dbpedia.org/resource/Phillips_County_Courthouse_(Colorado),"http://dbpedia.org/resource/Phillips_County_Courthouse_(Arkansas) http://dbpedia.org/resource/Phillips_County_Courthouse_(Helena,_Arkansas)"
1,61,Pike County Courthouse,http://dbpedia.org/resource/Pike_County_Courthouse_(Indiana),"http://dbpedia.org/resource/Pike_County_Courthouse_(Murfreesboro,_Arkansas) http://dbpedia.org/resource/Pike_County_Courthouse_(Arkansas)"
1,68,Randolph County Courthouse,http://dbpedia.org/resource/Randolph_County_Courthouse_and_Jail,"http://dbpedia.org/resource/Randolph_County_Courthouse_(Arkansas) http://dbpedia.org/resource/Randolph_County_Courthouse_(Pocahontas,_Arkansas)"
1,71,Scott County Courthouse,http://dbpedia.org/resource/Scott_County_Courthouse_(Kentucky),http://dbpedia.org/resource/Scott_County_Courthouse_(Arkansas)
1,73,"North Sebastian County Courthouse, Fort Smith City Hall",http://dbpedia.org/resource/Sebastian_County_Courthouse-Fort_Smith_City_Hall,http://dbpedia.org/resource/Sebastian_County_Courthouse http://dbpedia.org/resource/Sebastian_County_Courthouse-Ft._Smith_City_Hall
1,78,Union County Courthouse,http://dbpedia.org/resource/Union_County_Courthouse_(Indiana),"http://dbpedia.org/resource/Union_County_Courthouse_(El_Dorado,_Arkansas) http://dbpedia.org/resource/Union_County_Courthouse_(Arkansas)"
