F1: 0.30435,Precision: 0.30435,Recall: 0.30435,,
Col,Row,Value,Submitted URI,Correct URI's
1,2,Sid Meier's Gettysburg!,http://dbpedia.org/resource/Sid_Meier's_Railroads!,http://dbpedia.org/resource/Sid_Meier's_Gettysburg!
1,3,Sid Meier's Antietam!,http://dbpedia.org/resource/Sid_Meier's_Railroads!,http://dbpedia.org/resource/Sid_Meier's_Antietam!
1,6,Sid Meier's Civilization III,http://dbpedia.org/resource/Civilization_IV,http://dbpedia.org/resource/Sid_Meier's_Civilization_III
1,7,Sid Meier's Civilization III: Play the World,http://dbpedia.org/resource/Civilization_III:_Play_the_World,http://dbpedia.org/resource/Sid_Meier's_Civilization_III:_Play_the_World
1,8,Sid Meier's SimGolf,http://dbpedia.org/resource/Sid_Meier's_Railroads!,http://dbpedia.org/resource/Sid_Meier's_SimGolf
1,9,Sid Meier's Civilization III: Conquests,http://dbpedia.org/resource/Civilization_III,http://dbpedia.org/resource/Sid_Meier's_Civilization_III:_Conquests
1,10,Sid Meier's Pirates!,http://dbpedia.org/resource/Sid_Meier's_Railroads!,http://dbpedia.org/resource/Sid_Meier's_Pirates!_(2004_video_game)
1,11,Sid Meier's Civilization IV,http://dbpedia.org/resource/Civilization_IV,http://dbpedia.org/resource/Sid_Meier's_Civilization_IV
1,12,Sid Meier's Civilization IV: Warlords,http://dbpedia.org/resource/Civilization_IV:_Warlords,http://dbpedia.org/resource/Sid_Meier's_Civilization_IV:_Warlords
1,14,Sid Meier's Civilization IV: Beyond the Sword,http://dbpedia.org/resource/Civilization_IV,http://dbpedia.org/resource/Sid_Meier's_Civilization_IV:_Beyond_the_Sword
1,15,Sid Meier's Civilization Revolution,http://dbpedia.org/resource/Civilization_IV,http://dbpedia.org/resource/Sid_Meier's_Civilization_Revolution
1,16,Sid Meier's Civilization IV: Colonization,http://dbpedia.org/resource/Civilization_IV,http://dbpedia.org/resource/Sid_Meier's_Civilization_IV:_Colonization
1,17,Sid Meier's Civilization V,http://dbpedia.org/resource/Civilization_IV,http://dbpedia.org/resource/Sid_Meier's_Civilization_V
1,25,Sid Meier's Civilization Revolution 2,http://dbpedia.org/resource/Civilization_IV,http://dbpedia.org/resource/Civilization_Revolution_2
1,26,Sid Meier's Civilization: Beyond Earth,http://dbpedia.org/resource/Civilization_IV,http://dbpedia.org/resource/Sid_Meier's_Civilization:_Beyond_Earth
1,27,Sid Meier's Starships,http://dbpedia.org/resource/Sid_Meier's_Railroads!,http://dbpedia.org/resource/Sid_Meier's_Starships
