F1: 0.50000,Precision: 0.50000,Recall: 0.50000,,
Col,Row,Value,Submitted URI,Correct URI's
2,1,Hunter Scott (talk),http://dbpedia.org/resource/Demon_Hunter_(film),http://dbpedia.org/resource/Hunter_Scott
2,2,Merlin (2008 TV series) (talk),http://dbpedia.org/resource/Dino_Merlin,http://dbpedia.org/resource/Merlin:_Secrets_and_Magic http://dbpedia.org/resource/Merlin_tv_series http://dbpedia.org/resource/Merlin_BBC http://dbpedia.org/resource/Merlin_(2008_TV_series) http://dbpedia.org/resource/Merlin_(BBC) http://dbpedia.org/resource/Merlin_(TV_show) http://dbpedia.org/resource/Merlin_2008 http://dbpedia.org/resource/Merlin_(TV_series) http://dbpedia.org/resource/The_Adventures_of_Merlin http://dbpedia.org/resource/Merlin_tv http://dbpedia.org/resource/Merlin_Season_One_Episode_Ratings http://dbpedia.org/resource/Merlin_(TV_Series)
2,4,Sweden (talk),http://dbpedia.org/resource/Gustavus_Adolphus_of_Sweden,http://dbpedia.org/resource/Sveden http://dbpedia.org/resource/Mainland_Sweden http://dbpedia.org/resource/Schweden http://dbpedia.org/resource/Konungariket_Sverige http://dbpedia.org/resource/SWEDEN http://dbpedia.org/resource/Swedish_sin http://dbpedia.org/resource/Swedish_realm http://dbpedia.org/resource/Zweden http://dbpedia.org/resource/Swedish_climate http://dbpedia.org/resource/Sweden http://dbpedia.org/resource/Swea_Region http://dbpedia.org/resource/Svithiod http://dbpedia.org/resource/Suecia http://dbpedia.org/resource/Etymology_of_Sweden http://dbpedia.org/resource/ISO_3166-1:SE http://dbpedia.org/resource/Climate_of_Sweden http://dbpedia.org/resource/Sveringes http://dbpedia.org/resource/Ulf_Bergman http://dbpedia.org/resource/Swedish_origin http://dbpedia.org/resource/Sverige
2,5,Mars in fiction (talk),http://dbpedia.org/resource/Mars_Attacks!,http://dbpedia.org/resource/Mars/Mars_in_fiction http://dbpedia.org/resource/Mars_in_fiction
2,6,Brad Guigar (talk),http://dbpedia.org/resource/Brad_Garrett,http://dbpedia.org/resource/Brad_Guigar http://dbpedia.org/resource/Phables http://dbpedia.org/resource/Greystone_Inn http://dbpedia.org/resource/Evil_Inc. http://dbpedia.org/resource/Courting_Disaster_(comic)
2,7,Dell (talk),http://dbpedia.org/resource/Dell_Comics,"http://dbpedia.org/resource/Dell_Computer_Company http://dbpedia.org/resource/Dell_Inc http://dbpedia.org/resource/Dell,_Inc._Computer_Company http://dbpedia.org/resource/Dell_Computer_Corp http://dbpedia.org/resource/DELL_Incorporated http://dbpedia.org/resource/Dell_connect http://dbpedia.org/resource/Dell_powersave_problems http://dbpedia.org/resource/Dell_Inc. http://dbpedia.org/resource/Dell,_Inc http://dbpedia.org/resource/Dell_Dell_EMC http://dbpedia.org/resource/Service_tag http://dbpedia.org/resource/Dell_USA http://dbpedia.org/resource/Everdream http://dbpedia.org/resource/Dell_computer http://dbpedia.org/resource/Dell_E1505 http://dbpedia.org/resource/Dell/EMC http://dbpedia.org/resource/Dell http://dbpedia.org/resource/Dell.com http://dbpedia.org/resource/Dellbuntu http://dbpedia.org/resource/Dell_Computer_Corporation http://dbpedia.org/resource/The_Dell_Computer_Corporation http://dbpedia.org/resource/Dell_Computer http://dbpedia.org/resource/DELL http://dbpedia.org/resource/Dell,_Incorporated http://dbpedia.org/resource/Dell_Technical_Support http://dbpedia.org/resource/Dell_Incorporated http://dbpedia.org/resource/Dell_Computers http://dbpedia.org/resource/Dell,_Inc. http://dbpedia.org/resource/Dell_computers http://dbpedia.org/resource/Dell_Computer_Corp. http://dbpedia.org/resource/Criticism_of_Dell http://dbpedia.org/resource/Dellconnect http://dbpedia.org/resource/Dell_Aero http://dbpedia.org/resource/Dell_(company)"
2,8,YÅ\u008Dichi Kotabe (talk),http://dbpedia.org/resource/Maha_Yazawin,http://dbpedia.org/resource/Yōichi_Kotabe
2,11,Synthesizer (talk),http://dbpedia.org/resource/Speech_synthesis,http://dbpedia.org/resource/Synthesizer_keyboard http://dbpedia.org/resource/Sustain_time http://dbpedia.org/resource/Audio_synthesis http://dbpedia.org/resource/Synthesis_(music) http://dbpedia.org/resource/Synthesizer_(music) http://dbpedia.org/resource/Arpeggiator http://dbpedia.org/resource/Synthesizer_operator http://dbpedia.org/resource/Bezier_synthesis http://dbpedia.org/resource/Arpegiator http://dbpedia.org/resource/Bass_synth http://dbpedia.org/resource/Synthesizer_demo http://dbpedia.org/resource/Volume_envelope http://dbpedia.org/resource/Synthesiser http://dbpedia.org/resource/Fingerboard_synthesizer http://dbpedia.org/resource/Envelope_generator http://dbpedia.org/resource/Attack-decay-sustain-release_envelope http://dbpedia.org/resource/Attack_tone http://dbpedia.org/resource/Synth_pad http://dbpedia.org/resource/Keyboard_Synthesizer http://dbpedia.org/resource/Ribbon_controller http://dbpedia.org/resource/Decay_(music) http://dbpedia.org/resource/Release_time http://dbpedia.org/resource/Synths http://dbpedia.org/resource/Synthethizer http://dbpedia.org/resource/Bass_guitar_synthesizer http://dbpedia.org/resource/Envelope_(music) http://dbpedia.org/resource/Attack_Decay_Sustain_Release_envelope http://dbpedia.org/resource/Release_(envelope) http://dbpedia.org/resource/Pad_(music) http://dbpedia.org/resource/Synth_pads http://dbpedia.org/resource/ADSR_envelope_generator http://dbpedia.org/resource/ADSR_envelope http://dbpedia.org/resource/Bass_synthesizer http://dbpedia.org/resource/Synthesizer_bass http://dbpedia.org/resource/Amplitude_envelope http://dbpedia.org/resource/Keyboard_synthesizer http://dbpedia.org/resource/AHDSR http://dbpedia.org/resource/Dynamics_profile http://dbpedia.org/resource/Sound_synthesizer http://dbpedia.org/resource/Envelope_modulation http://dbpedia.org/resource/Musical_synthesizer http://dbpedia.org/resource/Synthesizer http://dbpedia.org/resource/Synthy http://dbpedia.org/resource/Sustain_(music) http://dbpedia.org/resource/Patch_(synthesizer) http://dbpedia.org/resource/Synth http://dbpedia.org/resource/Synt http://dbpedia.org/resource/Synthesizer_patch http://dbpedia.org/resource/Music_synthesis http://dbpedia.org/resource/Adsr_envelope http://dbpedia.org/resource/Music_synthesiser http://dbpedia.org/resource/Sound_synthesis http://dbpedia.org/resource/Synthesizers http://dbpedia.org/resource/Attack-Decay-Sustain-Release http://dbpedia.org/resource/Synthesisers http://dbpedia.org/resource/Musical_synthesis http://dbpedia.org/resource/Appregiator http://dbpedia.org/resource/Bass_guitar_synth http://dbpedia.org/resource/Attack_(music) http://dbpedia.org/resource/Synth_bass http://dbpedia.org/resource/Synthesizer_(musical_instrument)
2,14,French drain (talk),http://dbpedia.org/resource/Émile_Drain,http://dbpedia.org/resource/French_Drain http://dbpedia.org/resource/French_ditch http://dbpedia.org/resource/French_drain http://dbpedia.org/resource/French_drains http://dbpedia.org/resource/Subdrainage
